EpLenMean,EpRewMean,EpThisIter,EpisodesSoFar,TimeElapsed,TimestepsSoFar,entloss,entropy,ev_tdlam_before,meankl,optimgain,surrgain
1000.0,-58.067986,1,1,1.4469404220581055,1000,0.0,8.527934,-0.271034836769104,0.00949354,0.05011757,0.05011757
1000.0,-40.00094,1,2,2.5964841842651367,2000,0.0,8.533713,-0.28858256340026855,0.009214173,0.060011387,0.060011387
1000.0,-36.03485,1,3,3.7425649166107178,3000,0.0,8.513942,-0.05127859115600586,0.009352229,0.06970857,0.06970857
1000.0,-33.842625,1,4,4.887618064880371,4000,0.0,8.497538,0.15353924036026,0.0089020645,0.06598533,0.06598533
1000.0,-32.542553,1,5,5.9963085651397705,5000,0.0,8.469128,-0.3648949861526489,0.009070432,0.0662503,0.0662503
1000.0,-31.666174,1,6,7.143509387969971,6000,0.0,8.492791,-0.44706225395202637,0.009380585,0.07110469,0.07110469
1000.0,-31.907932,1,7,8.254791259765625,7000,0.0,8.504491,-0.5396958589553833,0.009229803,0.07183079,0.07183079
1000.0,-31.701122,1,8,9.384448528289795,8000,0.0,8.48342,0.12154167890548706,0.008505754,0.067015424,0.067015424
1000.0,-31.572641,1,9,10.496080160140991,9000,0.0,8.451313,-0.11412906646728516,0.00914938,0.07094473,0.07094473
1000.0,-31.840042,1,10,11.588889360427856,10000,0.0,8.4371,-0.2792012691497803,0.008687215,0.0832317,0.0832317
1000.0,-31.23872,1,11,12.709611177444458,11000,0.0,8.419036,-0.03741419315338135,0.008746728,0.06641731,0.06641731
1000.0,-30.959717,1,12,13.774296283721924,12000,0.0,8.41243,0.012470483779907227,0.008355321,0.070387565,0.070387565
1000.0,-30.8819,1,13,14.881808280944824,13000,0.0,8.389704,0.16172128915786743,0.008725916,0.067139015,0.067139015
1000.0,-30.865093,1,14,15.937721252441406,14000,0.0,8.437706,-0.22168457508087158,0.009695515,0.07450986,0.07450986
1000.0,-31.156181,1,15,17.072991847991943,15000,0.0,8.4029045,-0.06492316722869873,0.008968427,0.08301394,0.08301394
1000.0,-30.9671,1,16,18.161035537719727,16000,0.0,8.383797,-0.09648263454437256,0.009310413,0.07039514,0.07039514
1000.0,-31.004623,1,17,19.29204535484314,17000,0.0,8.362181,0.018326938152313232,0.008664824,0.079165086,0.079165086
1000.0,-30.837385,1,18,20.418283939361572,18000,0.0,8.359847,-0.3225102424621582,0.008651364,0.06848269,0.06848269
1000.0,-31.033197,1,19,21.561683893203735,19000,0.0,8.356756,-0.13168799877166748,0.008276974,0.07368964,0.07368964
1000.0,-31.193964,1,20,22.71129608154297,20000,0.0,8.363655,0.046184241771698,0.009531386,0.071082376,0.071082376
1000.0,-31.213993,1,21,23.780025005340576,21000,0.0,8.3253975,-0.010604500770568848,0.008815722,0.073237106,0.073237106
1000.0,-31.233135,1,22,24.890570640563965,22000,0.0,8.302768,-0.09156739711761475,0.008081408,0.06743916,0.06743916
1000.0,-31.23412,1,23,26.018116235733032,23000,0.0,8.2887745,0.02600914239883423,0.008051372,0.0683393,0.0683393
1000.0,-31.269213,1,24,27.169325828552246,24000,0.0,8.290415,0.19579297304153442,0.008340547,0.07576175,0.07576175
1000.0,-31.324669,1,25,28.30661940574646,25000,0.0,8.286275,0.2517595887184143,0.009051254,0.07033227,0.07033227
1000.0,-31.05264,1,26,29.399673461914062,26000,0.0,8.253071,0.22620081901550293,0.009374694,0.078157485,0.078157485
1000.0,-30.953808,1,27,30.522003889083862,27000,0.0,8.22042,0.2219344973564148,0.008728253,0.06831851,0.06831851
1000.0,-30.854624,1,28,31.663029193878174,28000,0.0,8.211575,-0.28806090354919434,0.009180678,0.07550861,0.07550861
1000.0,-30.912636,1,29,32.79767179489136,29000,0.0,8.208036,-0.022617459297180176,0.00817351,0.08347531,0.08347531
1000.0,-31.00091,1,30,33.90513038635254,30000,0.0,8.227785,0.06978827714920044,0.008270543,0.09877935,0.09877935
1000.0,-31.215393,1,31,34.98581314086914,31000,0.0,8.162012,-0.24117934703826904,0.008401513,0.081044234,0.081044234
1000.0,-31.16193,1,32,36.106061697006226,32000,0.0,8.13586,-0.03215324878692627,0.008223886,0.07099155,0.07099155
1000.0,-31.172344,1,33,37.22418022155762,33000,0.0,8.103723,-0.01139211654663086,0.008780429,0.07275259,0.07275259
1000.0,-31.07214,1,34,38.348238945007324,34000,0.0,8.008905,-0.5841128826141357,0.009210645,0.06855518,0.06855518
1000.0,-31.133451,1,35,39.39584255218506,35000,0.0,8.075454,0.30024439096450806,0.009084644,0.08320329,0.08320329
1000.0,-31.146288,1,36,40.51928973197937,36000,0.0,8.000636,-0.19545292854309082,0.008126582,0.091097906,0.091097906
1000.0,-31.092741,1,37,41.63476085662842,37000,0.0,8.051819,0.06111550331115723,0.0081856195,0.07789987,0.07789987
1000.0,-31.146488,1,38,42.77263569831848,38000,0.0,7.96939,-0.03658127784729004,0.007863486,0.08010556,0.08010556
1000.0,-31.16414,1,39,43.89368176460266,39000,0.0,7.9328136,0.10280388593673706,0.008634541,0.0673699,0.0673699
1000.0,-31.200684,1,40,45.033424854278564,40000,0.0,7.994218,0.24460285902023315,0.00838435,0.101180926,0.101180926
1000.0,-30.59555,1,41,46.12621712684631,41000,0.0,7.935887,0.2729352116584778,0.008560704,0.07382938,0.07382938
1000.0,-30.814993,2,43,47.260531187057495,43000,0.0,7.9193945,-0.14781618118286133,0.0084350165,0.08276085,0.08276085
1000.0,-30.870508,1,44,48.235400915145874,44000,0.0,7.913735,0.025391221046447754,0.008168374,0.08342819,0.08342819
1000.0,-30.87463,1,45,49.281771659851074,45000,0.0,7.9253745,0.25347185134887695,0.00817101,0.088514395,0.088514395
1000.0,-30.909353,1,46,50.38956928253174,46000,0.0,7.9239917,-0.20884215831756592,0.0085587045,0.097388394,0.097388394
1000.0,-30.915363,1,47,51.46339440345764,47000,0.0,7.9234543,0.16611462831497192,0.008492747,0.13477805,0.13477805
1000.0,-30.913443,1,48,52.525155782699585,48000,0.0,7.8822007,0.1997031569480896,0.0076496974,0.07364373,0.07364373
1000.0,-30.9773,1,49,53.65853929519653,49000,0.0,7.8634343,0.18178927898406982,0.008548767,0.07767333,0.07767333
1000.0,-30.821075,1,50,54.79273819923401,50000,0.0,7.869963,-0.03940284252166748,0.0077370806,0.07383584,0.07383584
1000.0,-30.91042,1,51,55.86636304855347,51000,0.0,7.8342657,-0.028766393661499023,0.00803432,0.07830975,0.07830975
1000.0,-30.904713,1,52,56.96626830101013,52000,0.0,7.796286,0.20539289712905884,0.008863777,0.0883811,0.0883811
1000.0,-30.795404,1,53,58.082748889923096,53000,0.0,7.8074584,0.24909991025924683,0.0077088536,0.08878352,0.08878352
1000.0,-30.692028,1,54,59.155701637268066,54000,0.0,7.77852,-0.11235618591308594,0.00813631,0.07968563,0.07968563
1000.0,-30.578812,1,55,60.21269464492798,55000,0.0,7.7251253,0.027377426624298096,0.008625323,0.07948066,0.07948066
1000.0,-30.605175,1,56,61.288153886795044,56000,0.0,7.7416487,-0.11074650287628174,0.007669762,0.103289366,0.103289366
1000.0,-30.54707,1,57,62.35656929016113,57000,0.0,7.702894,0.046900391578674316,0.008470012,0.09237328,0.09237328
1000.0,-30.497766,1,58,63.434232234954834,58000,0.0,7.700916,-0.03759574890136719,0.008297535,0.08590592,0.08590592
1000.0,-30.378048,1,59,64.51842212677002,59000,0.0,7.656666,0.04483836889266968,0.008028341,0.08166232,0.08166232
1000.0,-30.17912,1,60,65.59579229354858,60000,0.0,7.6276927,0.10672467947006226,0.007565876,0.074105844,0.074105844
1000.0,-30.055002,1,61,66.66440415382385,61000,0.0,7.5857606,0.06573379039764404,0.007871785,0.07674894,0.07674894
1000.0,-29.954365,1,62,67.74097537994385,62000,0.0,7.569706,0.02454686164855957,0.008269487,0.08861455,0.08861455
1000.0,-29.773468,1,63,68.81237316131592,63000,0.0,7.5538826,0.21112847328186035,0.008642678,0.09719512,0.09719512
1000.0,-29.576162,1,64,69.914630651474,64000,0.0,7.5859528,-0.7393385171890259,0.008768896,0.08168263,0.08168263
1000.0,-29.526306,1,65,71.0244038105011,65000,0.0,7.5391107,0.11554545164108276,0.008429531,0.08842622,0.08842622
1000.0,-29.560785,1,66,72.1277117729187,66000,0.0,7.4946136,-0.05527186393737793,0.008018142,0.084379636,0.084379636
1000.0,-29.505726,1,67,73.22262120246887,67000,0.0,7.5715795,0.1392596960067749,0.00854864,0.07805009,0.07805009
1000.0,-29.731771,1,68,74.32411932945251,68000,0.0,7.4413576,-0.012287497520446777,0.008355458,0.10277919,0.10277919
1000.0,-29.51859,1,69,75.45220637321472,69000,0.0,7.393512,-0.0614166259765625,0.008386873,0.081637695,0.081637695
1000.0,-29.295874,1,70,76.57202005386353,70000,0.0,7.422678,0.17959803342819214,0.007994637,0.07981321,0.07981321
1000.0,-29.038906,1,71,77.73179268836975,71000,0.0,7.385482,-0.055605292320251465,0.008589959,0.10221804,0.10221804
1000.0,-28.998632,1,72,78.85692811012268,72000,0.0,7.4454594,0.2694491147994995,0.00759613,0.09198518,0.09198518
1000.0,-28.911255,1,73,79.9975380897522,73000,0.0,7.3480773,0.15746605396270752,0.007892439,0.08009721,0.08009721
1000.0,-28.830746,1,74,81.14380264282227,74000,0.0,7.373358,0.1491275429725647,0.007989653,0.09795615,0.09795615
1000.0,-28.5766,1,75,82.24481391906738,75000,0.0,7.384609,0.3461758494377136,0.009345807,0.08675756,0.08675756
1000.0,-28.519299,1,76,83.30645608901978,76000,0.0,7.3788834,0.6379729509353638,0.009520869,0.092826106,0.092826106
1000.0,-28.462437,1,77,84.42879152297974,77000,0.0,7.3003836,-0.35219573974609375,0.007726518,0.105227485,0.105227485
1000.0,-28.14803,1,78,85.5338807106018,78000,0.0,7.266192,-0.21644067764282227,0.007993028,0.106194824,0.106194824
1000.0,-27.9357,1,79,86.69859647750854,79000,0.0,7.4107385,0.22306829690933228,0.008483078,0.08430735,0.08430735
1000.0,-27.820019,1,80,87.82076454162598,80000,0.0,7.285627,0.07846653461456299,0.0072624497,0.090406336,0.090406336
1000.0,-27.515417,1,81,88.92078948020935,81000,0.0,7.2099113,0.14093506336212158,0.0075253523,0.09080252,0.09080252
1000.0,-27.273495,1,82,90.0134665966034,82000,0.0,7.285273,-0.02356863021850586,0.008273641,0.08072641,0.08072641
1000.0,-27.163702,1,83,91.1062695980072,83000,0.0,7.181188,0.03929901123046875,0.0075122565,0.089804195,0.089804195
1000.0,-26.952185,1,84,92.23417067527771,84000,0.0,7.1893864,0.09157079458236694,0.007972668,0.089476585,0.089476585
1000.0,-26.620687,2,86,93.38989973068237,86000,0.0,7.237053,0.30448204278945923,0.008256321,0.09658489,0.09658489
1000.0,-26.30017,1,87,94.54923486709595,87000,0.0,7.219428,0.08635103702545166,0.008249944,0.1056478,0.1056478
1000.0,-26.084064,1,88,95.6741738319397,88000,0.0,7.1968727,0.1308673620223999,0.007499219,0.10316348,0.10316348
1000.0,-25.747625,1,89,96.77493262290955,89000,0.0,7.152101,0.1375916600227356,0.00793212,0.12361355,0.12361355
1000.0,-25.533016,1,90,97.89029288291931,90000,0.0,7.139823,0.2991871237754822,0.008245772,0.09739095,0.09739095
1000.0,-25.289871,1,91,99.04651546478271,91000,0.0,7.2303596,0.19530296325683594,0.007862881,0.089718945,0.089718945
1000.0,-25.116875,1,92,100.14956140518188,92000,0.0,7.162218,0.19321107864379883,0.0075993245,0.09133561,0.09133561
1000.0,-24.98483,1,93,101.29611921310425,93000,0.0,7.1141944,0.3031759262084961,0.007459487,0.08588296,0.08588296
1000.0,-24.862709,1,94,102.44951939582825,94000,0.0,7.1057677,0.17826062440872192,0.008619427,0.0922076,0.0922076
1000.0,-24.573566,1,95,103.54590463638306,95000,0.0,7.042884,0.22533535957336426,0.008106673,0.08101639,0.08101639
1000.0,-24.304733,1,96,104.63293480873108,96000,0.0,7.072598,-0.2917919158935547,0.00786898,0.08320476,0.08320476
1000.0,-24.043346,1,97,105.75227332115173,97000,0.0,7.100781,-0.1774348020553589,0.008668218,0.09041466,0.09041466
1000.0,-23.995697,1,98,106.90815806388855,98000,0.0,6.9920797,0.03200650215148926,0.008458076,0.09730501,0.09730501
1000.0,-23.758091,1,99,108.04659056663513,99000,0.0,7.0217495,0.00923454761505127,0.007885799,0.085798025,0.085798025
1000.0,-23.686771,1,100,109.19401907920837,100000,0.0,6.985975,-0.17422878742218018,0.008416895,0.09706811,0.09706811
1000.0,-23.475779,1,101,110.29821968078613,101000,0.0,6.9147124,0.06416022777557373,0.007832619,0.0891137,0.0891137
1000.0,-23.22482,1,102,111.44233655929565,102000,0.0,6.9668255,0.22521501779556274,0.008159847,0.095917135,0.095917135
1000.0,-23.13345,1,103,112.53320026397705,103000,0.0,6.893781,0.3340654969215393,0.008577801,0.10332696,0.10332696
1000.0,-23.074839,1,104,113.62777423858643,104000,0.0,6.839328,-0.22755753993988037,0.008564984,0.09708392,0.09708392
1000.0,-22.72039,1,105,114.74294424057007,105000,0.0,6.8863883,-0.07376539707183838,0.009076258,0.097118184,0.097118184
1000.0,-22.598806,1,106,115.87792992591858,106000,0.0,6.8320613,0.06348931789398193,0.008198482,0.09706737,0.09706737
1000.0,-22.328684,1,107,116.93449282646179,107000,0.0,6.8126106,0.23345708847045898,0.0077953013,0.09948257,0.09948257
1000.0,-21.812069,1,108,117.9850902557373,108000,0.0,6.7864013,-0.528290867805481,0.0086068595,0.09599872,0.09599872
1000.0,-21.649475,1,109,119.14407873153687,109000,0.0,6.7472205,0.11151528358459473,0.0081759505,0.098129116,0.098129116
1000.0,-21.4687,1,110,120.29958009719849,110000,0.0,6.8003535,-0.32855403423309326,0.009179701,0.14985867,0.14985867
1000.0,-21.22532,1,111,121.3923819065094,111000,0.0,6.759608,-0.08632540702819824,0.009060261,0.103431374,0.103431374
1000.0,-20.86565,1,112,122.52536988258362,112000,0.0,6.774993,0.0807422399520874,0.008633275,0.093245655,0.093245655
1000.0,-20.591036,1,113,123.65860652923584,113000,0.0,6.7727284,0.23617959022521973,0.008625016,0.105213955,0.105213955
1000.0,-20.475754,1,114,124.76196122169495,114000,0.0,6.694884,0.06066244840621948,0.00852403,0.08722406,0.08722406
1000.0,-20.273586,1,115,125.85156726837158,115000,0.0,6.7244377,0.38643336296081543,0.0096474,0.094245315,0.094245315
1000.0,-20.075954,1,116,126.97268009185791,116000,0.0,6.6909237,0.513215184211731,0.008708644,0.09847289,0.09847289
1000.0,-19.939747,1,117,128.114666223526,117000,0.0,6.648012,-0.16514050960540771,0.007556244,0.11387868,0.11387868
1000.0,-19.790531,1,118,129.21637153625488,118000,0.0,6.6490736,0.2811737656593323,0.00805752,0.11291818,0.11291818
1000.0,-19.59448,1,119,130.3371708393097,119000,0.0,6.6614103,0.419009804725647,0.008160535,0.10278123,0.10278123
1000.0,-19.319332,1,120,131.4792857170105,120000,0.0,6.6586504,0.46224331855773926,0.008648746,0.107134774,0.107134774
1000.0,-19.211483,1,121,132.63056087493896,121000,0.0,6.631183,-0.46307599544525146,0.008612306,0.1135961,0.1135961
1000.0,-19.041498,1,122,133.7175633907318,122000,0.0,6.615978,0.17060726881027222,0.008036086,0.098217435,0.098217435
1000.0,-18.90141,1,123,134.8634808063507,123000,0.0,6.613435,0.19589734077453613,0.008488709,0.11268335,0.11268335
1000.0,-18.779184,1,124,136.0388789176941,124000,0.0,6.6270404,0.4686416983604431,0.00841146,0.09210603,0.09210603
1000.0,-18.766628,1,125,137.1642622947693,125000,0.0,6.623108,0.6452218294143677,0.008620729,0.12163551,0.12163551
1000.0,-18.676418,1,126,138.29724168777466,126000,0.0,6.631586,-0.1665405035018921,0.007897115,0.10641088,0.10641088
1000.0,-18.451868,2,128,139.4241065979004,128000,0.0,6.62928,0.38193702697753906,0.007912886,0.08963678,0.08963678
1000.0,-18.358547,1,129,140.5403971672058,129000,0.0,6.590397,-0.019550323486328125,0.008406736,0.11683309,0.11683309
1000.0,-18.234903,1,130,141.64382410049438,130000,0.0,6.605796,0.22873693704605103,0.008929733,0.097856924,0.097856924
1000.0,-18.115826,1,131,142.7590548992157,131000,0.0,6.5685477,-0.23259449005126953,0.008572234,0.11432383,0.11432383
1000.0,-17.884644,1,132,143.8943133354187,132000,0.0,6.5225983,0.01691412925720215,0.008421646,0.09894939,0.09894939
1000.0,-17.679373,1,133,145.00892972946167,133000,0.0,6.4994526,0.12847000360488892,0.008475744,0.08276063,0.08276063
1000.0,-17.392715,1,134,146.10440731048584,134000,0.0,6.492456,-0.10644423961639404,0.008871128,0.10704548,0.10704548
1000.0,-17.22272,1,135,147.20496773719788,135000,0.0,6.507973,0.168695867061615,0.00882451,0.12171069,0.12171069
1000.0,-17.070057,1,136,148.3487937450409,136000,0.0,6.5196543,0.19165480136871338,0.008881575,0.08240844,0.08240844
1000.0,-16.972092,1,137,149.4938521385193,137000,0.0,6.5147924,0.5440033078193665,0.008690727,0.09507072,0.09507072
1000.0,-16.731962,1,138,150.65000867843628,138000,0.0,6.4682684,-0.32658541202545166,0.008221698,0.12277333,0.12277333
1000.0,-16.473576,1,139,151.72883677482605,139000,0.0,6.4642653,0.20154821872711182,0.008120994,0.08845347,0.08845347
1000.0,-16.194836,1,140,152.83280992507935,140000,0.0,6.484037,0.5552911162376404,0.009813648,0.08941008,0.08941008
1000.0,-16.109655,1,141,153.95471811294556,141000,0.0,6.4083405,-0.3555392026901245,0.00905394,0.1685189,0.1685189
1000.0,-15.918905,1,142,155.01638865470886,142000,0.0,6.4532614,-0.3367575407028198,0.008410363,0.12863821,0.12863821
1000.0,-15.61185,1,143,156.08599734306335,143000,0.0,6.386642,0.04410141706466675,0.008293684,0.10202456,0.10202456
1000.0,-15.280046,1,144,157.17610001564026,144000,0.0,6.439735,-0.1380685567855835,0.0076314867,0.08523512,0.08523512
1000.0,-15.125509,1,145,158.23456859588623,145000,0.0,6.411911,0.4267459511756897,0.008376528,0.08720571,0.08720571
1000.0,-14.933368,1,146,159.31856393814087,146000,0.0,6.349934,-0.48350095748901367,0.0084122075,0.13144311,0.13144311
1000.0,-14.693762,1,147,160.4466986656189,147000,0.0,6.361544,0.4643726348876953,0.008327905,0.082964234,0.082964234
1000.0,-14.594519,1,148,161.59515857696533,148000,0.0,6.3492513,0.4881858229637146,0.009103202,0.11647662,0.11647662
1000.0,-14.449249,1,149,162.72905230522156,149000,0.0,6.386024,0.04823082685470581,0.008340192,0.13057871,0.13057871
1000.0,-14.200739,1,150,163.8500199317932,150000,0.0,6.2825,0.004635155200958252,0.009837586,0.13320275,0.13320275
1000.0,-13.926184,1,151,164.97915244102478,151000,0.0,6.2847733,0.4235988259315491,0.008189994,0.09255247,0.09255247
1000.0,-13.8162565,1,152,166.12039256095886,152000,0.0,6.281189,0.22033387422561646,0.009037306,0.10134408,0.10134408
1000.0,-13.638028,1,153,167.25187134742737,153000,0.0,6.2516227,0.14480924606323242,0.009291333,0.10077141,0.10077141
1000.0,-13.375475,1,154,168.36221432685852,154000,0.0,6.2258234,0.09297800064086914,0.008904759,0.09020742,0.09020742
1000.0,-13.172626,1,155,169.48088574409485,155000,0.0,6.179777,0.0024244189262390137,0.00805785,0.10357587,0.10357587
1000.0,-12.858278,1,156,170.61225533485413,156000,0.0,6.1668296,0.19002360105514526,0.009287627,0.100454025,0.100454025
1000.0,-12.509772,1,157,171.686194896698,157000,0.0,6.166068,0.1150321364402771,0.008773968,0.09247604,0.09247604
1000.0,-12.354517,1,158,172.83019256591797,158000,0.0,6.1182356,0.10173630714416504,0.008342378,0.09494255,0.09494255
1000.0,-12.119145,1,159,173.977698802948,159000,0.0,6.1009583,0.1859215497970581,0.008340021,0.08719504,0.08719504
1000.0,-11.867445,1,160,175.08421397209167,160000,0.0,6.112385,0.03476440906524658,0.00857217,0.087749824,0.087749824
1000.0,-11.580709,1,161,176.17160034179688,161000,0.0,6.059015,0.1334092617034912,0.008502446,0.1268096,0.1268096
1000.0,-11.359094,1,162,177.27462792396545,162000,0.0,5.984722,0.34023618698120117,0.009040751,0.09911911,0.09911911
1000.0,-11.01745,1,163,178.40963459014893,163000,0.0,5.991765,-0.5862261056900024,0.009475565,0.092501625,0.092501625
1000.0,-10.795626,1,164,179.53961420059204,164000,0.0,6.064889,0.3758236765861511,0.008630531,0.08960893,0.08960893
1000.0,-10.532183,1,165,180.67171239852905,165000,0.0,6.0225687,0.7675758898258209,0.008969992,0.093062624,0.093062624
1000.0,-10.2842245,1,166,181.7845823764801,166000,0.0,5.9081407,-0.7174330949783325,0.008478118,0.17226125,0.17226125
1000.0,-10.00654,1,167,182.89034724235535,167000,0.0,5.861147,0.04391491413116455,0.008837289,0.13533105,0.13533105
1000.0,-9.620573,1,168,184.05273485183716,168000,0.0,5.977767,0.1904129981994629,0.008369017,0.08382492,0.08382492
1000.0,-9.419615,1,169,185.1809606552124,169000,0.0,5.8630834,0.44356316328048706,0.008630973,0.09928112,0.09928112
1000.0,-8.86614,2,171,186.29529738426208,171000,0.0,5.7973633,0.0107802152633667,0.009105279,0.11534712,0.11534712
1000.0,-8.5635605,1,172,187.43799662590027,172000,0.0,5.836768,0.036148011684417725,0.009460408,0.17920141,0.17920141
1000.0,-8.278549,1,173,188.54642939567566,173000,0.0,5.790675,-0.06926846504211426,0.008458487,0.11011335,0.11011335
1000.0,-8.001126,1,174,189.68544816970825,174000,0.0,5.7168283,0.14289671182632446,0.009538984,0.09571028,0.09571028
1000.0,-7.69591,1,175,190.83655977249146,175000,0.0,5.7215295,0.1545259952545166,0.009482146,0.094303966,0.094303966
1000.0,-7.3981233,1,176,191.96809315681458,176000,0.0,5.693419,0.14698565006256104,0.008971818,0.09999244,0.09999244
1000.0,-7.0715,1,177,193.06253290176392,177000,0.0,5.6779723,0.2030927538871765,0.0084736105,0.10444682,0.10444682
