# {"t_start": 1554712622.16341, "env_id": "HalfCheetah-v2"} 
r,l,t
-2.745723,1000,191.634723
-8.649239,1000,192.767954
-38.690103,1000,193.852145
-9.28358,1000,194.905518
43.121665,1000,195.989534
-19.040202,1000,197.103829
14.620637,1000,198.161357
-18.293994,1000,199.210701
68.818276,1000,200.278524
64.32873,1000,201.350572
12.209554,1000,202.403987
-46.059463,1000,203.457327
41.094604,1000,204.558403
27.240864,1000,205.621681
47.968405,1000,206.693356
117.847509,1000,207.757286
32.141567,1000,208.823673
-7.191117,1000,209.894458
154.059913,1000,210.957998
114.037236,1000,212.032869
68.871042,1000,213.11342
95.622593,1000,214.173686
156.285742,1000,215.230013
71.675452,1000,216.306634
88.097595,1000,217.412558
169.534589,1000,218.45751
142.113772,1000,219.518511
107.55986,1000,220.595076
63.626663,1000,221.680104
112.888867,1000,222.75067
186.31183,1000,223.829683
192.444369,1000,224.903118
34.957689,1000,225.973207
175.691096,1000,227.076509
60.451004,1000,228.213383
150.837165,1000,229.330942
129.01651,1000,230.37436
127.382264,1000,231.461164
151.474521,1000,232.548362
208.555396,1000,233.478832
243.831304,1000,234.538798
232.934507,1000,235.63802
214.033301,1000,236.659715
60.231855,1000,237.664959
187.784968,1000,238.74466
193.754693,1000,239.88459
209.325708,1000,241.02666
239.638217,1000,242.143095
271.039537,1000,243.283395
215.162259,1000,244.419203
275.343611,1000,245.773147
337.339018,1000,247.001811
224.493429,1000,248.135359
299.756959,1000,249.256589
166.159647,1000,250.336938
343.400642,1000,251.436683
260.309946,1000,252.502903
243.176994,1000,253.59691
327.66871,1000,254.670402
101.484652,1000,255.752085
245.210988,1000,256.826141
317.160302,1000,257.952144
362.820636,1000,259.06144
280.206565,1000,260.175284
299.005871,1000,261.222432
306.111315,1000,262.300292
221.578935,1000,263.359792
329.024747,1000,264.453765
290.384831,1000,265.522022
320.400954,1000,266.56017
336.225697,1000,267.655604
319.236192,1000,268.731777
284.647537,1000,269.750643
288.623319,1000,270.814401
345.104478,1000,271.882727
382.386466,1000,272.911611
370.444266,1000,273.980345
307.511196,1000,275.069908
364.660469,1000,276.141767
231.390394,1000,277.22477
392.764432,1000,278.324269
401.670181,1000,279.293689
357.096979,1000,280.409884
342.823283,1000,281.510497
177.040079,1000,282.593742
454.512072,1000,283.694011
371.449793,1000,284.775877
431.467066,1000,285.859098
463.684956,1000,286.932696
446.125741,1000,288.008704
282.214153,1000,289.095773
538.510849,1000,290.193461
420.370714,1000,291.226189
389.858988,1000,292.298928
479.175223,1000,293.386295
477.084376,1000,294.453835
417.57566,1000,295.512733
541.045631,1000,296.592656
372.989889,1000,297.690348
400.019908,1000,298.736525
484.629888,1000,299.797863
437.41074,1000,300.855968
463.554131,1000,301.92214
486.420373,1000,303.032438
454.681043,1000,304.117226
523.519627,1000,305.184913
458.462318,1000,306.271561
424.136235,1000,307.343985
457.459323,1000,308.412732
415.873137,1000,309.496426
510.354069,1000,310.554837
464.367205,1000,311.621516
553.436993,1000,312.712333
510.873856,1000,313.797551
492.549514,1000,314.882383
417.234379,1000,315.985293
502.807842,1000,317.049267
541.670503,1000,318.158903
516.762557,1000,319.236015
558.724837,1000,320.334191
506.29209,1000,321.382435
495.259299,1000,322.477414
265.519595,1000,323.591341
486.088399,1000,324.700794
475.823034,1000,325.61032
509.493467,1000,326.609675
546.678306,1000,327.59858
499.371815,1000,328.605243
520.38168,1000,329.620696
490.967702,1000,330.665038
557.737249,1000,331.784123
577.919672,1000,332.917182
518.157955,1000,334.005101
524.643956,1000,335.100462
548.720257,1000,336.191906
579.56706,1000,337.300114
549.284376,1000,338.37122
555.078665,1000,339.490059
451.35715,1000,340.594974
502.585145,1000,341.730864
576.765313,1000,342.846354
586.229302,1000,343.894635
596.527465,1000,345.012651
526.097706,1000,346.126355
517.742193,1000,347.211893
520.181805,1000,348.336659
455.733956,1000,349.403868
647.064475,1000,350.503979
514.327411,1000,351.611666
535.546576,1000,352.701636
593.534001,1000,353.818095
558.955302,1000,354.892005
604.649273,1000,355.973307
547.154637,1000,357.034706
510.717005,1000,358.118513
515.221426,1000,359.243592
617.691268,1000,360.357575
342.378526,1000,361.476079
542.745727,1000,362.603855
595.154656,1000,363.648015
545.964531,1000,364.72572
606.447073,1000,365.804925
592.351655,1000,366.914783
635.127626,1000,367.97964
565.077444,1000,369.096101
538.63348,1000,370.229906
621.640126,1000,371.35656
491.646755,1000,372.327441
576.394675,1000,373.426006
621.092567,1000,374.523297
642.31057,1000,375.635165
644.259189,1000,376.749645
620.100668,1000,377.84815
557.971916,1000,378.979042
243.372883,1000,380.116333
628.888942,1000,381.225744
649.050884,1000,382.339261
517.945895,1000,383.394573
490.740049,1000,384.502387
635.367836,1000,385.590415
663.522365,1000,386.644559
650.454702,1000,387.771724
691.996385,1000,388.922759
475.792159,1000,390.058201
639.986427,1000,391.194396
593.548623,1000,392.308903
588.443937,1000,393.429036
615.902399,1000,394.507976
629.578318,1000,395.638268
614.965837,1000,396.752575
602.514986,1000,397.897303
530.166164,1000,399.013319
667.721454,1000,400.124355
550.137803,1000,401.251365
656.297926,1000,402.379073
660.382891,1000,403.536603
547.28326,1000,404.682183
676.448592,1000,405.819482
673.764275,1000,406.945752
657.731092,1000,408.070257
596.660356,1000,409.18202
660.260577,1000,410.302856
656.449007,1000,411.374835
698.999329,1000,412.458741
576.492561,1000,413.528624
604.059427,1000,414.546201
636.670067,1000,415.65713
642.530487,1000,416.755436
656.337468,1000,417.869586
640.679443,1000,418.799688
694.557946,1000,419.929099
579.639234,1000,421.048687
648.880644,1000,422.170867
617.369465,1000,423.28896
650.218188,1000,424.38825
672.51231,1000,425.456781
694.024151,1000,426.533792
692.846814,1000,427.635104
611.102768,1000,428.695905
717.270825,1000,429.807939
703.230739,1000,430.94141
673.954757,1000,432.033063
660.076158,1000,433.126017
669.925796,1000,434.221376
763.461724,1000,435.2884
731.240935,1000,436.352584
742.715431,1000,437.38665
701.402112,1000,438.389263
735.784818,1000,439.455829
683.589851,1000,440.543309
692.908033,1000,441.632946
729.886761,1000,442.686403
787.776682,1000,443.753511
700.797822,1000,444.840033
692.762833,1000,445.964173
815.468652,1000,447.072271
681.514199,1000,448.187414
728.491796,1000,449.3044
676.898248,1000,450.407903
732.393161,1000,451.435512
752.418278,1000,452.503223
762.644554,1000,453.63315
775.110331,1000,454.762836
715.598188,1000,455.864185
718.40792,1000,456.957734
768.981482,1000,458.033786
749.646824,1000,459.155798
654.026576,1000,460.248588
719.491874,1000,461.306111
822.276872,1000,462.370167
774.83064,1000,463.540476
793.959704,1000,464.575701
745.147146,1000,465.521353
807.929137,1000,466.622351
744.530061,1000,467.699246
836.674643,1000,468.785244
788.273994,1000,469.856952
787.589245,1000,470.95445
815.271596,1000,472.091774
761.719934,1000,473.218713
750.836409,1000,474.268521
766.731477,1000,475.31296
811.348378,1000,476.331605
799.183376,1000,477.37401
769.483817,1000,478.400802
788.574303,1000,479.498938
793.997846,1000,480.550427
825.194894,1000,481.674125
765.731904,1000,482.761549
825.503419,1000,483.799814
793.66375,1000,484.892384
819.433726,1000,485.998287
768.22923,1000,487.101757
809.560703,1000,488.221171
830.103014,1000,489.314322
807.728629,1000,490.397084
844.930029,1000,491.462863
794.467432,1000,492.560404
803.448923,1000,493.670877
816.578878,1000,494.747195
827.693359,1000,495.852556
807.159166,1000,496.958141
848.531321,1000,498.030992
853.182711,1000,499.133286
861.757515,1000,500.233532
837.947592,1000,501.303869
771.835706,1000,502.389774
836.782804,1000,503.488253
838.246373,1000,504.626307
661.207236,1000,505.744751
802.112722,1000,506.840189
877.135958,1000,507.93357
872.844584,1000,509.025947
742.732478,1000,510.13542
839.72043,1000,511.233539
866.449635,1000,512.178459
892.877289,1000,513.253439
739.128728,1000,514.339852
833.510442,1000,515.435666
861.303446,1000,516.50311
868.140126,1000,517.602225
866.323348,1000,518.690753
798.895789,1000,519.770345
763.962721,1000,520.835269
837.825108,1000,521.926276
854.425935,1000,523.043497
676.94557,1000,524.150748
792.202868,1000,525.250591
894.389812,1000,526.297082
768.385899,1000,527.341299
885.177535,1000,528.378228
863.503842,1000,529.471345
892.412181,1000,530.535506
862.406058,1000,531.646573
862.513144,1000,532.748542
860.811179,1000,533.83213
837.478989,1000,534.897944
878.914199,1000,535.962848
878.921079,1000,537.051178
857.449537,1000,538.110049
779.596844,1000,539.159413
889.426298,1000,540.269306
868.96747,1000,541.393537
878.114852,1000,542.482947
987.55968,1000,543.529323
889.20899,1000,544.621243
857.902257,1000,545.692447
903.476178,1000,546.787328
924.400532,1000,547.836704
908.920645,1000,548.914676
880.874688,1000,549.963495
823.447439,1000,551.032674
923.967777,1000,552.13906
831.736632,1000,553.215794
857.498605,1000,554.344183
864.464961,1000,555.476486
838.707558,1000,556.566679
758.391323,1000,557.51962
886.85262,1000,558.583052
851.274393,1000,559.677979
939.972314,1000,560.733479
904.34544,1000,561.80227
910.971811,1000,562.903877
921.153042,1000,563.968972
790.427606,1000,565.023266
723.429787,1000,566.069179
909.620695,1000,567.134729
708.421564,1000,568.1694
825.631511,1000,569.233835
891.929842,1000,570.331732
829.369111,1000,571.395182
879.532315,1000,572.494135
838.978418,1000,573.537943
802.386995,1000,574.631341
882.361372,1000,575.672385
884.580567,1000,576.731789
938.378142,1000,577.775862
789.289815,1000,578.837606
850.430887,1000,579.906649
910.514351,1000,580.994613
928.602298,1000,582.087803
919.897945,1000,583.196409
798.378801,1000,584.308934
854.918734,1000,585.416631
905.527462,1000,586.48805
891.377869,1000,587.565168
909.917941,1000,588.651409
897.852836,1000,589.792647
932.669971,1000,590.912968
879.822538,1000,592.033644
907.025952,1000,593.117337
768.509233,1000,594.233143
898.612516,1000,595.233737
884.573077,1000,596.265807
930.146781,1000,597.320456
887.747869,1000,598.411885
842.206004,1000,599.530972
892.390288,1000,600.661472
714.261581,1000,601.779675
921.652769,1000,602.860239
858.695924,1000,603.823846
792.146546,1000,604.947462
922.05986,1000,606.079381
918.274859,1000,607.202354
839.017145,1000,608.291784
876.837145,1000,609.406965
940.868169,1000,610.46279
967.057453,1000,611.509903
743.210537,1000,612.566097
903.212817,1000,613.608023
968.498172,1000,614.624726
886.386486,1000,615.67178
835.848656,1000,616.750324
965.931395,1000,617.815799
920.779542,1000,618.895961
912.067652,1000,620.001796
933.390309,1000,621.148328
957.85476,1000,622.27523
883.866123,1000,623.412336
913.788097,1000,624.554473
913.987124,1000,625.69493
899.02975,1000,626.802653
958.582625,1000,627.920074
919.063999,1000,628.98616
948.690348,1000,630.084929
898.985619,1000,631.15436
924.468421,1000,632.214138
896.796073,1000,633.247764
894.831167,1000,634.324707
873.252664,1000,635.415669
891.310887,1000,636.544129
927.466518,1000,637.607886
921.918493,1000,638.675489
890.405255,1000,639.722927
941.225539,1000,640.802483
924.209186,1000,641.875336
800.097402,1000,642.965494
906.711302,1000,644.06817
914.698475,1000,645.192564
924.424194,1000,646.264866
810.510987,1000,647.324959
849.636954,1000,648.470099
932.286068,1000,649.610129
962.614108,1000,650.541325
878.792852,1000,651.635162
914.485041,1000,652.72172
990.594628,1000,653.81731
897.810362,1000,654.879749
960.995851,1000,655.95739
929.553356,1000,657.043468
893.675752,1000,658.127867
883.455133,1000,659.247636
923.479599,1000,660.330489
950.147106,1000,661.427525
907.385517,1000,662.512717
909.83983,1000,663.616593
906.202835,1000,664.735092
807.903787,1000,665.861815
919.017143,1000,666.940868
885.952643,1000,667.996681
868.509252,1000,669.070704
904.368753,1000,670.13479
891.010841,1000,671.208486
925.592881,1000,672.311178
860.877694,1000,673.423639
920.58739,1000,674.521259
839.69268,1000,675.586253
917.029265,1000,676.657232
929.376033,1000,677.767235
748.01636,1000,678.855529
933.931096,1000,679.943613
895.322817,1000,681.051258
903.166918,1000,682.153393
881.167717,1000,683.225819
864.920763,1000,684.306993
908.049209,1000,685.393465
798.660155,1000,686.487192
913.346657,1000,687.623143
955.103409,1000,688.71194
915.692204,1000,689.821599
901.895426,1000,690.898943
882.19322,1000,691.946536
915.412587,1000,692.979527
896.818992,1000,694.026984
934.340441,1000,695.118741
845.316967,1000,696.060598
880.302182,1000,697.135102
878.818772,1000,698.16216
889.717536,1000,699.202718
863.030033,1000,700.28222
933.146423,1000,701.402828
941.676583,1000,702.461553
949.366387,1000,703.558474
773.218355,1000,704.672509
877.435495,1000,705.765596
921.924415,1000,706.885296
916.217327,1000,707.961342
944.965824,1000,709.058447
925.827027,1000,710.143871
910.091689,1000,711.263423
901.944793,1000,712.367171
918.228776,1000,713.443505
896.682092,1000,714.544507
922.083398,1000,715.624406
902.921996,1000,716.663319
917.33188,1000,717.756764
923.960274,1000,718.870773
920.527659,1000,719.946771
828.477753,1000,721.038002
956.75188,1000,722.153595
932.841397,1000,723.267251
914.103636,1000,724.30235
917.239709,1000,725.343282
882.360671,1000,726.387674
877.388599,1000,727.4808
905.111151,1000,728.511935
926.765704,1000,729.610623
942.401973,1000,730.700803
928.703647,1000,731.730732
915.840398,1000,732.798169
961.422779,1000,733.865779
891.749333,1000,734.960133
861.103615,1000,735.980632
885.63624,1000,737.05562
874.86837,1000,738.136841
894.62564,1000,739.235854
938.858695,1000,740.330065
890.487312,1000,741.453329
894.280163,1000,742.370357
952.119376,1000,743.460493
913.994724,1000,744.497228
955.867911,1000,745.589337
946.484819,1000,746.679813
900.863554,1000,747.762258
940.560056,1000,748.872921
938.817267,1000,749.957053
919.781995,1000,751.045716
956.84816,1000,752.137589
934.846067,1000,753.231163
926.337882,1000,754.325021
883.812971,1000,755.43311
928.186997,1000,756.473472
954.075711,1000,757.593691
944.120706,1000,758.660821
963.817504,1000,759.754194
914.216845,1000,760.827595
960.791794,1000,761.924276
908.414355,1000,763.000815
977.148695,1000,764.055375
887.749382,1000,765.112005
917.032726,1000,766.168854
909.163041,1000,767.259243
947.812338,1000,768.346108
965.321531,1000,769.333412
956.650841,1000,770.388228
952.652823,1000,771.495135
891.306684,1000,772.463607
963.78967,1000,773.460074
925.328483,1000,774.507234
837.922867,1000,775.581813
946.069408,1000,776.647808
914.446158,1000,777.715361
951.639241,1000,778.760829
957.36097,1000,779.837354
933.135122,1000,780.980777
948.984208,1000,782.097806
949.448578,1000,783.202645
948.815382,1000,784.321268
913.420152,1000,785.363735
951.470094,1000,786.417769
949.984556,1000,787.516424
952.855534,1000,788.492159
757.822088,1000,789.539805
951.676748,1000,790.574043
938.313517,1000,791.650624
867.209716,1000,792.774284
925.033258,1000,793.88805
925.763145,1000,795.027424
966.141451,1000,796.156144
987.49006,1000,797.295782
846.163845,1000,798.43031
947.646222,1000,799.577366
932.406961,1000,800.717015
976.218585,1000,801.844687
895.346413,1000,802.98935
980.775063,1000,804.113374
952.486465,1000,805.206187
1001.621675,1000,806.345178
944.316089,1000,807.364432
983.695086,1000,808.479558
937.981743,1000,809.56576
918.642002,1000,810.654294
939.122739,1000,811.784286
1008.746504,1000,812.899757
951.792369,1000,813.968187
892.82234,1000,815.06808
958.622878,1000,816.181604
950.72774,1000,817.307454
957.028575,1000,818.441331
985.873014,1000,819.539276
957.128125,1000,820.63029
967.536365,1000,821.737022
926.331448,1000,822.832187
939.33744,1000,823.936245
966.802878,1000,825.019894
1003.128228,1000,826.103976
954.560479,1000,827.188415
951.305349,1000,828.270214
860.68744,1000,829.360974
974.765517,1000,830.418353
953.206514,1000,831.549407
999.450784,1000,832.616545
929.767145,1000,833.728675
971.833483,1000,834.68239
935.284276,1000,835.772467
898.510486,1000,836.887288
968.209779,1000,837.950554
943.732953,1000,838.987851
989.900198,1000,840.046061
960.0071,1000,841.173706
958.913683,1000,842.319289
939.969117,1000,843.451496
937.175606,1000,844.592096
990.400997,1000,845.690829
961.607624,1000,846.812977
972.138134,1000,847.895655
996.084492,1000,848.993499
880.036572,1000,850.118545
940.847186,1000,851.211596
1028.900753,1000,852.27328
928.547838,1000,853.396263
951.4345,1000,854.37504
1017.155313,1000,855.373166
986.808257,1000,856.435231
952.940468,1000,857.539911
974.009544,1000,858.619238
792.938069,1000,859.687809
952.779463,1000,860.788257
977.393994,1000,861.913891
946.504687,1000,862.98014
905.099911,1000,864.037439
935.595671,1000,865.141931
936.690742,1000,866.204188
910.266636,1000,867.277671
960.878828,1000,868.348515
925.102199,1000,869.422093
946.029073,1000,870.523627
1041.834598,1000,871.614424
971.996052,1000,872.681421
939.356567,1000,873.801061
973.585658,1000,874.906831
948.861149,1000,875.976984
932.143734,1000,876.983371
884.774627,1000,877.965548
926.448834,1000,879.010783
952.824707,1000,880.077041
982.4422,1000,881.024338
948.184984,1000,882.144619
963.794594,1000,883.277641
998.788088,1000,884.344094
1030.639593,1000,885.441761
1009.308348,1000,886.568961
942.53837,1000,887.674005
960.341318,1000,888.772661
979.075708,1000,889.896035
925.188197,1000,890.984021
983.777862,1000,892.006456
884.231312,1000,893.066267
1013.75006,1000,894.144261
961.976653,1000,895.20552
1005.31479,1000,896.294148
1002.593007,1000,897.411658
989.353164,1000,898.49535
935.04318,1000,899.598419
982.487684,1000,900.718675
904.497529,1000,901.823508
997.71252,1000,902.912172
994.748079,1000,903.992896
986.709076,1000,905.050954
951.360603,1000,906.088264
928.069655,1000,907.078418
947.408884,1000,908.078312
973.187766,1000,909.078274
944.292572,1000,910.096679
955.248517,1000,911.208591
1007.068704,1000,912.328374
955.755437,1000,913.464812
965.892095,1000,914.525247
928.965461,1000,915.623253
960.86666,1000,916.709806
977.181186,1000,917.804791
905.003058,1000,918.883985
1045.481727,1000,919.982138
941.835586,1000,921.065941
945.563048,1000,922.163947
1019.886218,1000,923.231866
995.321536,1000,924.355628
998.526684,1000,925.493441
1032.554713,1000,926.547109
997.43861,1000,927.446389
965.813739,1000,928.591154
988.430346,1000,929.706119
924.379482,1000,930.81549
1040.107465,1000,931.951815
1029.746862,1000,932.999229
952.779196,1000,934.040356
984.859169,1000,935.123277
974.599581,1000,936.235581
989.392846,1000,937.503805
991.777575,1000,938.690094
985.982008,1000,939.794037
1058.578398,1000,940.827216
1017.944522,1000,941.907119
956.160796,1000,942.992305
1028.364218,1000,944.135455
1020.97586,1000,945.231796
1022.219084,1000,946.315806
877.864951,1000,947.411556
857.116105,1000,948.485157
782.563307,1000,949.577045
976.38534,1000,950.696117
1002.877543,1000,951.785282
943.797726,1000,952.83955
1026.133078,1000,953.927534
966.143677,1000,955.040978
982.635956,1000,956.146658
995.886795,1000,957.27062
949.496611,1000,958.346689
1025.60066,1000,959.441531
838.090982,1000,960.562721
958.201115,1000,961.647254
992.738005,1000,962.717958
968.632396,1000,963.760649
1033.04346,1000,964.847494
998.46547,1000,965.964604
1041.496365,1000,967.082431
958.515122,1000,968.217942
992.321903,1000,969.318543
1043.833183,1000,970.379016
1017.377815,1000,971.482989
1043.093662,1000,972.623022
1078.150564,1000,973.596827
765.332501,1000,974.702152
978.290839,1000,975.847268
1017.697287,1000,976.959687
1001.649288,1000,978.045364
1064.896786,1000,979.141705
998.930372,1000,980.256864
1007.347174,1000,981.324398
1092.856392,1000,982.385366
1012.31969,1000,983.453086
935.949404,1000,984.577568
1042.000838,1000,985.650548
1020.079915,1000,986.760815
1007.277851,1000,987.843751
900.252147,1000,988.938965
1021.843162,1000,990.052183
994.25865,1000,991.131864
1010.837607,1000,992.215657
941.461891,1000,993.320641
970.336088,1000,994.413408
958.89559,1000,995.508988
1033.335426,1000,996.579875
1053.512771,1000,997.644588
917.378834,1000,998.697146
999.048604,1000,999.791265
1019.104079,1000,1000.837772
888.378898,1000,1001.920473
1073.151771,1000,1002.983203
979.347012,1000,1004.060717
1028.125128,1000,1005.159157
945.698445,1000,1006.285911
1021.230521,1000,1007.385563
971.222826,1000,1008.426051
1010.118458,1000,1009.512056
1012.123941,1000,1010.522878
867.689241,1000,1011.614422
955.789559,1000,1012.746482
972.698654,1000,1013.841565
1046.347759,1000,1014.920686
1024.817851,1000,1015.993711
1018.322267,1000,1017.028346
1043.574479,1000,1018.074472
1031.173361,1000,1019.147685
1050.07181,1000,1020.069876
1018.661689,1000,1021.172652
894.18318,1000,1022.295309
1011.932201,1000,1023.370572
987.093512,1000,1024.440089
1083.231657,1000,1025.536273
943.793505,1000,1026.651774
965.552307,1000,1027.742943
1055.256872,1000,1028.826167
947.794063,1000,1029.899092
1077.007639,1000,1030.949791
1068.029157,1000,1032.014885
985.40704,1000,1033.13147
981.498838,1000,1034.260767
873.098577,1000,1035.398376
1049.510757,1000,1036.491522
1062.392872,1000,1037.616339
1038.522371,1000,1038.724437
785.390338,1000,1039.840347
979.928839,1000,1040.986681
907.224547,1000,1042.100177
1023.052143,1000,1043.195349
1079.69583,1000,1044.233273
1051.907427,1000,1045.277797
1072.850738,1000,1046.325742
1049.243908,1000,1047.37514
1026.479411,1000,1048.452632
1082.43034,1000,1049.5613
1120.819303,1000,1050.644853
1044.715036,1000,1051.675615
1052.483957,1000,1052.768173
1040.341954,1000,1053.847146
1096.838942,1000,1054.950028
1063.669668,1000,1056.077231
880.299587,1000,1057.208978
1026.054176,1000,1058.336425
1034.615278,1000,1059.409348
1037.445772,1000,1060.504523
1034.704086,1000,1061.605685
947.773335,1000,1062.690545
1059.926322,1000,1063.839356
1053.981978,1000,1064.914167
1090.746449,1000,1065.970754
1118.747718,1000,1066.877565
1018.206135,1000,1067.995955
1059.85478,1000,1069.083502
1033.573989,1000,1070.073863
1036.210818,1000,1071.185343
1014.533781,1000,1072.306451
1017.624912,1000,1073.398981
1088.533013,1000,1074.471085
968.258875,1000,1075.573196
875.327385,1000,1076.66991
1067.615352,1000,1077.725108
978.861613,1000,1078.801769
1023.748449,1000,1079.897068
999.985012,1000,1081.010172
1030.431589,1000,1082.09145
1029.892247,1000,1083.15975
972.109714,1000,1084.273739
948.142199,1000,1085.357891
1034.837535,1000,1086.48653
