# {"t_start": 1554705961.3851898, "env_id": "Hopper-v2"} 
r,l,t
57.01039,35,6.971316
80.784813,48,7.017063
76.52902,44,7.06012
7.312032,10,7.070159
13.333895,17,7.087461
63.250405,38,7.276428
62.887908,41,7.31796
66.748432,40,7.358005
152.032702,72,7.430011
27.859395,25,7.455167
16.707674,17,7.472172
41.303576,32,7.504053
7.127928,12,7.516084
59.263742,36,7.551721
121.219115,68,7.620737
81.417738,49,7.669294
74.899225,43,7.712956
71.866966,49,7.761994
220.10074,109,7.869149
88.261461,50,7.918968
103.543732,70,7.988165
71.631382,42,8.02948
68.215478,39,8.067937
98.646173,56,8.125122
64.132907,40,8.165695
49.736279,29,8.195039
57.992615,36,8.232461
51.262248,31,8.264784
210.246856,95,8.518142
204.190996,93,8.612051
192.962594,95,8.710251
97.666992,56,8.770911
74.372996,44,8.817197
76.244351,48,8.865563
165.093734,78,8.947319
164.726623,83,9.034387
95.244015,69,9.107578
77.982954,50,9.159419
100.379935,58,9.217354
56.711921,46,9.264483
30.649325,44,9.31098
145.10171,77,9.390029
76.526737,44,9.435724
97.545488,54,9.49277
86.098093,50,9.680764
54.816094,34,9.717637
184.196074,84,9.802125
84.232007,49,9.852863
42.394366,30,9.884264
62.914763,38,9.923394
93.97395,54,9.973876
51.306999,31,10.002957
67.273674,44,10.045089
71.495699,71,10.112074
172.434972,82,10.189009
75.570753,47,10.238384
193.585821,88,10.328903
102.510962,55,10.38635
43.42055,34,10.422026
72.725547,43,10.466808
117.542367,62,10.530072
92.770988,57,10.589436
117.768782,63,10.654951
151.536004,78,10.868602
30.316913,30,10.900368
12.834685,13,10.914128
57.173481,52,10.968322
134.478361,72,11.040526
49.262632,30,11.069365
140.630592,83,11.147882
212.015523,104,11.24527
46.300871,34,11.279646
150.677813,86,11.36638
113.865186,59,11.426096
230.717545,104,11.527891
89.030197,52,11.581353
127.733148,84,11.666886
47.521661,37,11.704896
106.070144,58,11.765163
10.461811,11,11.776425
210.376335,97,12.001211
11.366654,13,12.013696
116.692191,63,12.076452
131.084353,69,12.147626
68.690988,48,12.197223
68.850769,42,12.239275
202.336417,92,12.334504
120.922903,65,12.40192
231.401896,110,12.509137
58.597745,54,12.560308
219.209694,103,12.657857
64.36759,39,12.696863
62.885432,38,12.732638
149.248484,79,12.81181
105.807112,60,12.87419
205.751996,91,12.968383
246.664901,149,13.245969
219.395694,110,13.350255
214.083383,105,13.451055
190.882187,97,13.548603
182.006476,89,13.638587
221.230297,100,13.741079
55.916439,34,13.776366
234.868735,116,13.896288
222.32234,98,13.997738
226.508673,101,14.094501
220.476551,99,14.328231
161.372505,76,14.403182
218.306185,102,14.509562
178.127488,82,14.590757
105.38246,57,14.648425
170.176483,83,14.729333
64.053767,39,14.769759
171.37378,79,14.852624
108.468626,61,14.910532
236.447275,110,15.023669
132.664286,67,15.088609
136.973551,74,15.159911
212.686992,97,15.254053
217.405032,106,15.492838
195.789658,90,15.582856
214.998508,97,15.679824
206.282,106,15.789572
219.44518,103,15.890075
209.613658,90,15.982113
203.106068,90,16.072317
123.173238,65,16.136434
219.566265,128,16.263563
212.293183,95,16.3591
137.712667,73,16.433389
143.283205,72,16.658705
242.107804,108,16.760931
242.836102,114,16.868135
233.138984,113,16.976319
178.663911,95,17.065114
212.183433,97,17.157082
216.30499,105,17.259083
230.236489,129,17.396207
75.763117,44,17.443935
230.46979,106,17.558257
219.63039,100,17.826891
124.685479,66,17.895931
222.158782,99,17.999499
221.361099,103,18.102012
235.596723,110,18.214406
101.754926,58,18.275378
223.002305,99,18.379902
222.705519,101,18.48516
127.836584,68,18.556707
210.526433,96,18.654295
225.439236,100,18.755754
225.928303,101,19.010825
235.414698,116,19.126484
212.650982,92,19.218432
221.144335,97,19.318333
217.317254,99,19.418003
213.080509,92,19.514851
222.848789,106,19.625544
221.729535,97,19.723056
208.837888,95,19.821852
186.161101,84,19.908508
235.009426,112,20.026433
231.729643,104,20.272953
229.169843,103,20.376705
226.969689,106,20.4841
224.617234,101,20.589552
226.223071,104,20.6937
238.090563,110,20.802724
277.82374,130,20.937677
205.680257,93,21.033331
204.531828,94,21.125094
202.642484,90,21.215281
236.593116,111,21.473485
208.384199,92,21.567436
237.43583,109,21.67926
220.503662,95,21.776363
214.536432,94,21.870805
131.449258,69,21.940315
223.965329,99,22.040627
200.636331,98,22.142524
202.962409,92,22.236381
220.121312,100,22.340683
213.961352,95,22.591777
220.067187,98,22.69521
232.526548,100,22.801849
213.269407,94,22.901331
219.053536,103,23.009951
223.270252,99,23.111164
209.133336,95,23.208593
219.127275,99,23.305545
227.220934,105,23.408911
223.964935,102,23.513679
217.903987,101,23.765652
231.288261,108,23.874699
257.450298,119,23.994629
229.490301,101,24.094462
220.190386,96,24.188504
205.144066,91,24.275591
244.029262,109,24.379722
242.726067,120,24.501421
160.453897,86,24.590372
230.795787,110,24.701263
268.718799,132,24.981115
241.225233,116,25.102031
222.484749,101,25.202858
216.239005,94,25.291088
219.183177,102,25.387501
216.200911,100,25.48776
234.424433,109,25.600906
227.700855,103,25.706465
234.828073,103,25.810519
229.199535,103,25.912151
212.331552,96,26.142023
232.459856,105,26.251945
240.075583,110,26.371323
198.085131,97,26.47391
214.307156,94,26.573527
196.681222,87,26.666132
252.880291,126,26.80051
230.745796,105,26.909648
64.283852,39,26.947884
234.911664,109,27.05635
207.961588,101,27.311285
251.813503,126,27.436249
274.449894,149,27.585067
224.456478,100,27.686534
223.455063,105,27.790602
237.54189,111,27.899829
211.305762,92,27.990772
209.711161,94,28.082414
244.699834,116,28.194901
239.894438,104,28.300218
253.231066,116,28.567437
237.624245,109,28.678179
244.222353,113,28.793283
233.35535,106,28.897015
234.788548,107,29.001678
216.973301,96,29.099641
235.813908,114,29.212124
224.77267,103,29.311356
244.619052,117,29.425811
255.960121,111,29.687024
241.240726,114,29.799141
245.983184,119,29.910683
235.061439,110,30.014175
92.174547,55,30.068262
242.218544,109,30.176777
247.368014,113,30.289019
240.181671,117,30.405345
249.75483,108,30.512306
224.009862,98,30.610731
267.572954,130,30.890824
228.933231,102,30.991303
250.608081,111,31.099915
223.314836,99,31.196648
222.983214,102,31.297639
262.098254,131,31.429571
238.865739,119,31.555852
227.05035,107,31.667379
241.389365,106,31.77358
222.850037,98,32.019618
231.181257,104,32.1217
230.509416,108,32.232517
266.209919,134,32.374412
211.754898,94,32.469943
227.848536,104,32.576415
235.371306,117,32.699618
245.300069,119,32.823077
234.402107,104,32.930254
241.318316,110,33.182068
252.483467,125,33.310198
254.880709,127,33.437847
253.29041,122,33.556633
224.214017,100,33.655342
228.858269,104,33.756878
228.518092,110,33.863453
236.312965,109,33.972213
243.080731,113,34.084365
287.391156,130,34.375353
268.277887,114,34.486221
264.368099,128,34.609473
224.863905,102,34.706718
230.519931,103,34.802293
266.1635,119,34.913052
232.465365,106,35.018461
246.380273,117,35.127755
189.034091,87,35.210002
275.800869,142,35.513306
261.156588,121,35.639666
223.873711,104,35.742334
290.49138,126,35.860013
266.582263,133,35.990402
253.351442,123,36.114238
235.06332,109,36.213362
239.955418,108,36.315531
234.251624,102,36.420206
256.017506,132,36.697803
246.970913,108,36.809703
248.798033,112,36.923611
307.083548,135,37.062392
220.582123,97,37.160237
259.488126,121,37.287329
236.725462,111,37.403299
239.40242,115,37.517125
260.868367,118,37.63416
268.523667,120,37.914145
326.599803,149,38.068258
289.786842,128,38.197353
240.225296,107,38.308393
255.177476,107,38.416227
236.745287,106,38.522009
276.328967,115,38.63965
259.9258,128,38.775553
285.146544,135,39.07728
255.696842,120,39.196292
240.745354,109,39.301412
257.123862,115,39.413023
275.192054,116,39.521681
247.654653,115,39.634386
286.243418,117,39.749005
169.065785,86,39.835197
323.590755,151,39.985836
283.130683,116,40.244112
223.240471,100,40.342694
223.515011,98,40.432434
246.486821,106,40.532221
314.834391,132,40.648308
256.479438,109,40.754355
241.655645,108,40.857616
247.299666,112,40.963883
290.098304,150,41.107468
315.045173,161,41.404477
247.583402,110,41.518603
269.636318,120,41.639877
276.783135,116,41.757654
270.625438,137,41.897571
247.93801,114,42.008016
244.565927,113,42.11109
270.514709,133,42.236809
274.582244,126,42.497737
293.307986,125,42.61611
259.996383,127,42.743679
264.224588,115,42.85534
357.702465,149,43.003795
299.132725,129,43.12667
257.293408,125,43.245585
283.72641,117,43.360125
230.769402,101,43.601474
325.826999,143,43.743899
243.988976,118,43.856726
267.779659,112,43.965423
335.292627,136,44.097876
270.564548,117,44.212119
255.581307,109,44.315903
292.891707,119,44.426904
247.029421,110,44.527948
276.262243,117,44.778278
337.96691,153,44.925047
300.1626,122,45.047632
271.145672,114,45.165219
269.309107,116,45.281478
294.413645,142,45.420955
314.605319,139,45.557651
341.502364,151,45.702569
308.80494,128,45.974831
302.014644,169,46.141802
324.298018,137,46.277447
328.603836,138,46.409035
336.894448,156,46.561219
298.21178,123,46.68403
341.305153,150,46.836576
361.210772,174,47.143275
342.015081,160,47.305082
309.978968,128,47.431092
369.686483,170,47.603471
314.251992,124,47.736313
321.318448,131,47.874189
289.459386,119,47.993197
340.812525,146,48.294245
341.01601,146,48.436053
327.63523,144,48.583229
337.752666,137,48.717885
288.704146,118,48.835764
339.907523,136,48.977022
322.23682,130,49.107586
369.024498,187,49.434472
323.081505,134,49.564488
288.529771,126,49.685301
293.459936,118,49.795782
336.203757,139,49.929176
374.916399,179,50.101863
325.714501,132,50.226357
336.64406,148,50.5045
297.420295,126,50.624197
340.075466,143,50.771233
324.532537,131,50.904618
308.20881,121,51.027975
335.040203,146,51.17689
302.660192,122,51.299355
318.695313,136,51.434443
321.98608,131,51.721691
324.693668,138,51.854184
322.76756,122,51.972765
339.584049,139,52.103334
340.482032,138,52.2458
357.990054,162,52.409441
233.120387,106,52.517404
347.247697,158,52.682974
334.066121,125,52.956707
355.575141,150,53.103927
316.776435,129,53.22978
328.931271,138,53.365191
338.246281,137,53.506327
315.834706,125,53.634769
336.216997,144,53.781793
303.239653,121,54.041128
314.564871,129,54.164553
350.482764,146,54.314153
335.206406,128,54.449742
340.753576,129,54.587537
343.844513,142,54.737789
329.281936,136,54.880499
285.368253,116,55.004225
330.33803,146,55.292254
352.668134,156,55.452149
345.487155,145,55.605249
335.781233,140,55.751978
355.620222,168,55.926228
334.768545,134,56.063262
284.820369,115,56.182473
346.460307,136,56.470372
334.355673,139,56.613725
335.340386,138,56.746849
331.035869,141,56.874152
315.385223,125,56.985857
323.05902,127,57.106465
338.744222,127,57.236154
323.492945,134,57.36998
325.996324,140,57.657078
340.660387,147,57.799897
367.630886,134,57.924897
333.310363,134,58.053418
301.562896,120,58.17253
346.821123,130,58.299457
323.212861,143,58.440792
347.651786,135,58.720014
347.310978,139,58.857169
325.516691,132,58.985013
350.211058,136,59.11534
357.244633,147,59.256499
327.349163,133,59.38932
362.66594,136,59.528497
324.3044,132,59.665482
321.16978,138,59.929277
374.437513,134,60.060141
355.567986,145,60.202777
322.474289,133,60.332642
359.783726,136,60.464372
370.753811,141,60.607018
336.769995,141,60.751396
358.858442,137,61.035578
341.12815,132,61.170949
352.05595,130,61.304349
363.988639,135,61.444902
348.168377,132,61.580383
358.049125,132,61.715207
364.999842,139,61.852936
328.021415,129,61.984769
361.85476,131,62.249422
348.255295,138,62.386923
368.308488,143,62.534821
376.386441,139,62.679847
363.075654,133,62.814687
365.410653,138,62.955015
339.167181,131,63.086774
363.497182,137,63.222451
345.546488,134,63.517833
369.203488,144,63.660588
353.896638,131,63.789066
340.236942,130,63.920712
384.349446,142,64.063783
318.327521,123,64.178483
358.635114,140,64.313365
341.800135,132,64.571754
348.535177,130,64.703516
352.393054,127,64.826991
352.624149,140,64.96973
371.529101,138,65.109084
352.663045,136,65.248477
365.037002,145,65.395578
364.835897,136,65.534148
369.95997,140,65.825631
356.881839,132,65.962006
196.475992,93,66.056027
359.14006,131,66.18797
355.061032,131,66.316319
301.342803,119,66.436494
379.317879,144,66.583862
344.916526,140,66.729411
366.270498,140,67.025434
367.589692,142,67.166565
358.80383,133,67.298416
374.410857,141,67.444025
319.634275,133,67.580598
342.742343,148,67.735112
366.259857,132,67.875851
335.940159,130,68.151273
377.150889,136,68.290765
359.635547,135,68.431966
364.689085,140,68.579667
358.054899,133,68.718809
373.479985,136,68.860296
329.040435,126,68.990148
370.073587,139,69.134701
351.268644,131,69.410028
397.229001,139,69.55381
351.608675,137,69.694759
337.370563,123,69.821632
410.656967,149,69.97579
366.757136,134,70.114597
320.946498,129,70.248218
365.546242,141,70.533996
382.264375,138,70.670167
358.839175,134,70.804106
377.852916,136,70.945722
368.771704,138,71.086506
343.634134,139,71.22657
361.552977,135,71.364352
385.472279,141,71.507797
354.105844,134,71.788492
385.622269,136,71.932466
367.077359,134,72.067325
372.654689,137,72.199985
411.682967,149,72.349794
380.309099,138,72.486089
346.803645,133,72.622542
382.42367,143,72.905849
355.163295,132,73.032024
381.640182,142,73.167364
409.240242,145,73.310387
408.918679,143,73.44378
397.55285,145,73.584316
415.013619,151,73.734233
393.894784,141,74.002594
391.021785,137,74.13611
409.802915,145,74.277441
402.778275,141,74.413322
391.912524,148,74.553177
422.433767,147,74.700091
404.162849,144,74.84672
418.186549,143,75.126227
392.518808,141,75.260934
405.294586,148,75.396094
372.44412,144,75.525679
371.257756,135,75.655587
405.035472,144,75.799447
405.048561,147,75.943953
255.433537,105,76.050728
417.286588,144,76.325341
410.579069,144,76.464142
414.133264,144,76.598361
428.929048,149,76.741544
420.709468,148,76.889241
398.430229,141,77.025972
407.512465,145,77.16688
402.408038,141,77.433053
405.816482,154,77.585107
380.684288,146,77.727989
432.056073,147,77.865809
383.343319,142,78.003617
378.137985,139,78.137102
390.610735,142,78.281468
432.735201,154,78.570675
413.258431,148,78.715528
408.329744,146,78.857816
435.454576,159,79.006315
370.576324,144,79.143114
408.698655,145,79.277743
433.523513,151,79.425031
426.410126,157,79.744644
423.615447,147,79.899114
402.682321,139,80.045985
383.639771,133,80.181962
398.781117,137,80.32576
423.027075,143,80.477002
390.381395,136,80.622192
418.548299,144,80.930533
442.849347,158,81.0939
430.848896,154,81.250234
428.277823,147,81.397154
417.58174,147,81.541018
272.091606,110,81.649758
383.773363,134,81.780354
423.333005,154,82.081697
407.201599,144,82.226125
402.209855,137,82.362383
399.757081,140,82.492781
431.671246,155,82.637967
400.152397,137,82.773079
416.681953,148,82.926308
411.737286,141,83.214423
410.406933,143,83.359597
407.498461,144,83.498277
410.928991,145,83.638335
415.737959,144,83.779235
389.323873,142,83.916622
419.303886,146,84.055262
399.675948,136,84.180212
427.739575,149,84.457514
413.878756,145,84.600675
407.258795,141,84.739226
432.813629,152,84.887635
415.054257,149,85.030667
451.508349,153,85.174479
396.283691,140,85.306771
419.202763,147,85.575677
430.108185,150,85.71647
427.106987,149,85.853896
402.587565,142,85.984522
427.370697,149,86.125146
435.570623,150,86.266874
419.271712,144,86.40153
423.396142,148,86.67775
429.184967,148,86.822265
438.862035,153,86.977524
418.168083,143,87.120806
367.680237,130,87.246672
393.585442,147,87.395754
429.546674,148,87.547072
412.526573,150,87.847585
437.779562,150,87.996072
436.008798,151,88.150297
419.768469,148,88.30478
416.560809,148,88.45049
389.73448,144,88.595066
440.904458,156,88.913477
427.6276,152,89.073344
433.474873,148,89.227868
414.357521,141,89.378122
445.140817,152,89.537222
421.417245,145,89.687814
421.031536,143,89.839051
429.497446,148,90.126079
411.627621,142,90.268645
435.483723,148,90.419373
433.324823,148,90.574235
434.10549,150,90.726609
425.826535,146,90.878019
424.424756,146,91.025103
418.402039,145,91.308164
432.33967,146,91.455204
417.394268,142,91.593509
421.029984,148,91.743955
411.047814,140,91.88399
414.816528,155,92.041615
442.19189,153,92.194348
432.110623,146,92.474509
451.318877,153,92.623694
440.393968,149,92.760221
429.55078,146,92.901537
442.295576,152,93.0503
436.861235,148,93.199811
452.750754,156,93.34933
443.397993,150,93.633117
419.120947,142,93.775293
411.261026,140,93.914482
401.909811,145,94.060423
436.218861,150,94.205711
434.714743,148,94.348471
420.579261,145,94.481879
430.431463,149,94.761195
431.278807,148,94.908295
445.041586,152,95.05702
432.332592,148,95.191535
451.078865,152,95.342479
436.801083,149,95.49327
432.20439,146,95.64342
401.273208,141,95.926453
441.616619,154,96.083268
421.115398,144,96.230791
419.505722,142,96.376721
427.719735,147,96.528337
440.280043,152,96.686349
431.482726,146,96.837978
435.271724,148,97.122238
424.485405,145,97.266375
450.677382,153,97.418421
440.250544,151,97.569136
243.305174,99,97.668359
420.552885,152,97.81965
452.325849,154,97.972921
403.876861,139,98.248249
441.04086,151,98.396743
450.060672,154,98.54826
419.928979,145,98.688558
399.101985,138,98.823758
436.191486,146,98.965914
423.803845,144,99.10762
428.380372,146,99.401222
425.886913,145,99.535064
442.538914,150,99.687107
432.688093,146,99.831099
439.565987,149,99.980279
414.835129,142,100.118156
426.175752,144,100.260453
440.535204,150,100.544699
433.207978,150,100.696716
450.597504,155,100.858482
446.624998,152,101.018413
430.062775,148,101.173912
428.782203,147,101.329306
439.926361,153,101.491737
400.063019,140,101.790325
433.350108,150,101.938722
440.089457,152,102.096696
415.907903,141,102.235411
438.904406,151,102.394017
441.817288,151,102.552416
441.596029,150,102.709864
445.240498,151,103.02744
423.390606,145,103.173018
430.25347,148,103.325937
434.60623,149,103.480117
431.168619,150,103.630712
428.844727,147,103.779352
442.509439,152,103.932353
464.120745,159,104.237937
422.580138,145,104.37996
423.44526,148,104.529859
423.786601,146,104.68327
440.912039,150,104.83976
434.35513,150,104.995596
441.838739,152,105.153847
424.650495,146,105.457287
425.43551,145,105.602265
449.537505,157,105.761631
426.644054,147,105.913696
432.352521,148,106.064927
412.680527,145,106.220381
433.389414,151,106.37781
433.927252,147,106.68517
436.486869,150,106.840555
440.415666,152,106.998938
429.098018,147,107.145917
426.808307,145,107.287916
422.33553,147,107.433788
454.509042,158,107.747973
444.446852,151,107.903549
413.475907,140,108.045937
459.95781,159,108.204004
472.235754,162,108.369156
435.283563,151,108.520802
227.618768,94,108.617976
427.679673,148,108.770319
427.375017,145,109.068938
438.808062,150,109.219136
456.077749,157,109.383663
431.452731,148,109.531845
434.088116,151,109.688888
431.321388,149,109.842565
448.470255,154,110.160479
433.087407,150,110.312208
432.011682,150,110.461158
442.334545,154,110.613512
465.826565,158,110.773712
448.54777,155,110.931389
230.186008,96,111.030014
439.885044,151,111.315719
455.087641,156,111.474172
420.91207,144,111.615826
447.852471,152,111.768798
454.627224,157,111.927134
448.708576,153,112.081918
421.139011,154,112.226299
433.854499,149,112.523031
419.36493,144,112.66596
457.263629,157,112.823764
454.293383,156,112.97945
422.905776,150,113.126161
435.850686,151,113.279477
434.436923,150,113.431235
432.469839,149,113.724965
435.636861,150,113.877176
433.928355,148,114.029294
415.704292,142,114.174811
417.304355,145,114.321352
437.638938,152,114.477545
434.272519,148,114.629123
429.587491,146,114.928248
418.071905,146,115.076095
446.924384,154,115.225246
447.923505,151,115.370005
433.994584,151,115.523425
447.436409,154,115.680912
447.374851,155,115.841091
456.182683,158,116.151529
444.77435,153,116.310416
443.852036,153,116.465642
427.927844,149,116.612253
452.392266,157,116.767234
448.786634,154,116.91964
436.571475,149,117.210385
440.519006,152,117.357719
432.911602,150,117.501608
438.075853,150,117.643738
436.819013,151,117.78556
430.282001,150,117.925894
441.185479,155,118.074924
444.339228,151,118.380778
423.781128,148,118.525767
440.717965,153,118.679154
422.483804,146,118.825907
444.249083,154,118.979094
439.175142,151,119.127622
422.073054,146,119.271442
458.63681,161,119.563493
432.480116,151,119.707503
488.745302,164,119.86459
463.058101,159,120.012318
429.129164,148,120.146421
433.917244,151,120.287974
427.937153,152,120.565855
457.439946,158,120.717723
417.028813,146,120.854871
434.419627,150,120.997088
446.827049,153,121.14587
426.725097,149,121.292884
455.691268,156,121.454321
436.682421,152,121.759586
426.248003,146,121.909669
434.003278,150,122.056727
452.227725,156,122.206672
462.921193,158,122.362177
427.04106,146,122.510695
453.381895,160,122.669488
460.138253,157,122.981707
443.801691,155,123.138522
471.285303,163,123.30454
488.008564,163,123.474643
450.426019,155,123.629869
445.142286,153,123.781488
443.133939,149,124.08881
430.683985,149,124.238793
463.600067,159,124.400044
495.780426,163,124.56426
452.054294,153,124.713059
435.385616,149,124.86062
447.082758,152,125.011808
445.529895,153,125.306624
452.405471,155,125.454735
437.250424,150,125.598576
445.748728,151,125.7407
455.673333,156,125.893684
474.354762,161,126.053176
477.328369,166,126.219126
473.854337,161,126.531054
482.601314,161,126.695191
493.862106,166,126.86298
454.141398,156,127.021157
428.102677,147,127.163521
680.748948,212,127.373328
467.199619,158,127.696622
469.048731,157,127.85646
507.117704,173,128.021899
484.961886,164,128.177385
475.214816,158,128.335579
452.390286,158,128.494486
429.68034,157,128.7967
678.643026,219,129.021554
479.433121,164,129.176539
459.972414,155,129.334423
453.776778,158,129.499553
455.206618,155,129.659828
434.15689,150,129.977631
447.087675,157,130.13639
431.873636,153,130.281286
516.10434,168,130.444589
458.545333,162,130.600914
500.158647,173,130.767653
449.602948,158,130.921432
447.330098,154,131.203424
654.548543,220,131.425969
435.421458,153,131.57809
497.781384,165,131.743467
498.970042,163,131.909145
423.581939,152,132.061479
453.83542,155,132.359198
634.294387,199,132.563552
395.140914,141,132.708498
670.320094,209,132.922267
442.379937,151,133.078088
508.270808,172,133.249719
653.352243,210,133.583633
682.250701,214,133.78745
494.599824,166,133.951498
480.15482,163,134.114218
535.631715,175,134.288863
665.742354,209,134.621842
605.768836,195,134.816913
501.405156,170,134.985323
672.099359,212,135.181998
483.008055,159,135.334569
459.696384,161,135.498401
677.331014,213,135.872634
632.298375,201,136.072361
550.375912,178,136.254401
543.969134,175,136.432465
697.309622,224,136.659841
448.032534,162,136.98218
550.343401,177,137.1572
444.290001,152,137.299856
635.645285,202,137.491673
543.752294,178,137.670046
667.22013,215,137.886191
621.518351,198,138.213139
531.728406,175,138.366399
460.097729,155,138.508312
673.81207,210,138.718021
479.43642,161,138.883228
649.699485,206,139.228396
625.024045,205,139.430058
687.054926,217,139.646208
682.202822,213,139.855291
704.00034,220,140.079332
561.559737,180,140.413145
653.567231,205,140.628515
581.736727,190,140.823631
620.659172,200,141.030689
495.031704,163,141.193649
636.754555,200,141.541317
610.058901,194,141.740223
653.633018,207,141.948113
536.915745,175,142.114133
679.262403,214,142.33092
655.133072,205,142.538116
576.009877,186,142.877583
678.049439,229,143.098944
619.469625,197,143.286349
677.190798,223,143.505172
688.130828,213,143.875448
683.640177,209,144.08605
668.457476,213,144.318096
598.764889,193,144.547693
589.966051,200,144.794514
462.758329,159,144.99166
696.424248,219,145.38219
654.142638,204,145.583669
568.203831,182,145.762614
682.283321,221,145.981896
655.16043,207,146.186801
691.649611,223,146.561261
731.382805,226,146.782263
658.805513,216,146.993609
666.791523,213,147.202044
618.817577,204,147.553007
670.877996,216,147.77848
700.009058,216,148.00677
642.025252,203,148.206193
719.033005,237,148.439964
