EpLenMean,EpRewMean,EpThisIter,EpisodesSoFar,TimeElapsed,TimestepsSoFar,entloss,entropy,ev_tdlam_before,meankl,optimgain,surrgain
556.225,15.820684,1,2127,633.5753242969513,560575,0.0,2.5904422,-0.08854591846466064,0.010250032,0.04883686,0.04883686
559.65,15.919536,2,2129,634.6905000209808,562016,0.0,2.467083,0.753899022936821,0.014820917,0.055134512,0.055134512
553.925,15.7535095,2,2131,635.8591859340668,563110,0.0,2.4848876,0.4923478960990906,0.012806812,0.051878102,0.051878102
556.275,15.817938,2,2133,637.0034248828888,564145,0.0,2.496528,0.8948008492588997,0.013088843,0.04854479,0.04854479
561.525,15.974157,1,2134,638.1737551689148,564856,0.0,2.4190242,0.9605893045663834,0.0130912205,0.050414026,0.050414026
561.25,15.97037,1,2135,639.3415460586548,565578,0.0,2.5244808,0.9738938193768263,0.004694357,0.03634491,0.03634491
570.15,16.224302,1,2136,640.4914164543152,566463,0.0,2.4999368,0.9678249880671501,0.011496414,0.05030811,0.05030811
582.5,16.575502,1,2137,641.586350440979,567347,0.0,2.4990554,0.9799236264079809,0.011688676,0.079296306,0.079296306
603.05,17.169607,2,2139,642.7501220703125,569057,0.0,2.5620208,0.9076725617051125,0.012433671,0.058472425,0.058472425
614.25,17.491083,2,2141,643.864495754242,570366,0.0,2.357584,0.9699744153767824,0.013666781,0.056375287,0.056375287
603.775,17.198473,2,2143,644.9735894203186,571041,0.0,2.4552693,0.9780872445553541,0.013477786,0.095912494,0.095912494
610.8,17.393494,2,2145,646.0920104980469,572146,0.0,2.4236822,0.9786357618868351,0.013186425,0.019251112,0.019251112
620.65,17.68088,2,2147,647.243729352951,573318,0.0,2.4129286,0.9833357390016317,0.012001665,0.05681286,0.05681286
620.625,17.654356,2,2149,648.3672087192535,574104,0.0,2.447179,0.9672686494886875,0.004817274,0.038018946,0.038018946
608.55,17.32543,4,2153,649.5613610744476,575432,0.0,2.2765405,0.9439137987792492,0.009074812,0.051627137,0.051627137
626.6,17.809057,1,2154,650.7288024425507,576432,0.0,2.5657496,-0.019266605377197266,0.011347819,0.040496033,0.040496033
631.425,17.949863,2,2156,651.8972764015198,577299,0.0,2.3844433,0.9687388874590397,0.012151344,0.057496317,0.057496317
622.275,17.6924,2,2158,653.0294857025146,578547,0.0,2.5122871,0.5641355514526367,0.012366756,0.043145612,0.043145612
612.175,17.429266,1,2159,654.2063658237457,579143,0.0,2.4883063,0.9455052502453327,0.014499067,0.048364867,0.048364867
593.625,16.941986,2,2161,655.3459978103638,580401,0.0,2.4136095,0.9529430381953716,0.004832101,0.019221801,0.019221801
546.25,15.644297,4,2165,656.6896224021912,581621,0.0,2.2566152,0.979559164494276,0.010928919,0.058379427,0.058379427
560.25,16.047535,1,2166,657.829826593399,582462,0.0,2.4952967,0.9879143852740526,0.014489002,0.06548843,0.06548843
537.775,15.458707,2,2168,659.0074098110199,583086,0.0,2.2970955,0.9789120368659496,0.011959553,0.051568843,0.051568843
534.25,15.368113,3,2171,660.2101686000824,584480,0.0,2.3489468,0.9727364331483841,0.004096925,0.031047724,0.031047724
513.025,14.744537,3,2174,661.3076822757721,585377,0.0,2.3790956,0.981804147362709,0.003887665,0.031630352,0.031630352
493.1,14.183133,2,2176,662.5007936954498,586187,0.0,2.394618,0.9918055813759565,0.010345369,0.15600982,0.15600982
479.3,13.769928,2,2178,663.6685206890106,587519,0.0,2.5168517,0.5696575343608856,0.01195597,0.037930347,0.037930347
472.175,13.569227,2,2180,664.8328194618225,588585,0.0,2.4036174,0.9254802465438843,0.013650817,0.067478396,0.067478396
471.65,13.551524,2,2182,666.0033347606659,589535,0.0,2.3729098,0.9856147300451994,0.010516839,0.07396266,0.07396266
461.1,13.240036,3,2185,667.1911754608154,590590,0.0,2.2940109,0.9763409905135632,0.0103532355,0.06060173,0.06060173
450.75,12.941226,2,2187,668.2989256381989,591348,0.0,2.3712258,0.985996201634407,0.0123604,0.07700863,0.07700863
454.875,13.070317,2,2189,669.4456813335419,592299,0.0,2.3235939,0.9927813597023487,0.0126126185,0.06800286,0.06800286
476.2,13.663089,2,2191,670.606517791748,593825,0.0,2.4175084,0.5927957594394684,0.013286031,0.039858688,0.039858688
477.6,13.70004,1,2192,671.7609202861786,594199,0.0,2.4494483,0.9390094839036465,0.011583872,0.056618515,0.056618515
480.6,13.78512,3,2195,672.8843996524811,595966,0.0,2.3480582,0.7023659348487854,0.011074161,0.040067688,0.040067688
461.35,13.263837,2,2197,674.0568630695343,596753,0.0,2.3211925,0.9377305023372173,0.011089605,0.055432428,0.055432428
465.075,13.362944,2,2199,675.2059900760651,597746,0.0,2.3871315,0.9556435793638229,0.014154483,0.04945939,0.04945939
453.225,13.0197115,3,2202,676.3326632976532,598918,0.0,2.3338718,0.9870608085766435,0.01090109,0.06253502,0.06253502
453.25,13.014046,2,2204,677.6541917324066,599470,0.0,2.4473834,0.9814119972288609,0.012339473,0.06849045,0.06849045
454.325,13.05544,2,2206,678.8193945884705,600635,0.0,2.2911723,0.9907718971371651,0.011391999,0.052895747,0.052895747
457.075,13.125977,3,2209,679.995014667511,602009,0.0,2.2441084,0.9876077268272638,0.012920489,0.05538544,0.05538544
455.05,13.073626,3,2212,681.1748056411743,602981,0.0,2.2815604,0.9908131901174784,0.01070369,0.06675103,0.06675103
452.7,12.995916,1,2213,682.3398756980896,603289,0.0,2.372196,0.9784022103995085,0.013507366,0.08321192,0.08321192
471.3,13.529741,1,2214,683.4870579242706,604229,0.0,2.4472504,0.992234562523663,0.012900808,0.055465844,0.055465844
474.575,13.6239195,3,2217,684.6680657863617,606170,0.0,2.443045,0.740777850151062,0.010792108,0.04260155,0.04260155
491.275,14.06883,1,2218,685.8401682376862,607170,0.0,2.4899826,0.5812323689460754,0.010343745,0.063636795,0.063636795
484.175,13.854747,2,2220,687.0188040733337,607952,0.0,2.3072238,0.8541793525218964,0.012423101,0.06257714,0.06257714
485.8,13.905935,2,2222,688.1081092357635,608967,0.0,2.2568364,0.9180210754275322,0.01040433,0.062493097,0.062493097
495.825,14.203833,2,2224,689.171706199646,610038,0.0,2.3763614,0.97096873447299,0.011052911,0.061058454,0.061058454
496.2,14.219843,2,2226,690.2369697093964,610874,0.0,2.3240314,0.987561022862792,0.010167955,0.07487137,0.07487137
513.15,14.672775,1,2227,691.2943317890167,611874,0.0,2.4558928,0.050153911113739014,0.009773224,0.03523382,0.03523382
521.5,14.8873415,1,2228,692.3606369495392,612874,0.0,2.4710088,0.07262343168258667,0.010982331,0.044872068,0.044872068
524.475,14.972574,2,2230,693.5051727294922,614278,0.0,2.4248075,0.4448520541191101,0.010772278,0.035675734,0.035675734
536.325,15.271832,1,2231,694.6306481361389,615278,0.0,2.5301116,0.5125786066055298,0.012385139,0.047488324,0.047488324
