# {"t_start": 1554703684.6880298, "env_id": "Hopper-v2"} 
r,l,t
72.717458,53,8.37983
71.528062,42,8.422987
159.990316,79,8.5002
117.491033,63,8.566182
185.400692,88,8.657284
52.729169,32,8.690558
39.502136,42,8.733042
67.598459,46,8.778896
140.364365,78,8.85621
49.62004,30,8.88657
52.839907,32,8.919
88.208724,50,8.969811
43.597576,75,9.044138
124.432742,110,9.159798
87.074585,50,9.211956
127.038964,66,9.282598
168.447076,139,9.42727
80.495637,47,9.619617
134.95561,70,9.690678
95.021064,52,9.742659
71.025094,42,9.786694
66.050341,40,9.827418
116.125976,76,9.901013
196.061913,90,9.986941
56.697259,34,10.01988
87.871085,100,10.11976
82.04496,49,10.166948
113.815627,79,10.245887
122.344867,66,10.312593
108.426188,59,10.369977
62.366268,37,10.407951
213.737775,94,10.500856
156.299422,82,10.577373
224.26831,108,10.811073
128.36064,74,10.879539
160.764891,88,10.961704
20.615936,21,10.980042
63.804703,38,11.016243
133.532272,75,11.090372
132.416032,83,11.170169
37.218865,28,11.197171
80.667723,47,11.242851
130.39672,80,11.316992
62.537478,38,11.351486
265.377442,161,11.509519
19.254404,27,11.537623
38.487826,30,11.567641
192.811083,101,11.666224
188.94998,85,11.87444
215.260353,96,11.963638
172.215291,82,12.042091
147.207805,71,12.112762
73.689762,44,12.157463
143.583403,91,12.245686
178.25063,82,12.32261
56.640299,34,12.35388
164.263443,77,12.423162
220.439511,101,12.522511
183.488434,91,12.61093
86.3791,48,12.660132
152.46092,75,12.731516
202.703407,90,12.948635
141.05286,71,13.019099
173.399355,83,13.102
221.548341,103,13.205004
129.532393,69,13.276551
219.513691,98,13.373339
58.428699,36,13.40971
65.136869,37,13.444312
128.305245,67,13.507751
226.07234,104,13.606572
96.369709,56,13.66158
211.107919,95,13.758484
71.674785,44,13.804153
161.413535,79,13.88054
152.189075,81,14.097304
84.564664,50,14.145689
144.977705,74,14.219653
212.777427,98,14.320132
158.024632,83,14.406718
194.595295,91,14.497515
172.451796,84,14.580087
218.533273,96,14.676355
209.773629,93,14.768839
91.293716,51,14.819272
66.025063,40,14.859175
220.691364,98,14.95843
71.366293,42,15.001224
168.654219,84,15.086302
255.141375,145,15.381272
202.769151,93,15.473721
213.100944,99,15.571378
218.391552,102,15.67267
209.8251,100,15.772139
208.747859,94,15.865076
200.331176,89,15.951541
216.450187,99,16.049634
171.164749,97,16.145595
211.769399,98,16.241649
198.064218,90,16.463184
202.466056,88,16.55034
208.224086,95,16.645941
228.010877,105,16.751489
211.14273,99,16.850791
189.71619,87,16.937191
198.697976,88,17.025657
201.364709,92,17.116759
188.358006,85,17.201468
191.818587,88,17.292579
218.769827,96,17.383806
231.45238,109,17.646742
125.508958,66,17.713754
216.114238,96,17.809564
245.414087,109,17.921041
229.267077,103,18.027944
212.563358,99,18.130728
211.665436,93,18.228093
244.709202,124,18.356723
250.197773,109,18.470471
220.475524,96,18.56784
226.186853,99,18.825009
209.706983,95,18.923015
213.303814,97,19.02252
211.626036,93,19.118126
210.633917,93,19.212296
221.470308,98,19.312017
218.914325,96,19.407044
214.259226,95,19.505882
221.714643,99,19.60672
216.885828,95,19.699576
235.569398,109,19.801723
219.422375,106,20.045018
202.563472,97,20.137671
237.619216,102,20.235927
207.814196,101,20.337618
192.89639,90,20.430333
233.393521,110,20.544326
217.098874,106,20.654647
240.864803,109,20.765523
80.696899,46,20.812467
272.131732,152,20.966589
224.45272,102,21.209901
217.360282,99,21.3073
219.38321,102,21.407574
237.405048,108,21.515084
224.156107,99,21.614467
111.415557,67,21.680361
230.414745,101,21.77776
229.038922,105,21.880724
217.144779,98,21.98168
231.692986,105,22.104088
219.554338,99,22.371018
191.67229,98,22.471827
239.706878,127,22.596976
57.204558,35,22.631535
218.790261,97,22.726253
232.905849,104,22.827883
223.313032,100,22.928686
216.842072,97,23.031912
225.689679,112,23.148993
238.637609,114,23.269825
223.602882,96,23.368961
253.03082,123,23.631548
243.360814,121,23.752992
225.145381,99,23.852081
210.016331,93,23.94405
229.155768,105,24.048765
206.450165,90,24.136607
258.807641,115,24.246403
196.5648,89,24.33501
235.608622,109,24.443694
234.617768,106,24.709657
76.83334,45,24.755244
222.992136,102,24.863371
201.143064,89,24.983652
227.372174,103,25.133052
231.016373,107,25.288995
224.567566,101,25.432552
233.591142,102,25.578698
229.009766,103,25.726796
218.607367,94,25.862646
220.855016,100,25.977109
233.904792,105,26.215125
231.823411,104,26.312973
259.175767,112,26.416984
228.360317,104,26.508889
219.28441,96,26.593232
214.400978,95,26.676912
249.262185,108,26.780845
235.057562,113,26.888259
228.369174,103,26.987413
221.299229,100,27.084239
217.121786,95,27.319061
224.162273,103,27.424576
231.30556,107,27.527589
232.807403,103,27.626261
237.936501,112,27.733377
231.297275,102,27.829533
214.646232,93,27.915328
205.109431,91,28.003673
233.497763,112,28.108853
248.445782,111,28.21574
239.042903,109,28.463455
241.939741,107,28.567873
261.572793,113,28.680652
245.727371,111,28.784369
228.752621,104,28.882888
229.941523,106,28.986432
227.92728,101,29.077817
221.617974,98,29.166896
256.300198,112,29.278175
235.2168,106,29.383632
241.914993,116,29.642692
249.13157,119,29.756964
234.839322,109,29.860141
212.135352,93,29.952496
219.663981,99,30.046606
235.221699,112,30.151021
234.982839,103,30.251789
232.723842,106,30.360439
231.522269,101,30.460475
242.160108,116,30.717195
228.820269,105,30.818213
264.950051,122,30.935397
243.280306,115,31.04566
217.368617,99,31.139781
229.421203,105,31.239858
241.788251,111,31.353443
239.87183,106,31.458359
263.98852,117,31.568636
268.807097,114,31.824631
234.824431,107,31.927629
222.331688,101,32.029035
243.130308,106,32.128944
250.176453,112,32.231972
238.484607,111,32.344324
237.257011,106,32.450993
275.610113,118,32.568774
241.406775,120,32.68965
252.378313,111,32.801593
252.174828,115,33.052174
291.659922,128,33.178714
266.276475,115,33.297933
236.17547,112,33.406121
253.435017,116,33.524496
236.318957,113,33.63951
280.117923,126,33.769049
224.178728,103,33.874617
235.684398,109,33.986279
242.775115,105,34.251392
239.957782,107,34.359048
224.401182,104,34.460935
69.629411,42,34.501486
273.02834,114,34.611166
249.80883,120,34.733272
272.571038,116,34.851565
283.149953,121,34.97469
223.618168,101,35.07807
227.798269,105,35.315311
281.863487,120,35.427533
242.789623,114,35.53902
231.815307,104,35.639065
215.605299,100,35.735116
261.466476,118,35.845391
247.491459,112,35.951824
281.385385,119,36.067521
299.517395,125,36.196361
238.876702,108,36.444237
274.574262,119,36.55556
270.162312,116,36.659604
220.402895,104,36.765645
291.156159,125,36.884078
268.671183,119,37.003208
281.96679,118,37.124801
222.338671,101,37.227792
268.394827,119,37.350933
264.3621,115,37.610639
276.907712,119,37.731523
271.007647,119,37.855415
260.838942,112,37.969358
289.45408,121,38.090729
226.702039,105,38.198298
311.235035,134,38.334695
277.429368,118,38.452132
265.500561,116,38.562273
292.663919,123,38.818529
226.810969,108,38.918816
276.640282,119,39.034136
246.288305,112,39.141639
255.028809,111,39.243191
283.772229,124,39.364283
291.859091,129,39.488856
237.490056,109,39.593542
269.138611,118,39.706539
243.526215,111,39.947362
236.70363,109,40.050312
278.603364,122,40.169466
281.38806,125,40.297459
294.315628,126,40.424771
281.051952,121,40.543089
274.961581,136,40.674485
262.648408,126,40.792094
289.691716,120,41.057752
267.063654,118,41.171411
296.822431,128,41.297038
297.697765,129,41.416101
272.526131,117,41.524202
302.967232,129,41.642395
327.521404,139,41.773308
282.867159,122,41.893106
281.755276,120,42.15623
305.1578,129,42.283417
269.11006,114,42.396004
299.373593,134,42.527927
273.779407,119,42.645934
301.337964,125,42.777378
269.352143,117,42.896401
279.272555,119,43.015069
298.77703,129,43.145823
344.319534,168,43.450312
266.152881,126,43.579407
309.296442,132,43.714382
284.551519,123,43.838462
308.317247,130,43.969744
316.728984,133,44.105502
291.693923,124,44.231726
297.231261,130,44.499878
286.696703,127,44.625158
288.142548,120,44.73823
276.488036,120,44.8509
305.384205,139,44.989021
318.885487,133,45.119677
281.187229,123,45.24825
304.594171,132,45.380146
305.370747,131,45.646087
276.616257,117,45.762508
273.286705,119,45.880452
274.504836,120,45.988096
299.801028,125,46.104202
291.051879,128,46.229345
326.156981,132,46.35922
308.850222,131,46.480484
281.855167,125,46.602919
301.805802,124,46.855007
331.928545,142,46.9964
318.767396,135,47.129559
276.850038,120,47.255091
331.506349,134,47.388438
304.624287,127,47.512739
322.410086,139,47.659145
306.675939,131,47.944568
308.914968,126,48.076989
320.220287,135,48.215104
320.481285,142,48.359969
326.737289,133,48.496725
327.334625,140,48.640677
333.198416,138,48.781544
246.04624,108,48.892201
305.975575,126,49.175269
294.806549,128,49.30356
313.21525,129,49.437104
304.434424,128,49.570976
353.472109,152,49.724351
323.920825,133,49.859196
324.648908,135,49.987021
301.113867,129,50.111796
302.333925,125,50.373726
330.504735,138,50.510871
313.639821,130,50.635904
339.509633,133,50.768061
305.529384,129,50.899189
315.954768,130,51.035428
322.043265,132,51.172932
285.35244,123,51.301082
279.367507,117,51.577524
290.586409,127,51.710299
283.942125,118,51.829387
309.220761,132,51.963252
318.999937,136,52.100353
307.938931,127,52.227789
304.324738,128,52.348308
307.326572,133,52.465832
294.379053,126,52.737549
302.269217,124,52.862694
329.503915,136,53.002775
292.218799,124,53.130308
316.207303,131,53.265872
297.438269,130,53.392501
312.093449,127,53.517597
302.058573,124,53.639605
320.197379,131,53.914475
311.964471,130,54.038153
321.576274,131,54.170904
325.927371,135,54.30529
305.713365,128,54.426702
317.519224,128,54.551028
297.206942,123,54.677947
304.227395,124,54.802475
315.409023,126,55.067653
317.147844,135,55.191789
319.767669,129,55.32286
337.916168,135,55.454004
308.864596,127,55.583171
305.272967,128,55.707978
317.762161,129,55.829927
324.386952,132,55.957257
275.354381,120,56.237121
332.018401,134,56.370315
296.816099,126,56.487166
294.615377,122,56.601823
299.457151,121,56.721032
317.159023,129,56.852998
317.647141,129,56.987807
321.122735,130,57.122251
330.479119,136,57.405638
322.969028,133,57.539821
317.539831,128,57.673092
318.724376,131,57.805115
335.749504,132,57.934812
348.25257,135,58.065309
317.188955,132,58.191516
338.009419,132,58.459388
321.217333,134,58.588271
308.979621,133,58.719192
318.407078,131,58.850087
291.324772,119,58.96593
315.587252,126,59.090887
343.369216,136,59.222661
302.350016,123,59.337892
336.815076,150,59.634077
314.604971,129,59.765549
323.760118,134,59.900527
317.382604,128,60.023772
350.997363,144,60.16734
321.891692,129,60.301738
317.460003,132,60.437024
310.021158,128,60.567915
286.627169,119,60.852536
333.05049,134,60.981267
329.569825,135,61.117626
299.230431,122,61.244359
322.557774,134,61.383182
300.590826,127,61.514175
325.829672,134,61.65706
340.767451,139,61.802625
333.952361,136,62.10776
324.66705,130,62.235183
322.1486,131,62.367497
345.562313,138,62.506782
333.078663,138,62.649511
324.945518,135,62.791188
296.572526,127,62.915462
319.904822,132,63.17506
322.449059,133,63.303025
318.111064,131,63.421779
329.993007,135,63.545885
335.902455,134,63.676627
313.830522,130,63.797203
312.822653,128,63.919241
351.737503,144,64.064612
320.507031,130,64.340363
343.864426,137,64.48065
331.282836,138,64.657808
333.904691,134,64.830927
335.442222,137,65.011065
321.571594,128,65.180636
349.309396,134,65.355789
327.907854,135,65.532862
373.862573,146,65.82885
330.934856,132,65.950089
331.916089,138,66.079876
325.222891,132,66.207131
295.894246,126,66.327905
327.498505,136,66.458024
343.689918,143,66.590605
341.114396,141,66.864469
340.630747,139,66.997657
369.061048,142,67.139403
327.688055,131,67.268172
362.958598,141,67.399915
323.868719,133,67.525347
321.998527,133,67.65616
320.50665,130,67.780479
325.757647,133,68.047649
377.088838,148,68.181267
303.496228,138,68.307934
339.881679,138,68.426585
346.603427,138,68.553052
315.398591,135,68.68025
330.2225,137,68.814087
402.110825,153,69.111168
365.95186,142,69.247271
330.772725,134,69.38187
335.800213,133,69.504033
313.117622,131,69.627303
333.405069,137,69.761082
338.922517,139,69.903985
327.183022,136,70.044177
352.353828,144,70.326405
362.658669,143,70.466262
348.779778,140,70.602541
340.917118,134,70.733653
376.380689,149,70.878589
342.891414,138,71.01196
349.514373,135,71.142323
415.528575,166,71.438298
357.893779,141,71.585898
357.459412,146,71.736212
343.413496,136,71.866604
380.504487,149,72.010927
351.529327,137,72.147535
342.655572,139,72.291209
318.786087,131,72.58138
340.304035,135,72.717951
335.513928,139,72.854977
334.538252,135,72.9924
350.773227,137,73.126338
380.503257,148,73.268833
345.43009,142,73.407818
353.395146,145,73.704381
422.241856,163,73.869339
409.396742,157,74.027992
356.308937,138,74.160913
371.626442,145,74.304857
354.33483,145,74.44803
423.682762,178,74.620677
261.602216,120,74.872044
374.43141,144,75.013491
363.596435,146,75.15759
374.526619,145,75.304128
386.884507,150,75.453335
391.698422,158,75.613016
355.612093,142,75.760491
373.102107,143,76.046394
381.506981,148,76.189814
245.020234,107,76.290188
335.966406,133,76.416744
390.990929,150,76.57006
383.735093,151,76.714513
377.038687,144,76.849284
370.592372,152,77.128367
365.760475,142,77.264564
367.6291,146,77.398843
490.126395,173,77.558628
359.295338,152,77.698619
331.211267,145,77.834872
355.899781,150,77.977671
384.934456,155,78.262958
402.900976,157,78.411807
509.999446,185,78.581848
347.830171,141,78.713938
376.132959,149,78.853612
366.586355,158,79.001284
348.241413,137,79.129816
291.299209,131,79.391698
350.850765,138,79.519784
364.419671,143,79.651817
398.058115,149,79.789164
389.780759,152,79.934154
506.336839,181,80.107077
397.163737,156,80.256511
432.835378,163,80.547938
202.032201,103,80.644444
434.379005,161,80.794478
370.584916,144,80.926764
398.084341,155,81.06953
487.209783,171,81.225172
399.334349,149,81.361746
360.515198,149,81.625283
412.441723,164,81.772348
368.384917,144,81.905897
505.269982,193,82.094609
565.502994,223,82.321602
518.338888,186,82.661593
659.670036,223,82.871466
347.881094,140,83.013082
562.925361,201,83.218136
400.498646,153,83.374428
430.614464,161,83.538765
421.352951,161,83.845563
435.011946,169,84.014647
392.145936,152,84.168864
435.05941,161,84.334901
389.66004,154,84.48312
427.639805,161,84.648683
556.721973,203,85.000542
437.531104,168,85.161586
479.209548,168,85.329036
425.019113,161,85.490758
405.614154,155,85.639599
364.862013,150,85.791484
466.327901,174,85.964192
654.965664,231,86.330326
429.639381,160,86.483026
345.732369,143,86.625165
378.191388,147,86.772227
605.043398,221,86.999852
377.302047,147,87.149631
559.764097,206,87.484023
506.576721,181,87.658975
496.255208,172,87.831752
382.025556,146,87.979037
385.363509,160,88.140422
395.172,156,88.292875
471.610933,173,88.612527
405.648603,156,88.776271
582.969393,205,88.978287
425.003566,166,89.144167
476.190714,179,89.331094
399.69159,156,89.627636
600.805382,215,89.842952
600.880333,211,90.058171
425.432605,157,90.222246
476.238265,173,90.401828
495.444865,176,90.58718
527.10134,188,90.907888
694.751683,250,91.14082
515.516258,185,91.320105
679.586583,229,91.546828
395.809635,152,91.704406
454.663346,173,92.034687
557.467318,208,92.238625
594.311543,214,92.462145
470.847782,170,92.640411
607.832643,219,92.865868
514.789337,188,93.188542
586.377203,198,93.374305
667.215281,225,93.599054
626.507902,225,93.829178
609.53237,209,94.022199
624.519454,218,94.383022
500.843954,173,94.548455
613.486539,209,94.754909
569.87727,200,94.961333
594.725257,209,95.1736
464.637088,165,95.486607
676.844958,231,95.720369
661.510751,218,95.937362
630.821064,211,96.143445
604.747266,219,96.436776
279.655312,127,96.760552
515.839181,186,96.941081
644.100424,220,97.155551
570.620918,205,97.345127
611.184449,213,97.549483
626.660744,213,97.884627
696.376896,232,98.102059
549.130563,201,98.290664
637.033259,232,98.502038
924.133617,294,98.775924
678.386776,232,99.146149
684.240341,236,99.377402
596.093185,201,99.568318
686.221443,238,99.794193
530.504082,191,100.122451
763.281669,266,100.387391
694.965853,238,100.626321
647.250648,218,100.843997
665.120752,229,101.075779
630.701324,225,101.446064
633.705346,220,101.651139
667.805712,231,101.86821
776.515156,281,102.149465
709.823252,233,102.521767
950.842449,320,102.828082
637.04826,222,103.047755
702.008039,244,103.285696
885.320682,300,103.693682
558.592716,217,103.872577
868.740179,283,104.129005
670.076075,228,104.342163
576.299264,209,104.664312
648.166426,229,104.882095
731.080438,269,105.152999
627.465976,214,105.370724
627.440328,216,105.739064
212.362522,100,105.835951
619.334771,217,106.050047
727.556345,252,106.307484
703.341097,244,106.552579
631.764359,212,106.933554
634.660255,217,107.153454
672.285948,229,107.379783
599.021395,217,107.598963
721.214123,241,107.843542
570.625829,202,108.179881
631.547806,217,108.39724
576.880712,193,108.589604
1120.604444,374,108.961528
753.537277,255,109.359834
700.166133,235,109.589457
316.495191,138,109.726411
687.070627,240,109.953106
605.816356,221,110.16959
626.503252,214,110.509912
600.549684,222,110.739416
626.569623,206,110.942906
990.506796,343,111.297248
650.298882,223,111.662025
641.515487,214,111.865291
680.019288,215,112.066695
1049.980673,371,112.434651
952.531126,307,112.887958
1199.960006,375,113.270969
736.128029,244,113.522393
593.602047,212,113.747106
731.902274,262,114.1677
609.065924,209,114.37491
918.211803,295,114.662839
1051.478364,349,115.137008
292.622824,130,115.270501
693.074027,234,115.499415
885.27694,296,115.782744
961.882642,308,116.223437
899.592425,305,116.528368
651.780365,224,116.748056
850.850635,277,117.02091
868.93338,291,117.452592
295.690826,133,117.585416
314.10165,141,117.727106
614.317167,202,117.922921
665.004857,214,118.137119
1152.77672,394,118.675725
746.661163,256,118.918338
862.216997,288,119.185138
629.753053,218,119.382242
498.097381,187,119.688216
889.592533,297,119.965453
704.705837,242,120.188783
792.871759,270,120.439666
1164.883285,377,120.922257
650.552088,224,121.127086
647.628247,220,121.330481
745.077885,259,121.565894
1040.477755,345,122.04474
737.06929,267,122.31423
1089.834773,357,122.684586
807.845845,264,123.09408
835.851461,283,123.391784
740.802413,242,123.644237
277.547138,128,123.775693
1135.256527,360,124.260836
742.576922,252,124.499673
623.166136,233,124.737241
715.884638,248,124.994203
988.392708,320,125.444987
941.803666,303,125.732401
927.970218,302,126.033787
1198.201168,383,126.548987
982.018389,317,126.863443
1104.364428,349,127.220809
627.69463,218,127.444162
547.019263,213,127.785266
766.657146,268,128.03358
596.713084,209,128.232843
622.346018,238,128.468064
873.204318,288,128.909808
818.295352,289,129.202447
998.439255,316,129.525315
1046.103057,353,130.029543
1164.298973,362,130.385237
1179.748519,386,130.751937
1187.979985,422,131.333762
676.012146,234,131.56381
904.375744,294,131.847601
747.577956,240,132.080183
1308.136888,423,132.65117
1208.421069,388,133.010627
1118.112614,352,133.506022
879.24293,306,133.809204
1966.206865,606,134.565338
1059.780028,336,134.902554
645.914598,214,135.122176
900.009224,284,135.414633
712.55881,234,135.801067
299.841138,137,135.939584
1458.019645,458,136.399102
636.626254,218,136.622369
1536.238816,540,137.316153
1481.060923,489,137.815514
1638.313736,511,138.475843
755.566211,276,138.739465
1127.064266,364,139.075673
1497.991419,482,139.67083
1300.16327,426,140.065634
927.355756,297,140.474542
1169.254374,375,140.820304
1724.78775,544,141.476858
905.20612,292,141.750441
1919.151336,607,142.359616
1038.840623,334,142.82589
883.819522,309,143.140664
872.24806,314,143.463778
1331.362051,410,144.028117
1416.552554,460,144.488389
1412.479634,445,145.038836
1260.335377,398,145.418091
1628.13059,538,146.057669
1104.755331,366,146.424275
1483.027018,471,146.875472
1113.014564,351,147.358529
813.209224,282,147.629402
2828.448227,883,148.619701
2845.718533,863,149.656198
2451.539366,794,150.451782
1435.350357,459,151.02738
1215.705243,383,151.410072
1156.658776,383,151.904006
1113.074982,381,152.29261
2342.707752,712,153.156235
2618.165419,831,154.141902
993.365682,348,154.494227
1693.445958,530,155.005764
974.797163,339,155.468804
2582.348349,782,156.411858
894.170063,303,156.716453
1017.451839,313,157.017188
2334.118159,715,157.856485
1252.700338,401,158.241881
969.542944,343,158.728954
1651.019848,517,159.252898
1140.367581,358,159.588183
1496.90085,471,160.200354
1935.291835,614,160.809325
1921.970885,592,161.533928
1417.06064,458,161.969112
1112.41482,349,162.465373
2505.16439,791,163.398226
1112.922992,362,163.764175
1575.215056,490,164.252953
2551.109732,767,165.150686
1502.182297,466,165.78728
1646.783255,514,166.275603
1956.660234,605,166.984621
3213.544168,1000,168.131043
1132.821483,351,168.490481
1325.968917,412,168.900649
3113.522854,1000,170.02807
1964.94284,600,170.758402
1970.651381,621,171.473391
2348.645906,725,172.163814
1334.062696,416,172.708182
2418.888759,761,173.664565
2453.08519,769,174.584643
2655.735284,830,175.575474
1610.019648,514,176.398757
2564.090257,804,177.201625
3106.505107,1000,178.346656
1726.854931,532,178.999803
3175.867408,1000,180.146466
3173.004317,1000,181.297873
3100.086152,1000,182.395044
3125.87177,1000,183.49328
3167.57276,1000,184.624781
2790.476253,875,185.666896
2401.418602,720,186.401478
1119.45984,351,186.896647
3195.778224,971,188.023689
3163.641534,1000,189.166212
3135.597787,1000,190.167286
3162.666473,1000,191.286264
3136.461639,1000,192.41894
2652.290765,825,193.318938
1256.132324,416,193.869365
2857.999064,896,194.860233
2052.377283,655,195.511311
3191.904602,1000,196.603646
1909.396334,612,197.315343
536.260323,188,197.498561
873.510049,306,197.766227
663.126838,228,197.972521
3049.894105,1000,199.110403
2919.435564,897,200.161341
2793.597863,851,201.120674
3146.059032,1000,202.263885
3138.284865,1000,203.419802
3083.610341,1000,204.542434
3073.504966,1000,205.69257
3125.833851,1000,206.778637
1477.74673,473,207.251803
2360.909068,707,208.134206
3123.931201,1000,209.248631
1590.986179,493,209.882744
3167.105776,1000,211.038512
1675.931093,545,211.550592
613.87329,213,211.749991
3177.087288,1000,212.909374
3111.415896,1000,214.007709
3198.277893,1000,215.070676
3211.469165,1000,216.17464
3109.95429,1000,217.298151
355.714477,134,217.424123
2533.383703,756,218.323139
1370.055581,419,218.890157
1558.73594,466,219.338683
1374.99949,421,219.735147
1613.908119,486,220.337461
3166.730824,1000,221.459452
678.902429,234,221.689524
3187.188179,1000,222.814455
1895.76603,599,223.536999
3113.05174,1000,224.676826
3043.982678,943,225.763274
1574.595156,484,226.244576
3115.724055,1000,227.395342
3146.160173,1000,228.524057
3088.094078,1000,229.664112
3100.617168,1000,230.796366
3140.189728,1000,231.948677
961.312105,317,232.277401
1558.477597,468,232.880668
1078.089992,324,233.18747
1342.399581,410,233.567211
817.468634,265,233.960457
3113.172103,1000,235.06336
3156.273311,978,236.148066
1943.878732,610,236.721056
873.073999,283,236.979422
3128.518953,1000,238.093553
3166.616914,1000,239.240721
821.010501,282,239.675447
2302.148614,700,240.391259
2204.065142,677,241.203712
