# {"t_start": 1554711537.0148382, "env_id": "HalfCheetah-v2"} 
r,l,t
-463.078323,1000,91.343534
-432.278534,1000,92.469928
-440.654324,1000,93.59161
-480.651113,1000,94.536167
-437.716102,1000,95.622882
-291.928556,1000,96.684239
-541.385413,1000,97.775146
-455.918486,1000,98.845289
-386.401455,1000,99.885874
-390.155614,1000,100.908292
-475.783087,1000,101.952325
-248.39822,1000,102.987001
-409.056515,1000,104.062546
-422.650589,1000,105.156983
-455.778979,1000,106.258283
-438.518557,1000,107.320743
-441.008308,1000,108.425842
-420.609011,1000,109.449316
-258.85762,1000,110.519607
-261.038971,1000,111.601077
-319.022298,1000,112.688601
-385.546485,1000,113.764731
-429.819785,1000,114.86065
-538.868588,1000,115.975106
-360.894031,1000,117.075598
-428.228207,1000,118.146252
-306.221019,1000,119.244331
-458.596952,1000,120.312928
-279.468811,1000,121.404323
-248.962111,1000,122.443971
-121.487147,1000,123.527551
-189.357654,1000,124.648209
-365.039875,1000,125.712198
-405.524683,1000,126.810086
-145.278218,1000,127.896685
-164.146266,1000,128.984663
-256.18198,1000,130.043629
-498.441917,1000,131.158208
-235.618882,1000,132.251282
-213.919431,1000,133.308235
-311.8997,1000,134.372425
-271.28214,1000,135.454654
-154.481342,1000,136.559387
-397.090957,1000,137.625169
-279.997275,1000,138.69217
-468.288425,1000,139.610546
-422.663141,1000,140.725543
-261.256283,1000,141.824219
-208.376636,1000,142.930202
-229.889798,1000,143.976085
-352.529429,1000,145.028493
-394.6169,1000,146.135602
-231.043765,1000,147.389301
-262.508503,1000,148.58428
-152.854511,1000,149.703485
-51.365701,1000,150.831564
-378.799127,1000,151.946346
-236.849969,1000,153.035693
-265.892144,1000,154.11337
-246.329554,1000,155.224636
-385.227338,1000,156.311936
-51.297955,1000,157.388671
-217.483609,1000,158.442636
-494.135276,1000,159.494141
-278.29953,1000,160.55907
-470.125275,1000,161.649904
-232.037693,1000,162.724911
-42.354088,1000,163.784136
-81.755951,1000,164.830259
-32.878888,1000,165.92434
-341.206439,1000,166.989052
-493.436708,1000,168.03083
-3.060991,1000,169.095159
-95.469708,1000,170.19685
-89.505268,1000,171.26328
-239.66892,1000,172.296246
-16.75739,1000,173.421948
-256.067143,1000,174.548558
49.975508,1000,175.623374
-52.829671,1000,176.763188
-162.349986,1000,177.876232
-21.516474,1000,178.991807
-503.85257,1000,180.078592
17.78667,1000,181.173765
63.762518,1000,182.245529
-140.579573,1000,183.333401
-105.862383,1000,184.412859
-291.563383,1000,185.486938
-404.352728,1000,186.390148
-47.970141,1000,187.469161
-17.487663,1000,188.567662
-364.42804,1000,189.601115
-162.119127,1000,190.613946
-158.542635,1000,191.636939
42.773623,1000,192.668729
-52.04279,1000,193.75254
7.219866,1000,194.801612
-52.489222,1000,195.868409
44.523594,1000,196.983275
-287.510203,1000,198.112728
-163.619438,1000,199.258599
20.743932,1000,200.392618
-28.108727,1000,201.532577
-156.514148,1000,202.656638
-42.96516,1000,203.758573
-0.827447,1000,204.870806
22.672187,1000,205.999017
-112.564489,1000,207.129904
108.173316,1000,208.240102
162.476385,1000,209.341254
47.708414,1000,210.419462
166.039464,1000,211.495887
94.180652,1000,212.558093
103.716796,1000,213.643894
191.137236,1000,214.72628
-358.461856,1000,215.811894
90.120174,1000,216.964492
155.370414,1000,218.101207
172.286036,1000,219.204011
-534.574919,1000,220.326333
46.728105,1000,221.459327
169.903165,1000,222.471328
55.397934,1000,223.552988
155.269657,1000,224.657436
-63.327987,1000,225.805434
164.142475,1000,226.923507
-183.645308,1000,228.043888
184.407546,1000,229.124313
130.793689,1000,230.170235
151.030317,1000,231.22351
102.406831,1000,232.244936
42.041387,1000,233.226939
188.801579,1000,234.327915
145.756558,1000,235.357617
202.535726,1000,236.423846
-393.919811,1000,237.505958
187.755178,1000,238.524733
166.907823,1000,239.618895
111.375455,1000,240.708378
188.907899,1000,241.786126
143.909295,1000,242.849862
174.740901,1000,243.922438
280.037019,1000,244.987138
240.165862,1000,246.058821
218.455516,1000,247.156394
316.921048,1000,248.165412
322.85839,1000,249.271193
257.188023,1000,250.314877
171.420224,1000,251.356057
-77.186478,1000,252.434937
419.910875,1000,253.511187
212.020054,1000,254.642391
-282.017327,1000,255.768786
266.121399,1000,256.879501
150.029857,1000,257.980328
290.686963,1000,259.101002
315.928317,1000,260.201997
269.949885,1000,261.321649
-25.14256,1000,262.455436
367.033881,1000,263.549012
361.820145,1000,264.68604
252.779461,1000,265.817499
284.124054,1000,266.913307
358.917007,1000,268.027157
386.397079,1000,269.104359
443.772158,1000,270.242359
280.807422,1000,271.333766
431.938848,1000,272.399018
417.168751,1000,273.479199
504.778428,1000,274.575279
448.491429,1000,275.651484
345.287838,1000,276.663268
117.223192,1000,277.708091
547.268058,1000,278.656501
378.551269,1000,279.78203
546.776193,1000,280.852263
328.57078,1000,281.92094
-6.59962,1000,283.03561
641.151466,1000,284.102868
490.857113,1000,285.233068
-148.672454,1000,286.34169
372.781075,1000,287.448949
271.479726,1000,288.513291
522.990259,1000,289.647873
602.66796,1000,290.760769
-357.152601,1000,291.875643
501.573065,1000,293.001725
545.436027,1000,294.108363
337.295139,1000,295.209332
-260.186687,1000,296.317486
487.654631,1000,297.412369
631.397881,1000,298.502299
340.788444,1000,299.584982
582.742397,1000,300.655556
-201.73108,1000,301.785689
627.13306,1000,302.895459
619.247101,1000,303.92932
614.752055,1000,304.955672
658.148201,1000,306.0348
708.429708,1000,307.074723
659.249319,1000,308.134179
556.537125,1000,309.203585
562.077701,1000,310.315548
-333.575154,1000,311.385911
486.74903,1000,312.466957
550.783597,1000,313.538684
675.447082,1000,314.65365
871.703378,1000,315.70721
514.555992,1000,316.791778
562.674586,1000,317.90456
677.027003,1000,319.018649
718.111477,1000,320.131407
725.046504,1000,321.159061
770.130354,1000,322.259526
670.219129,1000,323.406654
748.169399,1000,324.540715
757.426454,1000,325.450146
683.588185,1000,326.521503
755.558227,1000,327.61911
796.471011,1000,328.730215
635.030436,1000,329.762338
607.071107,1000,330.821539
937.010247,1000,331.908932
562.511579,1000,333.010114
830.567642,1000,334.106584
541.998641,1000,335.13794
355.684234,1000,336.214941
763.121377,1000,337.27959
711.154348,1000,338.366451
977.008309,1000,339.498764
527.571658,1000,340.632304
765.617235,1000,341.766258
674.289286,1000,342.894212
584.98828,1000,344.020053
816.771264,1000,345.121564
707.237186,1000,346.2226
846.274009,1000,347.31112
856.991572,1000,348.388871
781.023471,1000,349.489928
789.601102,1000,350.582379
683.876215,1000,351.656638
876.916845,1000,352.688897
920.631308,1000,353.766832
922.876077,1000,354.879011
974.652127,1000,356.005556
726.002908,1000,357.147546
773.174739,1000,358.214192
805.233911,1000,359.264656
822.853832,1000,360.358989
879.123201,1000,361.441857
613.323184,1000,362.530578
809.428218,1000,363.595363
815.597345,1000,364.663261
530.664498,1000,365.770625
873.519802,1000,366.884433
792.56686,1000,368.011461
851.904571,1000,369.137349
-614.767338,1000,370.27322
889.79109,1000,371.377856
611.279006,1000,372.339428
1015.815473,1000,373.428449
963.180795,1000,374.500379
916.218361,1000,375.570307
888.084908,1000,376.62477
818.490232,1000,377.667029
-728.287498,1000,378.722284
924.389039,1000,379.770589
1118.60929,1000,380.85173
995.681816,1000,381.927086
902.599396,1000,383.050747
930.089037,1000,384.1287
866.618758,1000,385.175858
1239.561438,1000,386.248075
714.035525,1000,387.343168
938.815655,1000,388.430701
902.518199,1000,389.49921
1086.426121,1000,390.59235
788.614029,1000,391.730333
759.356647,1000,392.870191
814.693036,1000,394.00837
942.234251,1000,395.083025
1134.202212,1000,396.132709
1054.667159,1000,397.205452
914.911389,1000,398.265405
950.137414,1000,399.364032
1117.7226,1000,400.468081
913.67785,1000,401.719812
975.723894,1000,402.855324
1095.919624,1000,403.944796
947.530598,1000,405.059692
901.89668,1000,406.187565
1029.967192,1000,407.287014
1008.345263,1000,408.353219
1036.05432,1000,409.359867
976.395263,1000,410.422274
1009.311306,1000,411.48374
1070.233568,1000,412.526784
1065.988698,1000,413.59498
1052.757354,1000,414.640316
383.701935,1000,415.704925
1027.506191,1000,416.779615
966.939771,1000,417.751542
1057.130149,1000,418.776487
1069.089091,1000,419.822045
1015.853705,1000,420.919052
1214.256023,1000,422.019603
-555.174861,1000,423.031707
1029.148457,1000,424.098775
998.265393,1000,425.179342
986.728843,1000,426.272734
950.37748,1000,427.384552
923.024349,1000,428.514117
1054.428017,1000,429.617029
1033.782042,1000,430.744875
1166.851271,1000,431.784894
939.354259,1000,432.858373
1026.286663,1000,433.924148
873.041748,1000,435.051201
-383.059672,1000,436.127226
1237.38433,1000,437.235303
868.786325,1000,438.354761
1074.228897,1000,439.462339
974.13509,1000,440.54244
1056.642785,1000,441.63625
1107.28818,1000,442.705818
958.049301,1000,443.751826
1115.061295,1000,444.879707
1021.738867,1000,445.971605
1142.009628,1000,447.026842
1049.144722,1000,448.063429
1066.707802,1000,449.137582
1077.739943,1000,450.197973
1136.672982,1000,451.25157
866.707877,1000,452.315938
915.283175,1000,453.3957
970.992164,1000,454.510382
1130.343957,1000,455.604693
1107.061698,1000,456.704217
1142.36921,1000,457.813807
1140.467025,1000,458.885835
1141.87614,1000,460.007888
1236.256869,1000,461.147745
1195.845113,1000,462.285702
1195.253563,1000,463.433254
947.713252,1000,464.40409
1054.310687,1000,465.502854
919.715192,1000,466.639081
1060.129347,1000,467.776859
1288.935932,1000,468.893972
1018.724811,1000,469.999168
1238.281341,1000,471.089755
1156.785269,1000,472.187915
1362.909502,1000,473.285056
1222.790899,1000,474.395201
838.927182,1000,475.489944
1132.663302,1000,476.584279
1353.981196,1000,477.664491
1201.879527,1000,478.743342
1231.671613,1000,479.814392
1199.664876,1000,480.935136
1349.760859,1000,482.007959
1334.21158,1000,483.073865
1406.094362,1000,484.153463
1261.507954,1000,485.263443
1290.372844,1000,486.361052
1245.861674,1000,487.459419
1297.089253,1000,488.573663
1352.907185,1000,489.706302
1238.584519,1000,490.833787
1248.716931,1000,491.95926
806.945187,1000,493.044115
1456.287718,1000,494.149419
1301.168773,1000,495.248034
1303.967121,1000,496.327769
1057.571702,1000,497.43382
1368.970817,1000,498.540576
1169.235514,1000,499.56084
1339.334772,1000,500.691885
1230.703098,1000,501.838547
1476.295759,1000,502.927658
1235.231552,1000,504.044834
1229.282228,1000,505.144643
1418.33714,1000,506.221781
1465.947504,1000,507.285383
1328.000277,1000,508.361418
1239.78695,1000,509.449505
1413.286083,1000,510.508939
1284.63519,1000,511.451636
1226.05768,1000,512.53916
1273.858942,1000,513.654766
1119.37537,1000,514.75151
1432.134938,1000,515.881695
1252.345468,1000,517.00023
1298.525609,1000,518.063754
1366.293823,1000,519.165642
1367.816112,1000,520.255958
1157.446073,1000,521.370724
1232.258928,1000,522.449855
1230.707074,1000,523.499443
170.636791,1000,524.572865
1312.103147,1000,525.653797
1262.951425,1000,526.757102
1449.839296,1000,527.868956
1249.421852,1000,528.962918
1377.509039,1000,530.028029
1318.853461,1000,531.164792
1371.739051,1000,532.226949
1258.529265,1000,533.279043
1459.46426,1000,534.323894
1389.920643,1000,535.390358
1112.529368,1000,536.465738
1424.599146,1000,537.526242
1558.757734,1000,538.609815
1376.075696,1000,539.683427
1491.681083,1000,540.730673
1320.660775,1000,541.802511
1463.433447,1000,542.827646
1345.913004,1000,543.910743
1241.611889,1000,545.010912
1295.998888,1000,546.105077
1482.147177,1000,547.214541
1562.677545,1000,548.304482
1102.533504,1000,549.405691
1577.888114,1000,550.539759
1615.925824,1000,551.630133
1556.214242,1000,552.776627
1543.364097,1000,553.888943
1543.695978,1000,554.979249
1523.403617,1000,556.052306
1491.183789,1000,556.987746
1669.940381,1000,558.102706
1334.859127,1000,559.201829
1454.702062,1000,560.296304
1447.826628,1000,561.423846
1698.675278,1000,562.512382
1312.213229,1000,563.606841
1642.232051,1000,564.642088
1597.198404,1000,565.708629
1655.933835,1000,566.818758
1373.215751,1000,567.901101
1513.63413,1000,568.957929
1547.102775,1000,570.023429
1691.608525,1000,571.130231
1584.205547,1000,572.190696
1582.266151,1000,573.232109
1583.712247,1000,574.305686
346.780661,1000,575.319973
1428.637729,1000,576.435827
1402.133344,1000,577.531675
1438.378649,1000,578.652272
1583.165334,1000,579.785563
1759.246379,1000,580.902122
1555.706536,1000,581.972243
-6.458294,1000,583.076319
1612.918885,1000,584.147706
1415.416707,1000,585.18528
1656.243206,1000,586.276812
1652.729841,1000,587.354961
1362.22217,1000,588.423529
1487.201719,1000,589.477586
1511.653554,1000,590.543641
115.953208,1000,591.578437
1830.714377,1000,592.669835
1682.190178,1000,593.771216
1604.700362,1000,594.902798
1509.499141,1000,595.992
1391.463234,1000,597.054912
1610.291237,1000,598.195079
1539.031745,1000,599.297396
1680.479106,1000,600.399671
1699.318825,1000,601.492551
1588.299185,1000,602.595968
1735.020159,1000,603.538576
1542.282223,1000,604.616204
1426.814594,1000,605.685057
1396.527507,1000,606.751177
1703.293325,1000,607.803001
1513.53192,1000,608.854968
1541.007187,1000,609.927276
1475.295719,1000,610.995746
1466.369991,1000,612.074536
1300.206469,1000,613.155327
1680.675405,1000,614.259199
1861.071895,1000,615.385061
1425.743279,1000,616.508747
1760.629705,1000,617.63846
1402.204415,1000,618.66224
1654.270603,1000,619.732831
1662.493981,1000,620.788809
1621.677118,1000,621.85466
1642.471343,1000,622.946286
1438.929663,1000,624.033805
1775.16952,1000,625.133368
1789.791336,1000,626.229394
1704.287331,1000,627.305424
1886.477618,1000,628.356751
1620.152948,1000,629.391735
1750.819874,1000,630.464862
1687.740166,1000,631.532499
1689.086682,1000,632.575796
1590.118784,1000,633.657343
-245.773888,1000,634.703338
1575.806097,1000,635.76785
1534.222782,1000,636.855384
1682.61652,1000,637.959058
1605.042556,1000,639.018023
1664.571701,1000,640.06987
1663.976981,1000,641.186894
1770.445313,1000,642.304359
1844.508304,1000,643.392893
1450.150204,1000,644.496988
1609.106401,1000,645.579856
1598.640092,1000,646.674969
1452.313626,1000,647.745398
1657.036342,1000,648.711432
1517.990259,1000,649.608649
1592.368663,1000,650.71057
1264.819598,1000,651.779542
1713.391306,1000,652.855372
1525.462819,1000,653.943993
1654.689545,1000,655.020388
1726.242729,1000,656.077787
1478.373865,1000,657.174767
1745.041461,1000,658.292135
1739.537142,1000,659.343976
1785.733025,1000,660.394276
1858.411662,1000,661.447297
1415.334869,1000,662.518505
1579.68884,1000,663.581049
1601.039676,1000,664.666626
1660.269201,1000,665.762263
1588.603448,1000,666.861706
1929.871653,1000,667.981404
1543.467805,1000,669.00169
1619.762402,1000,670.038999
1640.519384,1000,671.213917
1772.229948,1000,672.396116
1588.546355,1000,673.510475
1529.756443,1000,674.570487
1494.874373,1000,675.60393
1654.501738,1000,676.686626
1756.162163,1000,677.720085
1639.378336,1000,678.791229
1563.768308,1000,679.899021
1643.181353,1000,680.983599
1834.971309,1000,682.057985
1787.656918,1000,683.127224
1489.093608,1000,684.186745
1639.902513,1000,685.286725
1564.06443,1000,686.365469
1707.711596,1000,687.456263
1610.346104,1000,688.559685
1428.840443,1000,689.616698
1789.595183,1000,690.671586
1730.966061,1000,691.734861
1898.025379,1000,692.809794
1699.983247,1000,693.905549
1759.562285,1000,694.852211
1527.834549,1000,695.895916
-304.924741,1000,696.988047
1971.133822,1000,698.052641
964.039574,1000,699.118955
1664.405739,1000,700.214123
1811.865932,1000,701.317232
1776.420445,1000,702.351794
1809.036617,1000,703.466522
1714.583276,1000,704.557034
1627.004067,1000,705.637448
1832.412448,1000,706.726424
1722.355638,1000,707.80962
1693.650561,1000,708.914962
1902.727315,1000,710.023263
1588.022403,1000,711.11539
1848.750661,1000,712.227714
1788.675051,1000,713.337667
671.462452,1000,714.486325
1777.814651,1000,715.59967
1752.772778,1000,716.684543
1841.784043,1000,717.734656
1851.240125,1000,718.797015
1770.052228,1000,719.885025
1969.326486,1000,720.962794
1885.887906,1000,722.031802
2015.878609,1000,723.117095
1836.892921,1000,724.215299
1881.864971,1000,725.360719
1803.726781,1000,726.399267
1684.584816,1000,727.520829
1876.042851,1000,728.644072
-98.880473,1000,729.736198
1805.896516,1000,730.831047
1749.341178,1000,731.887476
1680.790298,1000,732.993761
1946.323736,1000,734.085144
1792.210474,1000,735.16777
1805.177588,1000,736.253162
2039.900951,1000,737.344963
-358.254074,1000,738.397638
1921.083136,1000,739.509884
1793.219853,1000,740.588564
1794.776546,1000,741.475072
1697.248697,1000,742.536557
1851.655091,1000,743.61231
1844.761452,1000,744.732719
1662.619048,1000,745.872268
1951.016686,1000,746.899173
1859.061076,1000,747.96102
1630.826533,1000,749.024333
180.762897,1000,750.12319
1421.524607,1000,751.185985
1857.078706,1000,752.246526
1650.675811,1000,753.332769
1925.743834,1000,754.390347
1870.312901,1000,755.485702
1997.641937,1000,756.572169
2063.450027,1000,757.663688
1541.480069,1000,758.75756
1864.743959,1000,759.802977
2009.784233,1000,760.853761
1450.976366,1000,761.942287
1978.279211,1000,763.038017
1702.771827,1000,764.088516
1283.950581,1000,765.19479
1743.681368,1000,766.301917
1996.328412,1000,767.416791
1677.665938,1000,768.488201
1803.437427,1000,769.581329
1774.750859,1000,770.653497
2056.852611,1000,771.723627
1840.388519,1000,772.801046
1830.792381,1000,773.899373
1787.832514,1000,774.916365
1979.42625,1000,776.032843
2032.882319,1000,777.144309
1849.682057,1000,778.220979
1844.134727,1000,779.243474
1920.666899,1000,780.310107
1796.606968,1000,781.381407
1851.037917,1000,782.426867
1897.162706,1000,783.544476
1946.939362,1000,784.63788
1976.854377,1000,785.780637
1985.285557,1000,786.866957
1637.503139,1000,787.829595
1919.542476,1000,788.913471
1888.523957,1000,789.990811
1883.922861,1000,791.092058
1864.073094,1000,792.184383
1901.060372,1000,793.24552
1974.116023,1000,794.299805
1834.128837,1000,795.365089
1510.756972,1000,796.415454
1914.265002,1000,797.482974
1865.604981,1000,798.53566
1842.826301,1000,799.54962
1789.701872,1000,800.653336
1845.531194,1000,801.759772
1856.496323,1000,802.865602
1925.433655,1000,803.974834
1057.607961,1000,805.108671
1877.648162,1000,806.203437
1782.065037,1000,807.222829
1747.002104,1000,808.215237
1799.886977,1000,809.22558
1363.502238,1000,810.279093
1827.300978,1000,811.3383
1869.090235,1000,812.397348
1970.137531,1000,813.455982
1919.972944,1000,814.544057
1997.838538,1000,815.61412
1807.700657,1000,816.679086
1945.890233,1000,817.744702
1871.805447,1000,818.802337
1742.733907,1000,819.841883
2010.930891,1000,820.891804
1680.586634,1000,821.953977
1918.556938,1000,823.01466
1988.666907,1000,824.06057
2136.33732,1000,825.124271
1970.601881,1000,826.231486
1885.200081,1000,827.336884
1795.422855,1000,828.44929
1987.343374,1000,829.565514
-496.297902,1000,830.635819
1926.504345,1000,831.639073
1740.614526,1000,832.560244
1842.268368,1000,833.655747
1846.748758,1000,834.782754
1947.552283,1000,835.852146
2059.464195,1000,836.925701
2017.514242,1000,837.953124
1968.094319,1000,838.943612
2092.376095,1000,839.99164
2056.31909,1000,841.065067
1510.890236,1000,842.143248
1748.562195,1000,843.26604
2018.0138,1000,844.385752
2096.117929,1000,845.513672
2146.426395,1000,846.573154
2006.284059,1000,847.633984
1953.191782,1000,848.683477
2125.293322,1000,849.779979
2180.474125,1000,850.8717
2034.021363,1000,851.939994
1917.791382,1000,853.044376
2026.094729,1000,854.168704
1896.619548,1000,855.238033
1843.579682,1000,856.331727
1699.01225,1000,857.455189
1953.693783,1000,858.533464
2013.638177,1000,859.620851
2014.101101,1000,860.67354
1990.989114,1000,861.771919
2064.59898,1000,862.814422
2083.916275,1000,863.830831
2057.774586,1000,864.841756
1986.001055,1000,865.852552
2048.433089,1000,866.889661
2160.49883,1000,867.993767
2011.486592,1000,869.050927
2085.835055,1000,870.157674
1932.067493,1000,871.177422
2086.501815,1000,872.188574
1967.542998,1000,873.2036
1827.876828,1000,874.241778
2099.051619,1000,875.355305
1827.712192,1000,876.473251
2100.642992,1000,877.497327
2043.206422,1000,878.436958
2054.880971,1000,879.50876
1555.131004,1000,880.592631
2018.705539,1000,881.703537
2155.266044,1000,882.792372
2000.525835,1000,883.894346
2146.940961,1000,884.948272
2217.968025,1000,886.009937
2038.40637,1000,887.133488
2028.859286,1000,888.222463
1767.144687,1000,889.284528
1862.509547,1000,890.387268
1885.710126,1000,891.484544
2026.340237,1000,892.514948
1746.193397,1000,893.524182
2077.756904,1000,894.538101
2048.140625,1000,895.558069
2005.195104,1000,896.645473
1569.95499,1000,897.768088
1999.648446,1000,898.895091
1907.418047,1000,899.967421
2086.818583,1000,901.016625
2058.793922,1000,902.142874
2162.23395,1000,903.216969
2059.690006,1000,904.306721
2109.942439,1000,905.408818
1326.985389,1000,906.488174
1928.916347,1000,907.588632
2136.922917,1000,908.699458
2006.683632,1000,909.801084
1927.580183,1000,910.896861
1979.06809,1000,912.014759
2287.914243,1000,913.119068
2232.657675,1000,914.187898
2054.45816,1000,915.223289
2162.303247,1000,916.242833
1947.846005,1000,917.296585
2208.480978,1000,918.411402
2054.688158,1000,919.490666
2055.568458,1000,920.565295
2167.031198,1000,921.671081
2107.298068,1000,922.723933
2051.985592,1000,923.766896
2263.760759,1000,924.739704
2113.542284,1000,925.858495
2051.869765,1000,926.880129
2022.924904,1000,927.878602
2050.879306,1000,928.886709
2038.68821,1000,929.924611
2005.031124,1000,930.953844
2104.671109,1000,931.960569
2212.702223,1000,933.027235
2144.170296,1000,934.100083
2158.534573,1000,935.176469
2267.310877,1000,936.247607
2261.323739,1000,937.356478
2186.313568,1000,938.401737
2315.542938,1000,939.505887
2137.065133,1000,940.579626
2309.078508,1000,941.588666
2012.098197,1000,942.696142
2179.361226,1000,943.797796
2298.036229,1000,944.854288
1789.720125,1000,945.896209
2216.903239,1000,947.021737
2140.250561,1000,948.106006
2101.568683,1000,949.180191
2091.816207,1000,950.297607
2066.555765,1000,951.420399
2187.176124,1000,952.488576
2262.887857,1000,953.569675
2227.426722,1000,954.679853
2001.7105,1000,955.814714
1998.545722,1000,956.923034
2041.800815,1000,957.973992
2114.118676,1000,959.07237
2220.911418,1000,960.144034
1599.380946,1000,961.221366
2094.828075,1000,962.264648
2201.983679,1000,963.28903
2049.400532,1000,964.342295
2072.466297,1000,965.470643
2289.159074,1000,966.598264
2190.241752,1000,967.684508
2168.150682,1000,968.791085
2219.062536,1000,969.780257
2169.728305,1000,970.877719
2290.951814,1000,971.97454
1797.00455,1000,973.094013
2205.513109,1000,974.204898
2310.073439,1000,975.29038
2240.695971,1000,976.341198
1989.865209,1000,977.350874
2162.170291,1000,978.454078
2447.395559,1000,979.538633
2293.77753,1000,980.651898
2298.146782,1000,981.769801
2316.794767,1000,982.873366
2184.378606,1000,983.920478
2173.33262,1000,985.006244
2035.747865,1000,986.119339
2017.010829,1000,987.223554
2182.89415,1000,988.295319
2214.859087,1000,989.355721
1917.05317,1000,990.450935
2271.513413,1000,991.541646
2274.067907,1000,992.58322
2270.056697,1000,993.637126
2275.08397,1000,994.709994
2218.881831,1000,995.770841
-1478.179675,1000,996.847808
206.289799,1000,997.906131
2344.413389,1000,999.01613
2307.641014,1000,1000.121419
2210.324364,1000,1001.223173
1899.710861,1000,1002.359146
2297.758475,1000,1003.437718
1843.426556,1000,1004.492338
2261.5089,1000,1005.526797
1890.949351,1000,1006.601094
2220.207219,1000,1007.682862
2369.430274,1000,1008.808507
2188.073318,1000,1009.89448
2470.023636,1000,1010.965433
2191.049824,1000,1012.066451
2290.904257,1000,1013.18498
2262.718702,1000,1014.239131
2369.510454,1000,1015.225738
2325.847479,1000,1016.162273
2139.914492,1000,1017.255656
2397.489756,1000,1018.377093
2335.251088,1000,1019.440674
2250.486721,1000,1020.5175
2295.4622,1000,1021.577743
2172.484334,1000,1022.598102
2215.860917,1000,1023.614967
2171.56976,1000,1024.629375
2070.000401,1000,1025.698482
2290.004501,1000,1026.826128
2402.955445,1000,1027.926795
2421.417705,1000,1029.024167
2255.520805,1000,1030.126514
1570.135107,1000,1031.23681
1557.092334,1000,1032.352872
2206.466479,1000,1033.427634
2285.324069,1000,1034.539503
2297.88288,1000,1035.664303
2311.383309,1000,1036.748092
2251.40773,1000,1037.871611
2429.342575,1000,1038.969325
1540.667832,1000,1040.058372
2306.085075,1000,1041.17337
2558.809961,1000,1042.272494
2304.974745,1000,1043.434903
2165.20917,1000,1044.477459
2371.0563,1000,1045.538757
2298.916282,1000,1046.663069
2369.466388,1000,1047.787441
2395.14294,1000,1048.903806
2134.568158,1000,1049.993093
2409.609761,1000,1051.099011
2375.724261,1000,1052.182117
2319.42172,1000,1053.259186
1587.424379,1000,1054.388145
2597.554538,1000,1055.487913
2350.073205,1000,1056.583788
2240.884001,1000,1057.674861
2440.943853,1000,1058.801923
2310.111013,1000,1059.913279
1831.520973,1000,1061.025542
2359.322467,1000,1062.072841
2432.129611,1000,1062.982033
2481.135172,1000,1064.049039
1890.39618,1000,1065.167512
2395.01828,1000,1066.269552
2305.847772,1000,1067.397078
2595.764966,1000,1068.526969
2479.165069,1000,1069.673735
2119.86493,1000,1070.78878
2319.255421,1000,1071.884519
2322.016236,1000,1073.000717
2551.63683,1000,1074.093728
2400.466609,1000,1075.181416
2542.0395,1000,1076.231369
2105.215731,1000,1077.296987
2266.139777,1000,1078.39704
2501.390666,1000,1079.449056
2197.031842,1000,1080.52681
1346.998126,1000,1081.603299
2104.779693,1000,1082.682469
