# {"t_start": 1554710454.3525774, "env_id": "HalfCheetah-v2"} 
r,l,t
-129.677855,1000,142.719182
-182.24778,1000,143.788754
-107.641467,1000,144.877706
-30.065265,1000,145.960141
-66.329549,1000,147.069112
-114.621896,1000,148.139151
-93.189929,1000,149.207483
-290.016976,1000,150.267651
-56.970701,1000,151.40133
-145.059375,1000,152.483444
50.201106,1000,153.558629
-310.476814,1000,154.617926
-23.593469,1000,155.670718
-56.373229,1000,156.750965
-119.55021,1000,157.838448
-73.106808,1000,158.922497
-22.824175,1000,160.030565
-14.840825,1000,161.102034
-48.141175,1000,162.164392
63.583011,1000,163.22007
-516.862044,1000,164.303679
25.382228,1000,165.365875
-38.025424,1000,166.465104
-68.390822,1000,167.546152
-222.862853,1000,168.548579
-23.99339,1000,169.556601
-29.763976,1000,170.580949
-152.340583,1000,171.572667
78.885646,1000,172.57552
-272.442266,1000,173.719072
120.101483,1000,174.845251
76.132211,1000,175.980045
42.250291,1000,177.094422
63.833376,1000,178.175956
121.476627,1000,179.277097
98.20162,1000,180.374441
34.795672,1000,181.462353
-51.248601,1000,182.562674
-409.240594,1000,183.675254
-1.968941,1000,184.617539
-50.010919,1000,185.728813
-39.832554,1000,186.845298
-18.535669,1000,187.939679
162.682107,1000,188.998961
41.107063,1000,190.085355
107.572494,1000,191.173956
89.485534,1000,192.196878
-6.128774,1000,193.285697
45.753283,1000,194.390746
100.625803,1000,195.451405
52.596984,1000,196.605779
7.322335,1000,197.738944
115.837253,1000,198.851005
224.203879,1000,199.915147
14.886208,1000,201.014425
-204.68453,1000,202.086482
94.798014,1000,203.152274
-132.416427,1000,204.283355
-407.867213,1000,205.399806
19.740365,1000,206.483625
106.913198,1000,207.555096
-525.937019,1000,208.6152
103.993055,1000,209.683353
87.491895,1000,210.755294
-369.67866,1000,211.793963
89.816204,1000,212.869508
142.20869,1000,213.986138
206.511577,1000,215.108822
36.519265,1000,216.224078
183.637808,1000,217.338528
145.245231,1000,218.390678
47.892805,1000,219.456213
224.630094,1000,220.504892
207.187987,1000,221.627275
64.12513,1000,222.761459
83.535854,1000,223.872335
256.964618,1000,224.972046
138.844908,1000,226.058443
149.861443,1000,227.084719
86.989567,1000,228.173212
176.953994,1000,229.176398
-519.251767,1000,230.247932
138.215282,1000,231.257125
287.988242,1000,232.341626
255.447215,1000,233.389469
160.449208,1000,234.419885
272.881335,1000,235.563256
-227.167387,1000,236.642072
258.031348,1000,237.689912
92.751501,1000,238.745141
222.146406,1000,239.77869
287.330826,1000,240.947057
204.943835,1000,242.049536
198.455623,1000,243.03289
92.899973,1000,244.132636
277.752204,1000,245.182149
207.203519,1000,246.217395
241.766143,1000,247.261104
244.466464,1000,248.289067
330.089423,1000,249.340723
133.944019,1000,250.373817
196.580929,1000,251.476423
325.400288,1000,252.619406
240.889887,1000,253.751125
273.431436,1000,254.825834
285.677731,1000,255.92698
279.623276,1000,256.99044
322.898745,1000,258.088573
229.667357,1000,259.149517
350.904493,1000,260.263978
-618.233695,1000,261.276112
293.300296,1000,262.335539
139.33578,1000,263.422582
356.38491,1000,264.51598
234.197675,1000,265.605652
280.39547,1000,266.66947
224.628178,1000,267.723884
312.656887,1000,268.790474
369.620894,1000,269.830508
360.741288,1000,270.85013
107.035803,1000,271.975008
155.726443,1000,273.033375
377.730043,1000,274.102127
418.067724,1000,275.179356
385.80455,1000,276.11698
428.02488,1000,277.160433
385.280467,1000,278.24939
502.158112,1000,279.349737
325.169218,1000,280.424184
391.279056,1000,281.495711
382.261219,1000,282.548838
215.976642,1000,283.598018
325.397705,1000,284.639814
472.907684,1000,285.672782
169.775143,1000,286.710685
500.403084,1000,287.773554
290.719504,1000,288.811544
342.140791,1000,289.919514
450.440608,1000,291.039138
388.528685,1000,292.13755
-247.910557,1000,293.227543
-717.638697,1000,294.319695
-473.668551,1000,295.366883
230.365591,1000,296.382816
406.51936,1000,297.408499
439.041144,1000,298.42587
523.181109,1000,299.426412
-301.128161,1000,300.449524
346.978643,1000,301.489738
402.304151,1000,302.615686
343.666969,1000,303.674982
343.177777,1000,304.741781
444.486212,1000,305.795954
-325.130001,1000,306.894263
451.770646,1000,307.957661
-212.292961,1000,308.986351
351.766834,1000,310.091094
-210.886121,1000,311.355483
386.996688,1000,312.440901
485.046571,1000,313.528002
396.966845,1000,314.605111
489.008025,1000,315.679502
465.62939,1000,316.786993
488.698666,1000,317.872835
527.994505,1000,318.9223
-327.732562,1000,320.016703
-530.570209,1000,321.095693
509.684621,1000,322.012302
-575.737075,1000,323.09504
551.287534,1000,324.13703
480.867119,1000,325.189564
439.468822,1000,326.262667
296.117536,1000,327.36233
562.751107,1000,328.396782
478.127345,1000,329.473248
564.024929,1000,330.567155
601.98885,1000,331.659406
550.257404,1000,332.748208
518.697075,1000,333.854824
591.518854,1000,334.943789
624.264273,1000,335.979608
430.550905,1000,337.060581
-476.133488,1000,338.134412
336.704844,1000,339.168265
540.160175,1000,340.221738
262.626213,1000,341.295881
550.691381,1000,342.378317
573.856392,1000,343.449225
470.213547,1000,344.505238
517.676219,1000,345.581754
639.228594,1000,346.678014
-410.891255,1000,347.755976
116.627553,1000,348.891152
625.896079,1000,350.024546
516.279212,1000,351.153134
639.808441,1000,352.258305
643.873582,1000,353.366796
513.492974,1000,354.4511
565.995409,1000,355.510812
685.829949,1000,356.596545
723.014744,1000,357.679756
667.482975,1000,358.777618
498.430856,1000,359.81049
460.498732,1000,360.875949
695.909092,1000,361.990159
651.361542,1000,363.129665
482.18415,1000,364.31393
681.497671,1000,365.40338
912.48932,1000,366.531377
799.49708,1000,367.633892
777.740004,1000,368.587504
642.837975,1000,369.735417
658.805457,1000,370.840104
663.406209,1000,371.9864
190.110177,1000,373.093136
641.925351,1000,374.171765
-155.532016,1000,375.248375
825.59098,1000,376.309295
220.631612,1000,377.42589
633.831639,1000,378.534978
851.629177,1000,379.627328
651.412474,1000,380.732726
795.191919,1000,381.809149
778.872005,1000,382.893135
840.415349,1000,383.98133
727.554752,1000,385.109
762.417335,1000,386.172798
793.312317,1000,387.237099
702.239694,1000,388.337804
670.247555,1000,389.446222
697.125456,1000,390.526545
611.404068,1000,391.650069
811.702924,1000,392.749664
814.907063,1000,393.856245
806.409166,1000,394.93202
782.595406,1000,396.055312
813.220722,1000,397.188925
773.584505,1000,398.276898
871.50981,1000,399.3159
-136.276624,1000,400.386117
807.905573,1000,401.496235
835.90839,1000,402.608374
307.041257,1000,403.737957
710.079343,1000,404.847656
863.12156,1000,405.955353
980.936395,1000,407.029558
802.446461,1000,408.092987
28.768339,1000,409.196038
-285.592399,1000,410.317055
855.001515,1000,411.415604
864.753411,1000,412.520262
776.446299,1000,413.602229
894.06388,1000,414.542319
984.237007,1000,415.62079
777.159191,1000,416.722235
1013.090548,1000,417.754292
931.225565,1000,418.806003
970.751516,1000,419.956033
-674.874984,1000,421.078118
855.495118,1000,422.172742
876.732958,1000,423.213521
-643.726812,1000,424.353586
932.570259,1000,425.458838
985.69925,1000,426.58282
909.886875,1000,427.680731
993.658582,1000,428.756212
939.8534,1000,429.843106
1039.880457,1000,430.903696
-287.638861,1000,431.920157
916.169051,1000,432.980033
972.378945,1000,434.089957
978.016652,1000,435.11625
-379.99623,1000,436.20169
875.292945,1000,437.368176
924.752358,1000,438.503018
1029.11701,1000,439.622524
934.816075,1000,440.723342
894.90475,1000,441.773222
1066.844581,1000,442.809602
1057.756487,1000,443.894892
817.560916,1000,444.979332
1030.864981,1000,445.997151
970.778061,1000,447.04937
1032.379019,1000,448.132209
1049.370739,1000,449.205283
161.243749,1000,450.274342
1089.969733,1000,451.390458
1040.894932,1000,452.538787
1023.504778,1000,453.641309
998.579795,1000,454.726565
1112.072532,1000,455.77001
904.350498,1000,456.875068
1027.10368,1000,457.936395
-232.050829,1000,459.041556
1122.543823,1000,460.109674
849.081216,1000,461.046773
1064.502054,1000,462.130785
1012.524956,1000,463.213876
994.336246,1000,464.254803
926.397877,1000,465.306467
1055.973037,1000,466.399322
534.576467,1000,467.506716
1231.706893,1000,468.563805
1008.458796,1000,469.626696
1127.833109,1000,470.682367
1087.237185,1000,471.777412
1080.0459,1000,472.869869
1129.139274,1000,473.934389
1046.605609,1000,475.026065
1090.095429,1000,476.143094
1120.420743,1000,477.207296
-596.649555,1000,478.334924
1079.9183,1000,479.423225
1058.708919,1000,480.472112
1200.020668,1000,481.596915
1247.788113,1000,482.731955
572.430648,1000,483.849771
1071.701364,1000,484.940308
1209.813304,1000,485.978665
1049.40473,1000,487.003018
1106.753358,1000,488.126322
1154.934602,1000,489.17143
1152.570109,1000,490.203439
1214.878253,1000,491.320427
983.173699,1000,492.39151
1231.727784,1000,493.486348
1222.012023,1000,494.579586
1267.746653,1000,495.668003
987.528104,1000,496.767142
1176.760228,1000,497.875367
1055.334614,1000,498.959461
1060.369553,1000,500.032029
-16.115139,1000,501.117281
480.904548,1000,502.206051
-613.16185,1000,503.30823
1050.562442,1000,504.409305
1111.015226,1000,505.462636
1288.269293,1000,506.53689
1139.475014,1000,507.482993
1071.426826,1000,508.565084
1155.917792,1000,509.634225
1271.1686,1000,510.697988
-554.773208,1000,511.765359
1123.552124,1000,513.345897
1123.148423,1000,514.47329
1225.681347,1000,515.577379
1120.567644,1000,516.708255
1150.484317,1000,517.769642
1120.157416,1000,518.849838
1144.538663,1000,519.980618
1131.323517,1000,521.029826
1192.619561,1000,522.085408
1212.891982,1000,523.190598
1228.348268,1000,524.308447
1213.670251,1000,525.417838
996.885163,1000,526.525473
1171.322356,1000,527.656863
1206.046975,1000,528.777963
1121.107135,1000,529.866156
1246.797739,1000,530.960561
1201.013234,1000,532.033717
-316.85147,1000,533.073213
1216.899425,1000,534.110956
1217.304332,1000,535.132212
1293.957758,1000,536.212901
1188.284673,1000,537.291293
1188.874292,1000,538.358377
1247.239571,1000,539.434566
1267.109987,1000,540.495919
1273.42707,1000,541.533838
1260.583012,1000,542.650206
1394.543151,1000,543.685934
1143.018783,1000,544.76937
1212.214825,1000,545.823501
1274.274784,1000,546.930879
1204.760764,1000,548.01804
1275.715249,1000,549.089564
1313.992638,1000,550.140268
1124.985717,1000,551.212421
778.744441,1000,552.230937
1175.153803,1000,553.191856
1338.570039,1000,554.32081
1265.748171,1000,555.383304
1269.103685,1000,556.464227
1271.391895,1000,557.568048
1229.060854,1000,558.683233
1309.22089,1000,559.821784
1188.013198,1000,560.920862
1201.322037,1000,561.961099
1198.676519,1000,563.03045
1241.51278,1000,564.151366
1396.622105,1000,565.233851
1510.696261,1000,566.318543
1342.033492,1000,567.403884
1317.854997,1000,568.507475
1221.065942,1000,569.605253
1485.75725,1000,570.717434
-331.585568,1000,571.808247
1335.644272,1000,572.899285
1443.049731,1000,573.993695
1408.65094,1000,575.065635
1281.664796,1000,576.144582
1397.968734,1000,577.228
1252.207224,1000,578.295815
1303.971833,1000,579.383209
1317.9756,1000,580.473967
1218.013452,1000,581.560003
1384.745807,1000,582.652257
1306.1987,1000,583.745394
-102.366302,1000,584.817797
1348.770232,1000,585.931595
1491.134657,1000,587.018752
1365.200491,1000,588.096042
1370.574615,1000,589.177601
1379.522605,1000,590.220416
1236.458146,1000,591.27876
1356.46111,1000,592.32487
1322.289738,1000,593.374729
1155.348921,1000,594.45692
1438.517535,1000,595.534868
1360.368065,1000,596.645581
1469.409376,1000,597.730021
1438.414697,1000,598.84112
1448.128191,1000,599.753449
1486.598322,1000,600.832644
1356.461127,1000,601.97385
1545.18795,1000,603.117142
1395.577619,1000,604.230519
1474.994219,1000,605.344117
1542.827813,1000,606.45473
1408.103739,1000,607.562776
1400.505369,1000,608.681396
393.614756,1000,609.801262
1630.447642,1000,610.878557
1512.074871,1000,611.98463
1579.86534,1000,613.091562
1427.38975,1000,614.183896
113.675926,1000,615.30008
1537.355057,1000,616.411532
1372.087082,1000,617.474371
1315.31617,1000,618.470719
1509.090894,1000,619.537122
1491.853836,1000,620.608776
1375.703428,1000,621.67317
-551.447552,1000,622.730658
1501.402643,1000,623.847753
1593.543223,1000,624.914754
530.193781,1000,626.008048
1486.349617,1000,627.098641
1633.48455,1000,628.181564
1367.85131,1000,629.287445
1560.035971,1000,630.396881
107.630806,1000,631.545059
1519.988818,1000,632.649422
1492.717711,1000,633.729909
1530.107978,1000,634.831285
1415.959799,1000,635.941941
-491.782754,1000,637.044956
1463.707456,1000,638.159366
1571.502743,1000,639.262545
1388.64676,1000,640.3426
1541.948166,1000,641.458939
1718.772315,1000,642.56093
1736.478492,1000,643.631836
1529.651094,1000,644.65849
1581.921899,1000,645.662013
1413.26967,1000,646.573151
1872.059969,1000,647.59021
1724.759929,1000,648.661851
54.511129,1000,649.761992
1478.004047,1000,650.833864
1620.842494,1000,651.858014
1650.454378,1000,652.926133
1562.556854,1000,654.054689
142.931682,1000,655.153638
1480.750116,1000,656.259577
1697.881329,1000,657.375998
1444.010977,1000,658.48065
-210.041228,1000,659.57992
1591.149375,1000,660.621156
1501.434914,1000,661.688881
1264.618606,1000,662.788641
1652.52609,1000,663.877314
1680.996725,1000,664.913844
1554.361265,1000,666.022397
561.739012,1000,667.102915
1685.225327,1000,668.177701
1565.296,1000,669.246735
1645.431987,1000,670.33772
1583.988815,1000,671.440838
398.451307,1000,672.598379
1523.0022,1000,673.685413
1732.73162,1000,674.747332
1557.379155,1000,675.800296
1665.882386,1000,676.897705
1636.357704,1000,677.969036
1684.209161,1000,679.043083
1568.110041,1000,680.090949
1626.285725,1000,681.129827
1551.782544,1000,682.11528
1508.91667,1000,683.185233
1541.890199,1000,684.262307
1014.571868,1000,685.324208
1563.128303,1000,686.497619
1485.113944,1000,687.535923
1669.600858,1000,688.60123
1452.909169,1000,689.639713
83.807011,1000,690.692716
1629.969155,1000,691.617716
1601.470231,1000,692.684003
1493.328683,1000,693.765594
1353.108322,1000,694.842373
1628.758197,1000,695.934319
1553.181464,1000,697.020491
1828.798285,1000,698.108754
1713.561248,1000,699.209957
1660.731767,1000,700.289715
1647.802129,1000,701.3835
835.503382,1000,702.46509
1568.131469,1000,703.487215
1644.889494,1000,704.55429
1619.988746,1000,705.611068
1485.677519,1000,706.713463
1617.999654,1000,707.81348
1552.415787,1000,708.876724
1669.620507,1000,709.992646
1720.97572,1000,711.092091
1546.807352,1000,712.164802
1565.416907,1000,713.290596
1723.391725,1000,714.344381
1663.995692,1000,715.462137
1497.800019,1000,716.587337
1881.35232,1000,717.71823
1606.206357,1000,718.834457
1695.835167,1000,719.937748
1662.883933,1000,721.024094
944.690635,1000,722.084229
1644.767307,1000,723.133741
1525.114508,1000,724.259398
1596.726986,1000,725.373627
1336.416591,1000,726.446757
1832.196684,1000,727.539585
1664.506528,1000,728.655974
1796.082228,1000,729.703152
1592.995533,1000,730.757531
1693.89343,1000,731.858329
1693.950082,1000,732.964583
1830.925859,1000,734.096423
-175.380103,1000,735.229815
1579.332083,1000,736.354567
1787.212046,1000,737.458953
-362.54995,1000,738.407619
318.24385,1000,739.480109
533.328062,1000,740.580764
1700.290361,1000,741.613441
1715.919295,1000,742.731062
1748.103608,1000,743.822912
191.449169,1000,744.93775
1576.022071,1000,746.043859
1701.917661,1000,747.114518
1688.471842,1000,748.16975
1720.397734,1000,749.2341
1587.959091,1000,750.224373
-181.085622,1000,751.316192
1776.570439,1000,752.387599
1639.853874,1000,753.451146
1686.198088,1000,754.525353
1644.03412,1000,755.651085
1766.40181,1000,756.746056
1726.247238,1000,757.820566
1701.894027,1000,758.93749
1768.141329,1000,760.017908
1776.382386,1000,761.102811
1704.414118,1000,762.200311
1742.376896,1000,763.268427
1847.515854,1000,764.349772
-255.527391,1000,765.443149
1989.895643,1000,766.530973
1748.881896,1000,767.604357
1917.217153,1000,768.663316
1809.646195,1000,769.753263
1735.886285,1000,770.874843
1824.327764,1000,771.972925
-29.681086,1000,773.098306
1928.163962,1000,774.159919
1805.532271,1000,775.228429
1932.800664,1000,776.296512
1654.041941,1000,777.337979
1879.358937,1000,778.429048
1935.641524,1000,779.541415
1853.839258,1000,780.583929
1871.874268,1000,781.624078
1998.692844,1000,782.676935
1782.880758,1000,783.754076
1761.139152,1000,784.675157
1841.582304,1000,785.730117
1952.374273,1000,786.795959
1914.039119,1000,787.878912
1895.899285,1000,788.956041
2034.608738,1000,790.039612
1849.510403,1000,791.100211
714.871307,1000,792.185581
1864.580406,1000,793.243598
1726.488065,1000,794.352505
1744.477934,1000,795.460575
1800.391713,1000,796.514699
1950.365082,1000,797.621193
2045.770296,1000,798.694908
1891.286735,1000,799.763186
1941.200535,1000,800.827729
1924.291849,1000,801.900488
1872.577397,1000,802.982213
1787.423931,1000,804.063146
1566.2279,1000,805.15742
1928.140228,1000,806.161922
1640.544689,1000,807.159195
1843.896,1000,808.190755
1899.868118,1000,809.221599
1759.045543,1000,810.313283
1881.78822,1000,811.434978
1863.134347,1000,812.543483
1798.662555,1000,813.644709
1388.745424,1000,814.701781
546.523141,1000,815.797538
1820.063893,1000,816.901248
2005.73506,1000,817.976242
1567.213342,1000,819.027873
1812.173923,1000,820.055378
1884.947583,1000,821.151103
326.212788,1000,822.177328
1991.572355,1000,823.274102
263.514632,1000,824.384989
1928.793088,1000,825.497596
1639.017342,1000,826.618443
1590.691276,1000,827.697743
1947.684098,1000,828.820945
1773.969276,1000,829.771677
1967.943553,1000,830.842442
1839.351834,1000,831.876126
1852.213418,1000,832.962523
1873.617816,1000,834.023412
1896.819461,1000,835.085248
896.722945,1000,836.194631
1910.964434,1000,837.26614
2045.139886,1000,838.352377
1990.458889,1000,839.460651
2088.272238,1000,840.54709
1497.56201,1000,841.593587
1206.593968,1000,842.66989
1981.918287,1000,843.729481
1884.535792,1000,844.843915
1888.004194,1000,845.937808
1849.170592,1000,847.011096
1561.184805,1000,848.063783
1811.777657,1000,849.130709
1477.394637,1000,850.246548
1984.638809,1000,851.355428
1930.04595,1000,852.401408
1943.523598,1000,853.451967
1894.299378,1000,854.534938
1918.241559,1000,855.643584
1908.438936,1000,856.747656
1740.242641,1000,857.82038
2014.498753,1000,858.891904
657.600921,1000,859.982612
1706.439334,1000,861.040604
1818.208962,1000,862.128206
1919.257926,1000,863.186241
1111.351073,1000,864.305656
2077.133837,1000,865.403685
1974.205614,1000,866.435061
1886.114878,1000,867.493788
1818.686856,1000,868.539018
1916.766973,1000,869.6045
1848.030541,1000,870.715886
1992.200393,1000,871.752604
1937.391893,1000,872.83429
1988.452564,1000,873.88141
1812.846161,1000,874.981623
2228.503199,1000,875.950615
2159.982645,1000,877.075924
2002.737634,1000,878.201729
1792.555797,1000,879.280998
1259.165774,1000,880.358367
1994.681554,1000,881.490501
-64.006027,1000,882.584941
1245.460602,1000,883.660704
2078.542756,1000,884.754836
1021.30108,1000,885.819819
1942.495272,1000,886.878377
1947.061127,1000,887.925186
173.520662,1000,888.992819
1911.699681,1000,890.026739
-74.266262,1000,891.110786
14.762536,1000,892.169795
329.831519,1000,893.249894
1609.765523,1000,894.34933
1976.804886,1000,895.39932
2084.600252,1000,896.445962
1908.590912,1000,897.4937
-120.078059,1000,898.558568
1417.044846,1000,899.604899
2060.13095,1000,900.696823
-170.671332,1000,901.74342
-160.056778,1000,902.861045
2053.101606,1000,903.964314
2061.911097,1000,905.042543
1979.933796,1000,906.092655
1873.11451,1000,907.138817
2014.157209,1000,908.215282
2038.800004,1000,909.317438
2109.714196,1000,910.402533
1968.452522,1000,911.610216
918.023014,1000,912.726272
1945.724974,1000,913.875289
2079.266637,1000,914.985563
2119.135318,1000,916.091872
2017.825463,1000,917.195136
2065.756625,1000,918.24637
1183.616383,1000,919.342506
2025.653532,1000,920.43406
2112.942577,1000,921.528555
-32.626038,1000,922.485746
1966.322248,1000,923.579161
35.412046,1000,924.686505
2150.037059,1000,925.772263
2282.740067,1000,926.86464
2112.64024,1000,927.895404
1879.075245,1000,928.966266
1973.573716,1000,930.06324
-177.635447,1000,931.177616
1984.757731,1000,932.302795
1932.284942,1000,933.36964
2001.420489,1000,934.45813
2180.543577,1000,935.531671
2166.081701,1000,936.639109
2004.74256,1000,937.737317
1970.168981,1000,938.871403
1813.134905,1000,939.973804
1938.562833,1000,941.038276
2016.819187,1000,942.085206
2132.1252,1000,943.200898
2121.076517,1000,944.31821
1935.943073,1000,945.429031
2070.812149,1000,946.531961
2070.804389,1000,947.603711
1932.773357,1000,948.685714
1840.384294,1000,949.806438
1878.291368,1000,950.900976
1915.143897,1000,951.999726
1899.641853,1000,953.107909
1949.14539,1000,954.226377
2099.263438,1000,955.330999
1376.300619,1000,956.407396
2071.901442,1000,957.489608
2070.002753,1000,958.574999
1670.860336,1000,959.633062
2085.924124,1000,960.733191
82.528393,1000,961.814506
-1630.725226,1000,962.861902
2104.070968,1000,963.949966
2064.695381,1000,965.076134
2149.292101,1000,966.116359
2021.445351,1000,967.18357
2282.218943,1000,968.145265
1837.360644,1000,969.237981
1915.731947,1000,970.319169
2063.018618,1000,971.315681
2122.978905,1000,972.338217
2090.453503,1000,973.399854
2000.835001,1000,974.445738
1962.36457,1000,975.495874
1868.787073,1000,976.587699
2250.504975,1000,977.590817
2034.121257,1000,978.634379
1930.595769,1000,979.664236
2180.395973,1000,980.730036
1982.868259,1000,981.781438
2033.112447,1000,982.818532
2013.067538,1000,983.858297
623.18329,1000,984.939841
2301.059273,1000,985.998551
2144.449776,1000,987.026173
2042.997869,1000,988.041208
-125.544183,1000,989.150867
2006.370306,1000,990.24575
2119.434597,1000,991.302586
1992.412837,1000,992.348517
2107.064322,1000,993.380689
1879.185315,1000,994.459404
1024.919993,1000,995.538777
2129.944919,1000,996.611772
2149.827405,1000,997.656047
-208.823152,1000,998.760951
313.052672,1000,999.882004
2070.666594,1000,1001.013467
2081.738332,1000,1002.123378
2057.024524,1000,1003.214529
2050.473677,1000,1004.283923
879.620446,1000,1005.38714
332.618404,1000,1006.451836
1974.269398,1000,1007.500862
2136.422726,1000,1008.534795
1412.921902,1000,1009.603123
1822.627836,1000,1010.733613
2202.632446,1000,1011.825111
2098.489709,1000,1012.896042
2230.903622,1000,1013.873481
2108.847288,1000,1014.993541
2090.816427,1000,1016.128963
2140.530847,1000,1017.207901
2173.884006,1000,1018.251699
2109.917752,1000,1019.353303
2140.435069,1000,1020.423541
2206.640553,1000,1021.457122
1966.462891,1000,1022.494036
2043.720173,1000,1023.572889
2248.626706,1000,1024.638017
2179.21653,1000,1025.684672
2005.020748,1000,1026.726646
2183.112314,1000,1027.822952
2069.867753,1000,1028.912656
2129.436686,1000,1029.973085
1059.778128,1000,1031.082766
2001.25742,1000,1032.190449
2147.983482,1000,1033.272264
2203.548122,1000,1034.328165
1483.862933,1000,1035.430983
2054.616013,1000,1036.53394
2177.652455,1000,1037.636252
1957.225755,1000,1038.748233
2142.230562,1000,1039.843018
2134.097143,1000,1040.968112
1904.916794,1000,1042.344253
1442.47272,1000,1043.458181
1991.851835,1000,1044.581351
2110.101062,1000,1045.664601
2091.571001,1000,1046.729193
2002.096998,1000,1047.780213
2158.320346,1000,1048.853802
2110.242891,1000,1049.951438
2021.159789,1000,1051.06408
161.14581,1000,1052.16604
2087.400587,1000,1053.234761
2073.522979,1000,1054.339479
2073.817097,1000,1055.402348
2240.857848,1000,1056.481428
2218.133728,1000,1057.574532
2095.113677,1000,1058.692871
1955.360055,1000,1059.799378
2197.928478,1000,1060.752772
1953.147977,1000,1061.774144
1961.815313,1000,1062.846677
1957.135112,1000,1063.938737
2129.197389,1000,1065.04716
2225.208959,1000,1066.154083
2140.181857,1000,1067.262842
2211.469197,1000,1068.336713
2135.914695,1000,1069.426004
2053.842962,1000,1070.531843
1944.282525,1000,1071.645354
2150.140055,1000,1072.721242
2003.103522,1000,1073.773019
2023.36492,1000,1074.855405
2117.195502,1000,1075.899039
2006.631569,1000,1076.926007
2112.586239,1000,1077.9702
1977.387088,1000,1079.02138
2289.79919,1000,1080.117557
