EpLenMean,EpRewMean,EpThisIter,EpisodesSoFar,TimeElapsed,TimestepsSoFar,entloss,entropy,ev_tdlam_before,meankl,optimgain,surrgain
1000.0,-59.466545,1,1,1.4289357662200928,1000,0.0,8.524731,-0.28515565395355225,0.009358829,0.06219109,0.06219109
1000.0,-42.160423,1,2,2.5254106521606445,2000,0.0,8.536937,-3.0942821502685547,0.008930417,0.063946836,0.063946836
1000.0,-38.955685,1,3,3.6623175144195557,3000,0.0,8.501538,-0.22478318214416504,0.009029727,0.06664213,0.06664213
1000.0,-36.600616,1,4,4.795989990234375,4000,0.0,8.491512,0.055075109004974365,0.009342957,0.071834624,0.071834624
1000.0,-34.684254,1,5,5.900519609451294,5000,0.0,8.465536,0.16700154542922974,0.009823257,0.06880362,0.06880362
1000.0,-34.088036,1,6,6.986474275588989,6000,0.0,8.453232,0.24550801515579224,0.0088617625,0.07912908,0.07912908
1000.0,-33.54159,1,7,8.07758903503418,7000,0.0,8.435043,0.14714068174362183,0.009010612,0.06898806,0.06898806
1000.0,-34.119637,1,8,9.147859334945679,8000,0.0,8.397174,-0.41644418239593506,0.008907436,0.06597411,0.06597411
1000.0,-32.89772,1,9,10.257593631744385,9000,0.0,8.431648,-0.23684287071228027,0.008881128,0.0725389,0.0725389
1000.0,-32.662228,1,10,11.361615180969238,10000,0.0,8.361884,0.07732957601547241,0.009165991,0.07639234,0.07639234
1000.0,-32.185474,1,11,12.43511176109314,11000,0.0,8.417317,0.061489641666412354,0.009151071,0.07412498,0.07412498
1000.0,-31.639565,1,12,13.531660318374634,12000,0.0,8.364906,0.07041895389556885,0.008955312,0.07854117,0.07854117
1000.0,-31.544426,1,13,14.678650856018066,13000,0.0,8.081215,-0.22563385963439941,0.009508369,0.07144574,0.07144574
1000.0,-31.527369,1,14,15.820359706878662,14000,0.0,8.49138,0.003993988037109375,0.009133409,0.06835071,0.06835071
1000.0,-31.595335,1,15,16.9515962600708,15000,0.0,8.413104,0.1315484642982483,0.008676739,0.085806966,0.085806966
1000.0,-31.689919,1,16,18.089678287506104,16000,0.0,8.463697,0.22331249713897705,0.009197301,0.08095,0.08095
1000.0,-32.016953,1,17,19.240519762039185,17000,0.0,8.506452,0.038342416286468506,0.0081799235,0.07168555,0.07168555
1000.0,-31.909065,1,18,20.381998300552368,18000,0.0,8.48377,-0.0550001859664917,0.008687112,0.07032802,0.07032802
1000.0,-31.81089,1,19,21.511038303375244,19000,0.0,8.521797,0.14986908435821533,0.008242003,0.06753528,0.06753528
1000.0,-32.12751,1,20,22.597629070281982,20000,0.0,8.542473,0.18543285131454468,0.008960209,0.069839925,0.069839925
1000.0,-32.24095,1,21,23.681950330734253,21000,0.0,8.464919,-0.2675960063934326,0.009037573,0.074614555,0.074614555
1000.0,-32.21146,1,22,24.759538173675537,22000,0.0,8.451289,-0.17783129215240479,0.008971084,0.087236315,0.087236315
1000.0,-32.080223,1,23,25.873918533325195,23000,0.0,8.47802,0.06119436025619507,0.008440325,0.08208905,0.08208905
1000.0,-31.991186,1,24,27.0042724609375,24000,0.0,8.424994,0.07687258720397949,0.007940866,0.07044517,0.07044517
1000.0,-31.932686,1,25,28.125239849090576,25000,0.0,8.364688,0.24209284782409668,0.008903036,0.07107842,0.07107842
1000.0,-31.869741,1,26,29.28387999534607,26000,0.0,8.312982,0.2253088355064392,0.0086940965,0.07842076,0.07842076
1000.0,-31.807497,1,27,30.441608428955078,27000,0.0,8.261615,0.19674187898635864,0.008722146,0.07372508,0.07372508
1000.0,-31.518633,1,28,31.584334135055542,28000,0.0,8.155724,-0.06500542163848877,0.00899396,0.075371824,0.075371824
1000.0,-31.382984,1,29,32.77559518814087,29000,0.0,7.954591,0.3176072835922241,0.008599015,0.07381536,0.07381536
1000.0,-31.329683,1,30,33.85908365249634,30000,0.0,7.971246,0.22840458154678345,0.008841563,0.08546642,0.08546642
1000.0,-31.25091,1,31,34.96274542808533,31000,0.0,8.202775,-0.14916741847991943,0.008786852,0.093616165,0.093616165
1000.0,-31.324387,1,32,36.06504774093628,32000,0.0,8.302647,-0.008240818977355957,0.007838856,0.0730159,0.0730159
1000.0,-31.324034,1,33,37.191811323165894,33000,0.0,8.214653,0.2221813201904297,0.008394552,0.078535885,0.078535885
1000.0,-31.361189,1,34,38.292813777923584,34000,0.0,8.147291,0.16586071252822876,0.008310784,0.072457895,0.072457895
1000.0,-31.153774,1,35,39.35576558113098,35000,0.0,7.6103196,-0.4083211421966553,0.009178245,0.10549329,0.10549329
1000.0,-30.937439,1,36,40.49314761161804,36000,0.0,7.97663,0.341164231300354,0.00831619,0.07739264,0.07739264
1000.0,-30.96006,1,37,41.61283898353577,37000,0.0,8.166962,0.061122894287109375,0.008130889,0.072276294,0.072276294
1000.0,-31.000973,1,38,42.7225387096405,38000,0.0,8.138865,-0.0035898685455322266,0.008260986,0.08572097,0.08572097
1000.0,-31.051182,1,39,43.830737590789795,39000,0.0,8.151481,-0.07952427864074707,0.008881752,0.0778415,0.0778415
1000.0,-30.940216,1,40,44.902832984924316,40000,0.0,8.111419,0.18330562114715576,0.008850269,0.08367102,0.08367102
1000.0,-30.104797,1,41,45.96855282783508,41000,0.0,8.146792,0.13556218147277832,0.008028987,0.08560126,0.08560126
1000.0,-30.202444,2,43,47.08463215827942,43000,0.0,8.142702,0.05171865224838257,0.008262953,0.085868254,0.085868254
1000.0,-30.114544,1,44,48.17723774909973,44000,0.0,8.121689,0.3295993208885193,0.008781079,0.07991007,0.07991007
1000.0,-30.104847,1,45,49.3133282661438,45000,0.0,8.132814,0.23341333866119385,0.008258383,0.08052888,0.08052888
1000.0,-29.959808,1,46,50.43578219413757,46000,0.0,8.110125,-0.14841437339782715,0.008140096,0.087380424,0.087380424
1000.0,-29.865671,1,47,51.556474924087524,47000,0.0,7.954197,0.02115762233734131,0.008271877,0.07545045,0.07545045
1000.0,-29.44815,1,48,52.68052101135254,48000,0.0,7.9905787,0.009491562843322754,0.007984627,0.08559063,0.08559063
1000.0,-29.547937,1,49,53.78925895690918,49000,0.0,7.9619145,0.09156608581542969,0.008195964,0.07312376,0.07312376
1000.0,-29.394207,1,50,54.888999462127686,50000,0.0,8.041979,0.025593698024749756,0.007959513,0.07549113,0.07549113
1000.0,-29.313534,1,51,56.01009726524353,51000,0.0,8.035517,0.15816646814346313,0.008590488,0.08547444,0.08547444
1000.0,-29.346521,1,52,57.10968565940857,52000,0.0,7.9998274,-0.053226590156555176,0.008210989,0.089136675,0.089136675
1000.0,-29.24943,1,53,58.23404574394226,53000,0.0,7.9896774,0.1551418900489807,0.008455563,0.08046813,0.08046813
1000.0,-29.058569,1,54,59.35714077949524,54000,0.0,8.004783,-0.01795804500579834,0.008047568,0.09802835,0.09802835
1000.0,-29.02882,1,55,60.46506381034851,55000,0.0,7.989456,0.07600224018096924,0.008272465,0.08586866,0.08586866
1000.0,-28.823376,1,56,61.57159495353699,56000,0.0,7.982871,-0.06498265266418457,0.008526534,0.09346753,0.09346753
1000.0,-28.57457,1,57,62.72048854827881,57000,0.0,7.9605875,0.07194775342941284,0.007870634,0.07438366,0.07438366
1000.0,-28.432043,1,58,63.852824211120605,58000,0.0,7.9157634,0.14824390411376953,0.008129814,0.07660419,0.07660419
1000.0,-28.30215,1,59,64.95161867141724,59000,0.0,7.9000473,0.1647455096244812,0.008407156,0.07938902,0.07938902
1000.0,-27.856192,1,60,66.08037805557251,60000,0.0,7.8916855,0.16972273588180542,0.008333708,0.09155694,0.09155694
1000.0,-27.641064,1,61,67.1881914138794,61000,0.0,7.8926477,-0.04790687561035156,0.008229334,0.08237125,0.08237125
1000.0,-27.538101,1,62,68.35549855232239,62000,0.0,7.873609,-0.042075395584106445,0.008055338,0.11404942,0.11404942
1000.0,-27.49644,1,63,69.49728560447693,63000,0.0,7.8300514,0.028272807598114014,0.0075742304,0.07935856,0.07935856
1000.0,-27.35365,1,64,70.59942817687988,64000,0.0,7.819906,0.023395895957946777,0.007828605,0.08186077,0.08186077
1000.0,-27.214504,1,65,71.76466345787048,65000,0.0,7.8026986,0.026671290397644043,0.0077316337,0.09117444,0.09117444
1000.0,-27.089626,1,66,72.91220045089722,66000,0.0,7.7955914,0.031553685665130615,0.008120063,0.081044294,0.081044294
1000.0,-26.944324,1,67,74.0413498878479,67000,0.0,7.777274,0.022739112377166748,0.007927221,0.0878184,0.0878184
1000.0,-26.951313,1,68,75.20639371871948,68000,0.0,7.7490306,0.007229983806610107,0.008425092,0.07673508,0.07673508
1000.0,-26.927052,1,69,76.35826563835144,69000,0.0,7.7165537,0.01024407148361206,0.00751718,0.089805745,0.089805745
1000.0,-26.808361,1,70,77.44753313064575,70000,0.0,7.7030234,0.10774290561676025,0.008399053,0.07366064,0.07366064
1000.0,-26.739603,1,71,78.56383967399597,71000,0.0,7.670652,0.23160070180892944,0.008128616,0.092121005,0.092121005
1000.0,-26.459314,1,72,79.70187473297119,72000,0.0,7.684549,0.14079290628433228,0.008534544,0.10611101,0.10611101
1000.0,-26.262623,1,73,80.86704802513123,73000,0.0,7.658748,0.15993541479110718,0.008466302,0.096384905,0.096384905
1000.0,-26.028336,1,74,81.98618197441101,74000,0.0,7.629578,0.008605241775512695,0.0071338634,0.08839707,0.08839707
1000.0,-26.04005,1,75,83.09444189071655,75000,0.0,7.6799083,0.016999483108520508,0.0075366916,0.094537064,0.094537064
1000.0,-26.047403,1,76,84.22131705284119,76000,0.0,7.6718373,0.08956724405288696,0.0076090978,0.080915675,0.080915675
1000.0,-25.860296,1,77,85.3341691493988,77000,0.0,7.593302,-0.029028773307800293,0.008539761,0.07843419,0.07843419
1000.0,-25.651276,1,78,86.47380423545837,78000,0.0,7.5853653,0.012891411781311035,0.008470141,0.09332399,0.09332399
1000.0,-25.386898,1,79,87.59242987632751,79000,0.0,7.6389446,0.037072062492370605,0.008846698,0.08597048,0.08597048
1000.0,-25.375458,1,80,88.71592426300049,80000,0.0,7.5204353,-0.007674813270568848,0.007628996,0.085329644,0.085329644
1000.0,-25.369884,1,81,89.8706591129303,81000,0.0,7.5219803,0.07959723472595215,0.007940602,0.08116313,0.08116313
1000.0,-25.15626,1,82,91.01514673233032,82000,0.0,7.47861,-0.031504034996032715,0.008093453,0.09564524,0.09564524
1000.0,-24.928381,1,83,92.12781000137329,83000,0.0,7.440582,0.056073129177093506,0.008191915,0.09184849,0.09184849
1000.0,-24.785036,1,84,93.25372171401978,84000,0.0,7.5047064,0.1313839554786682,0.007773191,0.10544293,0.10544293
1000.0,-24.516386,2,86,94.43892645835876,86000,0.0,7.4078693,0.09622907638549805,0.0078108716,0.09296496,0.09296496
1000.0,-24.371906,1,87,95.6172227859497,87000,0.0,7.363737,0.07252758741378784,0.008062178,0.085831024,0.085831024
1000.0,-24.357187,1,88,96.78168487548828,88000,0.0,7.414597,-0.028166651725769043,0.008141135,0.11891368,0.11891368
1000.0,-24.29536,1,89,97.92725872993469,89000,0.0,7.3922224,-0.010892987251281738,0.007925985,0.094214216,0.094214216
