# {"t_start": 1554713711.1527278, "env_id": "HalfCheetah-v2"} 
r,l,t
416.196563,1000,336.937563
539.601568,1000,338.01844
480.839013,1000,339.106568
570.347442,1000,340.201146
256.787307,1000,341.294842
524.56984,1000,342.370193
528.303375,1000,343.467033
485.852158,1000,344.596007
546.754073,1000,345.682497
528.849545,1000,346.783181
428.166573,1000,347.870927
462.699542,1000,349.022502
482.787252,1000,350.131957
521.175925,1000,351.206155
500.539413,1000,352.29478
518.069285,1000,353.39289
527.854667,1000,354.48053
476.953616,1000,355.524742
496.458064,1000,356.58745
500.940072,1000,357.693316
478.496705,1000,358.784062
562.755961,1000,359.900044
555.458873,1000,361.002491
555.149032,1000,362.115444
510.985504,1000,363.227175
613.819517,1000,364.33965
476.292496,1000,365.348196
581.069867,1000,366.454023
517.603459,1000,367.541233
565.888368,1000,368.652532
582.439686,1000,369.722819
651.728864,1000,370.817868
594.786082,1000,371.91746
567.366205,1000,372.996199
549.594643,1000,373.958036
128.275111,1000,375.077121
578.60342,1000,376.221228
551.301078,1000,377.320511
595.01184,1000,378.424443
571.974943,1000,379.530496
643.146072,1000,380.600309
606.236414,1000,381.71324
605.243664,1000,382.822226
537.022266,1000,383.948528
496.510678,1000,385.045866
629.248799,1000,386.180831
608.378923,1000,387.305123
537.399164,1000,388.372893
476.276924,1000,389.492343
510.45368,1000,390.647545
221.502283,1000,391.764317
642.104314,1000,392.890596
565.649017,1000,394.026044
614.764576,1000,395.133386
608.286791,1000,396.242323
526.861387,1000,397.380954
649.011298,1000,398.493618
612.595951,1000,399.499803
650.972066,1000,400.590422
648.539903,1000,401.684339
623.744413,1000,402.782027
568.758734,1000,403.888421
608.270215,1000,404.999983
666.856364,1000,406.09794
566.882967,1000,407.155007
661.670983,1000,408.247946
607.296799,1000,409.341477
609.463705,1000,410.385571
663.19303,1000,411.491937
654.963146,1000,412.610873
625.962707,1000,413.650205
685.92647,1000,414.704807
676.998467,1000,415.788702
597.188317,1000,416.879425
693.048832,1000,417.98574
626.767558,1000,419.085033
588.897202,1000,420.080115
604.68331,1000,421.208558
661.977815,1000,422.337976
622.561363,1000,423.485394
708.197557,1000,424.560638
687.227455,1000,425.640445
678.441012,1000,426.746984
664.239972,1000,427.864438
640.308298,1000,428.972759
684.252553,1000,430.038278
731.818549,1000,431.143642
667.821761,1000,432.237577
715.575927,1000,433.321138
683.306977,1000,434.420228
521.89012,1000,435.564723
712.419965,1000,436.705754
745.979821,1000,437.822267
667.375168,1000,438.947766
718.703315,1000,440.085117
690.052268,1000,441.192832
674.507438,1000,442.303485
696.745354,1000,443.443735
632.315025,1000,444.579527
769.532655,1000,445.644288
702.223577,1000,446.732893
621.985553,1000,447.828198
691.471908,1000,448.921081
707.109047,1000,450.022782
669.589929,1000,451.158404
686.980593,1000,452.28933
750.851813,1000,453.356465
664.204032,1000,454.498876
747.820402,1000,455.646517
703.58477,1000,456.77467
819.418237,1000,457.911713
746.665118,1000,459.0107
737.324184,1000,460.080568
691.189561,1000,461.185385
661.496607,1000,462.269246
685.955563,1000,463.402034
756.754948,1000,464.492591
658.663499,1000,465.512466
666.261612,1000,466.520518
756.090739,1000,467.399556
716.374541,1000,468.410416
675.371419,1000,469.425942
702.501691,1000,470.544024
650.814926,1000,471.686346
763.902587,1000,472.765301
818.448921,1000,473.834398
742.797618,1000,474.948502
739.201718,1000,476.088696
741.716234,1000,477.208944
746.421968,1000,478.334798
760.22376,1000,479.415173
768.279274,1000,480.517614
723.919714,1000,481.656049
715.198679,1000,482.720438
774.680152,1000,483.771055
793.294326,1000,484.880664
711.169391,1000,485.961365
729.222083,1000,487.065985
671.579501,1000,488.162785
810.206382,1000,489.260356
755.043785,1000,490.394927
719.86645,1000,491.447318
675.2363,1000,492.504412
728.524769,1000,493.600317
746.96786,1000,494.692511
815.911573,1000,495.77476
807.40594,1000,496.868362
765.460683,1000,497.946595
748.620419,1000,499.020153
745.641096,1000,500.113621
753.462472,1000,501.283588
765.55764,1000,502.324584
808.993444,1000,503.428624
777.228743,1000,504.415168
724.277379,1000,505.416418
754.035785,1000,506.562093
782.311974,1000,507.645008
749.664299,1000,508.763439
717.10688,1000,509.87298
716.255916,1000,510.987662
881.558893,1000,512.133194
817.367783,1000,513.292543
711.566455,1000,514.271425
587.232053,1000,515.368442
727.695616,1000,516.448445
771.522809,1000,517.530479
750.113856,1000,518.601768
801.016665,1000,519.717056
693.498916,1000,520.844372
675.145209,1000,521.953207
751.622366,1000,523.044352
820.703083,1000,524.136173
851.749689,1000,525.202257
796.652799,1000,526.274719
870.370243,1000,527.377844
735.950656,1000,528.476143
851.15693,1000,529.607579
734.414063,1000,530.702134
805.705689,1000,531.748372
816.689643,1000,532.872212
722.127807,1000,533.944844
825.504442,1000,535.034441
857.226623,1000,536.063978
833.776997,1000,537.134403
835.038768,1000,538.13736
799.029804,1000,539.181805
810.021553,1000,540.294652
807.197658,1000,541.383154
866.647671,1000,542.435002
858.765588,1000,543.561317
865.259142,1000,544.688481
852.607881,1000,545.702874
856.107527,1000,546.715688
789.153924,1000,547.727409
799.641893,1000,548.732009
841.059534,1000,549.742729
851.96753,1000,550.756289
814.689564,1000,551.766348
853.875924,1000,552.782472
878.121466,1000,553.79053
828.603588,1000,554.876334
886.014381,1000,555.960807
910.761847,1000,557.071402
928.349568,1000,558.144301
859.352979,1000,559.042781
799.751971,1000,560.104335
691.864573,1000,561.179273
894.793103,1000,562.264791
837.39824,1000,563.397755
867.172181,1000,564.542759
898.934844,1000,565.649247
947.38334,1000,566.764444
712.949941,1000,567.846143
897.380567,1000,568.886573
926.39674,1000,569.927964
919.373969,1000,570.990471
892.651711,1000,572.102766
852.547215,1000,573.201185
911.864414,1000,574.298788
877.616922,1000,575.399759
868.992787,1000,576.537698
928.548678,1000,577.658775
940.352234,1000,578.765578
934.019865,1000,579.835606
944.538347,1000,580.837979
893.07255,1000,581.927703
855.833682,1000,583.041142
787.562728,1000,584.150229
914.791858,1000,585.209262
901.958875,1000,586.29686
874.305945,1000,587.402914
828.77345,1000,588.48881
872.220098,1000,589.59911
921.431554,1000,590.687363
917.135994,1000,591.772255
885.999346,1000,592.878033
918.088725,1000,593.926569
887.479587,1000,595.001641
656.717112,1000,596.102501
937.988339,1000,597.22075
914.518835,1000,598.321586
975.849045,1000,599.393806
820.683934,1000,600.494594
930.873197,1000,601.565108
881.097263,1000,602.654642
919.309163,1000,603.755838
916.890684,1000,604.890848
741.064275,1000,605.840182
924.513558,1000,606.973253
913.732244,1000,608.086912
874.167319,1000,609.184696
885.542778,1000,610.286003
881.261504,1000,611.385737
837.797178,1000,612.518249
994.415134,1000,613.635284
918.877133,1000,614.746313
934.085823,1000,615.851236
934.045685,1000,616.929999
918.632029,1000,618.012054
794.395473,1000,619.053715
917.338321,1000,620.137696
947.435252,1000,621.193686
986.090692,1000,622.260642
989.140949,1000,623.342095
939.635716,1000,624.41386
901.958316,1000,625.487876
916.580816,1000,626.57652
889.419314,1000,627.664167
907.24728,1000,628.799107
929.608831,1000,629.902626
839.763052,1000,630.952857
876.18337,1000,632.021856
805.371003,1000,633.135917
923.929084,1000,634.216925
654.506495,1000,635.330142
994.214489,1000,636.43387
942.311489,1000,637.479578
868.428244,1000,638.625713
901.645886,1000,639.702677
987.964281,1000,640.772392
939.134278,1000,641.862042
784.013011,1000,642.988313
854.277931,1000,644.11356
905.888833,1000,645.264582
951.19815,1000,646.378204
860.199019,1000,647.483316
908.677319,1000,648.573033
863.004711,1000,649.701972
955.542688,1000,650.818346
927.822227,1000,651.886393
984.501536,1000,652.828612
928.01834,1000,653.948377
948.402473,1000,655.06427
1008.525555,1000,656.143123
967.763641,1000,657.204791
849.719162,1000,658.272407
952.392951,1000,659.408212
813.039297,1000,660.528635
973.084473,1000,661.630722
977.796049,1000,662.730711
992.602273,1000,663.820496
933.989986,1000,664.910984
754.376332,1000,666.037364
985.941817,1000,667.166097
931.473611,1000,668.300187
960.472461,1000,669.376587
933.186771,1000,670.4543
961.35137,1000,671.570682
1011.145903,1000,672.613658
1015.340046,1000,673.647515
911.523717,1000,674.714458
862.594997,1000,675.795529
973.176261,1000,676.900877
974.839226,1000,677.990696
988.675047,1000,679.095599
936.977721,1000,680.171884
956.12884,1000,681.271299
1016.128827,1000,682.416949
986.888855,1000,683.560625
973.429859,1000,684.706297
969.507922,1000,685.84893
975.140394,1000,686.930713
940.793437,1000,688.031967
967.347398,1000,689.138149
940.29629,1000,690.249943
937.860576,1000,691.354874
995.198225,1000,692.486382
978.562876,1000,693.565581
965.521248,1000,694.656492
1010.2273,1000,695.71538
999.345935,1000,696.775894
925.820628,1000,697.838033
1055.587726,1000,698.740642
943.357057,1000,699.798172
947.595963,1000,700.841775
981.908688,1000,701.899356
973.08826,1000,702.984126
930.190758,1000,704.002977
879.522401,1000,705.048682
876.567609,1000,706.098235
1008.091926,1000,707.179368
931.889841,1000,708.243151
914.967608,1000,709.315736
986.233638,1000,710.397798
968.344366,1000,711.536542
959.333949,1000,712.641996
968.789761,1000,713.725808
997.623964,1000,714.734748
1009.49495,1000,715.743727
964.631932,1000,716.75512
976.169603,1000,717.779825
988.13629,1000,718.828351
979.982681,1000,719.910429
940.558439,1000,721.020268
935.084709,1000,722.112167
965.159881,1000,723.237125
913.836581,1000,724.358176
942.424685,1000,725.425315
987.29804,1000,726.517935
968.806607,1000,727.612372
990.534764,1000,728.728943
906.674234,1000,729.806308
953.33176,1000,730.935755
921.772841,1000,732.046435
935.491917,1000,733.132912
980.955005,1000,734.22262
964.482643,1000,735.303075
934.835868,1000,736.38329
944.371892,1000,737.500999
969.882367,1000,738.539125
980.160485,1000,739.642633
985.371342,1000,740.746017
1010.895606,1000,741.875018
1037.55509,1000,742.967425
1011.921281,1000,744.10238
914.514037,1000,745.020144
910.271186,1000,746.088689
1005.529017,1000,747.20106
985.806809,1000,748.298516
990.016251,1000,749.367878
984.110462,1000,750.417668
1026.17816,1000,751.51752
998.612427,1000,752.625404
955.055973,1000,753.740175
1004.107835,1000,754.873267
994.398771,1000,755.957783
956.471104,1000,757.039157
957.558611,1000,758.160148
905.352628,1000,759.242854
1014.805762,1000,760.303212
980.814906,1000,761.351921
1033.077275,1000,762.444917
1049.977873,1000,763.48011
1024.281862,1000,764.55179
1011.468713,1000,765.616277
982.737981,1000,766.6913
989.517751,1000,767.754689
961.330935,1000,768.812363
945.607644,1000,769.900342
958.490257,1000,771.008208
1000.509302,1000,772.125942
1021.487108,1000,773.212967
1006.069119,1000,774.243265
976.069906,1000,775.326031
959.245552,1000,776.385022
950.87606,1000,777.39495
1002.497955,1000,778.46894
905.43757,1000,779.521452
993.531043,1000,780.598736
1009.680896,1000,781.672382
1036.3146,1000,782.775546
951.988278,1000,783.870505
1009.047118,1000,784.972866
1044.050851,1000,786.060694
1010.075253,1000,787.160258
1055.825156,1000,788.243392
1004.068536,1000,789.316505
1076.932368,1000,790.38998
1028.377185,1000,791.349824
949.013398,1000,792.450579
1001.786595,1000,793.534493
987.376437,1000,794.591648
1033.922167,1000,795.719208
1018.721162,1000,796.808665
981.614251,1000,797.896786
971.226863,1000,798.980499
963.055316,1000,800.092755
979.670189,1000,801.212085
1036.980249,1000,802.298544
977.420373,1000,803.388523
998.351836,1000,804.481913
996.092697,1000,805.596578
1025.171483,1000,806.710651
1022.421573,1000,807.794129
1043.019893,1000,808.856988
1012.659691,1000,809.958637
1003.49995,1000,811.052507
991.38094,1000,812.16597
1041.697512,1000,813.330338
991.604824,1000,814.401979
1034.550025,1000,815.473161
1085.630025,1000,816.52819
1023.924606,1000,817.60761
1016.945638,1000,818.725506
986.061181,1000,819.810269
1039.265464,1000,820.945515
1032.661998,1000,822.060658
1042.129345,1000,823.181031
987.22098,1000,824.291562
1045.173755,1000,825.331717
977.439399,1000,826.421253
990.436221,1000,827.508862
1013.960395,1000,828.583534
1051.33089,1000,829.628313
941.497867,1000,830.655915
1032.758844,1000,831.763906
1027.569429,1000,832.80488
1025.783456,1000,833.848025
923.28823,1000,834.928958
1035.648413,1000,836.021693
1016.868865,1000,836.966283
1031.834268,1000,838.04277
1039.504924,1000,839.130486
1010.603902,1000,840.236497
1004.621611,1000,841.367887
965.807439,1000,842.508853
982.232549,1000,843.640236
1003.660248,1000,844.745492
1088.668,1000,845.837137
1029.074354,1000,846.93918
1018.378139,1000,848.062364
1031.729243,1000,849.149889
1066.384034,1000,850.226715
1017.081464,1000,851.356758
1068.938953,1000,852.419101
1022.034151,1000,853.493363
1068.084406,1000,854.600175
1054.285067,1000,855.674689
1045.741539,1000,856.754454
1050.406745,1000,857.865637
1098.985616,1000,858.975621
1053.129149,1000,860.080949
1051.82321,1000,861.17699
1070.424819,1000,862.253653
1071.57608,1000,863.290483
1026.327016,1000,864.345402
968.673623,1000,865.465602
982.262214,1000,866.597873
1041.831829,1000,867.684675
1058.573812,1000,868.803724
1059.075963,1000,870.015669
1051.665529,1000,871.129938
1079.644712,1000,872.245473
1046.314684,1000,873.315978
1106.805159,1000,874.411305
1050.513381,1000,875.524099
993.221152,1000,876.643394
1059.772894,1000,877.750992
1040.417513,1000,878.869478
1034.548347,1000,879.919704
1017.383508,1000,881.018994
1079.85592,1000,882.097279
988.25916,1000,883.178132
1038.042317,1000,884.079045
1044.269442,1000,885.187657
1070.324893,1000,886.269219
1075.639277,1000,887.397315
1073.878998,1000,888.486471
1067.19844,1000,889.563895
1026.380767,1000,890.640158
1128.033124,1000,891.735839
1019.884121,1000,892.864281
1065.012553,1000,894.004108
1000.723015,1000,895.086616
1028.620708,1000,896.169606
1072.076994,1000,897.261903
1040.961201,1000,898.353862
1004.048682,1000,899.499686
1028.306082,1000,900.602831
1003.298962,1000,901.670299
1032.431649,1000,902.761064
1082.059974,1000,903.84482
1071.314231,1000,904.967862
1101.887458,1000,906.105182
1150.874145,1000,907.238806
1084.781274,1000,908.371245
1040.513269,1000,909.456632
1055.690157,1000,910.58524
1108.94537,1000,911.686912
1042.658935,1000,912.786297
1083.769049,1000,913.868351
1075.922143,1000,914.986467
1135.878611,1000,916.061983
1078.557753,1000,917.144117
1052.883481,1000,918.178027
1090.423511,1000,919.240031
1129.361348,1000,920.337264
1021.483989,1000,921.425933
1095.502391,1000,922.521847
1073.483991,1000,923.665715
957.477155,1000,924.804606
1070.782087,1000,925.917636
1109.865434,1000,927.03821
1127.406758,1000,928.161619
1096.176204,1000,929.277497
1131.759045,1000,930.386384
1060.718486,1000,931.358427
1124.685838,1000,932.590111
1094.076575,1000,933.720411
1056.695747,1000,934.788666
1040.224936,1000,935.848033
1073.378189,1000,936.910702
1126.228157,1000,938.004382
1107.249579,1000,939.088095
1094.392571,1000,940.140907
1062.23011,1000,941.209346
1011.039331,1000,942.291389
1137.534271,1000,943.399766
1084.880674,1000,944.513217
1150.710968,1000,945.613066
1121.122355,1000,946.736179
1127.917105,1000,947.800294
1091.549992,1000,948.884268
1151.280228,1000,949.977865
1114.424447,1000,951.078131
1088.018715,1000,952.168666
1099.096464,1000,953.263751
1083.468681,1000,954.297366
1115.266624,1000,955.341412
1114.8683,1000,956.421568
1148.194481,1000,957.516858
1154.843921,1000,958.615486
1125.570243,1000,959.747294
1145.588051,1000,960.862123
1138.879543,1000,961.979283
1093.137533,1000,963.087568
1108.701819,1000,964.229029
1076.780546,1000,965.332574
1112.850646,1000,966.437207
1119.229382,1000,967.574685
1090.635859,1000,968.674972
1145.575554,1000,969.809919
1104.678198,1000,970.897211
1115.776526,1000,971.999869
1150.198061,1000,973.100842
1148.115701,1000,974.168581
1060.203244,1000,975.279243
1044.31498,1000,976.412122
1154.315177,1000,977.37065
1066.198732,1000,978.467622
1110.739086,1000,979.546095
1122.976945,1000,980.604462
1106.366276,1000,981.665226
1111.965102,1000,982.720782
1132.279161,1000,983.766999
1046.35573,1000,984.858124
1096.47637,1000,985.950022
1119.467919,1000,987.06789
1092.588895,1000,988.172634
1134.091111,1000,989.277159
1080.154226,1000,990.324865
1118.845551,1000,991.443297
1159.522223,1000,992.530634
1089.199386,1000,993.618426
1101.21514,1000,994.672276
1139.750868,1000,995.764565
1158.004009,1000,996.817791
1116.656313,1000,997.883685
1146.483483,1000,998.989002
1116.505312,1000,1000.082347
1152.625264,1000,1001.222866
1132.864032,1000,1002.337112
1087.355401,1000,1003.414632
1166.135977,1000,1004.495528
1077.905656,1000,1005.548157
1113.968939,1000,1006.691125
1107.524589,1000,1007.797585
1141.887961,1000,1008.882428
1136.809449,1000,1009.977123
1064.284963,1000,1011.066039
1133.866529,1000,1012.145849
1184.397535,1000,1013.250048
1147.520867,1000,1014.358078
1119.895844,1000,1015.444042
1133.760879,1000,1016.443784
1143.676727,1000,1017.421273
1104.823855,1000,1018.493688
1126.017849,1000,1019.575538
1119.148742,1000,1020.624539
1098.159605,1000,1021.713981
1108.065656,1000,1022.832323
1138.517383,1000,1023.776203
1098.975603,1000,1024.878332
1163.718128,1000,1025.932123
1150.007655,1000,1026.968765
1153.546644,1000,1028.067739
1141.826917,1000,1029.177265
1166.937935,1000,1030.265983
1014.044313,1000,1031.352459
1198.046911,1000,1032.424023
1143.297831,1000,1033.503369
1178.384205,1000,1034.57573
1145.931844,1000,1035.657723
1156.416522,1000,1036.809295
1118.531385,1000,1037.915487
1185.413323,1000,1039.010801
1133.30221,1000,1040.090069
1144.03845,1000,1041.186614
1120.577911,1000,1042.253304
1169.541799,1000,1043.330657
1143.758137,1000,1044.425452
1165.635385,1000,1045.533588
1066.255798,1000,1046.646463
1134.863486,1000,1047.778629
1132.119179,1000,1048.88029
1182.803945,1000,1049.958635
1117.973547,1000,1051.08285
1068.517451,1000,1052.217945
1156.957325,1000,1053.292841
1120.133951,1000,1054.380641
1145.475663,1000,1055.485495
1111.614294,1000,1056.58392
1154.81959,1000,1057.661551
1100.040706,1000,1058.795413
1131.067874,1000,1059.811555
1139.317423,1000,1060.836169
1188.627768,1000,1061.878153
1106.707688,1000,1062.990413
1084.946215,1000,1064.062616
1105.778854,1000,1065.165465
1155.199931,1000,1066.296321
1162.46263,1000,1067.395027
1113.597688,1000,1068.667522
1113.205384,1000,1069.766156
1174.230546,1000,1070.733315
1069.389598,1000,1071.800622
1079.562634,1000,1072.876911
1154.925543,1000,1073.942182
1129.022629,1000,1075.015986
1119.295367,1000,1076.134447
1105.471735,1000,1077.250849
1118.948831,1000,1078.299285
1113.28673,1000,1079.38895
1181.591397,1000,1080.520676
1125.841999,1000,1081.600024
1129.354933,1000,1082.688644
1154.966862,1000,1083.784451
1142.517865,1000,1084.871507
1199.355044,1000,1085.989805
1121.33967,1000,1087.146719
1130.824911,1000,1088.247045
1109.183424,1000,1089.341726
1135.13563,1000,1090.447644
