# {"t_start": 1554708228.502428, "env_id": "Hopper-v2"} 
r,l,t
2555.273505,786,258.689167
731.276192,219,258.897833
2427.696532,723,259.779678
394.823528,157,259.934743
969.64277,288,260.266285
2581.259956,779,261.286883
934.496105,274,261.572145
1532.741901,452,262.194207
3221.030162,980,263.310038
727.497596,253,263.570688
804.217674,240,263.814928
1992.816378,589,264.560177
3223.627551,1000,265.64228
1249.723019,382,266.007363
1228.429484,368,266.357627
1042.317327,319,266.81637
767.776324,232,267.038892
201.775462,93,267.129351
1859.042855,578,267.858802
1783.560323,531,268.383293
1616.576481,474,269.024889
2713.064426,898,270.042249
887.158653,257,270.277824
1680.577647,502,270.752935
1673.894408,498,271.363516
960.129847,289,271.654463
854.094373,248,271.903724
659.647029,208,272.108177
3197.858823,945,273.2045
3261.23044,1000,274.324203
1182.892943,357,274.792527
690.260383,212,274.991242
1497.401289,451,275.427622
656.663125,201,275.75653
919.138092,278,276.01683
774.906335,234,276.241329
914.44829,280,276.518781
667.784092,202,276.853804
588.908658,180,277.032955
673.624813,204,277.2298
839.979917,249,277.477059
775.461777,237,277.702917
2859.434827,873,278.719523
3196.743166,1000,279.901485
679.722882,207,280.113877
672.876441,205,280.462778
2470.101389,739,281.164337
1214.457269,354,281.667967
741.279339,222,281.890203
2816.718807,836,282.872871
1694.681702,498,283.380542
1196.392425,368,283.912768
2320.068767,724,284.652008
1609.181754,478,285.297392
998.152671,289,285.580521
2881.00452,860,286.612058
1394.683422,436,287.053102
1541.662796,462,287.649855
2001.681283,602,288.249548
1098.954573,324,288.736956
1864.842917,549,289.285624
1214.726007,369,289.813883
1496.05413,451,290.268032
2474.175679,747,291.158172
721.683433,252,291.40337
676.746244,203,291.583223
1185.54161,346,291.899328
662.851477,204,292.22196
784.509359,235,292.456695
1732.359876,512,292.967075
1521.940266,457,293.538161
1837.456261,542,294.085281
1316.051049,395,294.641606
1484.960475,434,295.065459
947.565557,282,295.334348
959.890932,285,295.770764
1331.219063,392,296.168595
2682.218999,791,297.110152
1215.974511,360,297.474994
1331.524371,393,298.016985
2136.010421,656,298.651327
1217.246862,367,299.147488
2864.057461,910,300.136562
1234.405316,372,300.485919
948.041941,283,300.755485
1252.330083,382,301.272781
2563.216154,762,302.04536
1413.402683,415,302.607064
3272.818602,1000,303.773337
749.233127,226,304.002711
878.836656,255,304.259457
1555.701158,469,304.87994
2177.209894,643,305.542169
691.895276,212,305.764666
1525.692207,456,306.374967
1752.893248,517,306.890432
3273.22612,1000,308.036783
912.754871,270,308.453427
1168.509622,358,308.82259
2299.021879,692,309.679386
2497.812905,740,310.437425
866.85708,264,310.864734
3256.668968,1000,312.027353
1947.903138,573,312.596644
2034.145749,614,313.321007
1361.041364,403,313.725531
914.666961,271,313.984296
3083.533668,929,315.045163
1771.350419,534,315.755664
1451.9809,419,316.173716
1992.446478,608,316.951413
3286.416927,975,318.067082
1207.07527,361,318.408162
2899.497409,859,319.370837
901.71745,263,319.607403
1429.863271,423,320.156076
1148.485286,328,320.481212
874.271841,264,320.738212
878.229176,258,320.982416
67.863339,40,321.15838
2612.589823,779,321.930515
2020.230437,634,322.689296
1182.075559,344,323.017567
3128.327347,1000,324.104489
2024.947789,608,324.872098
3046.149291,898,325.947628
2805.549889,920,327.0324
1076.491533,317,327.354372
2698.136761,907,328.417557
397.331053,142,328.562308
3203.142574,1000,329.680667
2234.968395,700,330.536787
728.676685,217,330.752463
1576.238115,474,331.218449
3173.605929,1000,332.400326
2470.509212,772,333.360903
2983.103493,1000,334.566951
817.917945,242,334.817948
1126.349884,366,335.35616
614.852308,200,335.561678
1477.667559,443,336.009858
3086.9912,1000,337.1699
774.166387,285,337.451053
2304.107897,691,338.294635
2077.884018,642,339.080893
2506.109494,760,339.828153
3147.709049,1000,340.957466
2302.117891,700,341.814015
446.619306,176,341.993713
2664.840421,813,342.992055
1447.311168,436,343.59132
3013.695638,908,344.516567
2480.438829,746,345.457069
1895.191502,658,346.28333
3220.260215,1000,347.432407
3208.141371,966,348.579273
1180.714698,360,348.911297
2052.395806,605,349.625291
1638.883916,533,350.110688
905.564984,259,350.355632
2904.071685,1000,351.407181
1468.581698,436,351.947392
1871.497568,667,352.557306
703.501868,212,352.887111
1493.007919,538,353.379863
3128.534245,1000,354.456435
1428.261665,413,354.988955
3126.351441,1000,356.117158
1060.035472,316,356.425623
3155.960519,1000,357.592996
2396.899816,749,358.477658
2908.103727,874,359.339843
1246.849822,375,359.869721
2130.915398,637,360.517312
2870.556619,843,361.510598
3174.15529,1000,362.65139
3109.310978,1000,363.784226
3136.509488,948,364.855475
2338.386148,714,365.743846
649.240212,210,365.94596
642.962607,204,366.15028
2106.864873,630,366.9244
3128.772836,1000,368.053272
3082.261407,1000,369.12769
1297.998135,391,369.479064
1806.419064,544,370.153345
899.705754,261,370.407385
660.312367,197,370.606317
1415.024069,416,371.17433
420.754865,143,371.312281
621.404569,192,371.499443
672.190805,201,371.693462
646.923877,223,371.911028
1725.386338,515,372.532855
2579.709488,772,373.469468
2733.717266,817,374.265358
1160.192665,341,374.752782
1237.681,378,375.129873
662.109335,214,375.350969
2107.049273,633,376.123961
2918.394408,868,377.159448
1764.314491,531,377.674817
1558.976345,465,378.280403
1390.198304,407,378.672845
1473.517305,436,379.191727
2595.396284,773,379.965637
1477.269229,430,380.561473
1360.568731,410,380.978869
921.458692,266,381.239589
1405.595301,408,381.800926
2743.249117,819,382.776759
1863.272141,555,383.334394
1752.302797,527,383.985574
1596.114833,472,384.466751
2599.826494,779,385.404729
782.735794,226,385.634797
2529.246448,742,386.528141
893.801225,270,386.799114
1558.633769,460,387.39512
1587.363088,466,387.877204
1206.929544,357,388.225904
1789.42957,534,388.880131
3234.541216,1000,389.981767
695.147131,220,390.201098
1241.154924,377,390.579101
3126.111998,952,391.644904
789.744394,227,392.001615
3254.590034,1000,393.111057
2983.148816,885,394.004726
1227.76465,365,394.535226
1486.416989,456,394.977422
783.126303,232,395.20659
1208.116005,357,395.712735
846.777848,244,395.957533
2103.494081,625,396.713073
650.769648,190,396.907694
2226.848919,649,397.567201
1637.919269,487,398.205038
1301.573051,385,398.578191
3179.277558,1000,399.690423
2589.768131,775,400.573088
1729.138922,501,401.204296
1191.537787,350,401.554178
927.740037,265,401.811324
3232.39311,1000,402.916622
1284.403743,385,403.27887
1196.287631,372,403.798953
1268.699704,371,404.179617
2130.209292,622,404.994541
1750.092601,501,405.474803
816.477161,238,405.850945
1521.54602,446,406.280603
882.175931,260,406.537497
2826.775447,843,407.502018
1548.902596,460,407.943183
1558.76769,454,408.507271
2258.707613,664,409.263755
3283.92565,981,410.34638
881.157607,251,410.587922
877.485226,247,410.838161
1245.24997,377,411.215413
1217.640528,358,411.722943
673.48815,213,411.947034
1665.877403,485,412.421451
2668.368399,786,413.346946
686.550623,206,413.555276
1002.741014,299,414.000665
1063.708578,307,414.311929
1204.521302,364,414.670352
1340.475823,395,415.204806
1065.068977,320,415.532443
1252.922518,370,415.913525
2003.523632,584,416.626965
1088.807964,313,416.945523
1317.00387,384,417.460412
628.636495,204,417.662916
1720.82763,507,418.161203
1782.99244,522,418.817506
924.332874,272,419.069381
2198.760707,643,419.832224
1688.982871,490,420.291332
686.959635,206,420.484799
935.276532,274,420.894397
2823.623498,840,421.859833
671.957969,205,422.066536
945.430958,290,422.357112
1439.509463,423,422.78021
1438.715883,416,423.350745
3286.529417,1000,424.459832
1193.310185,358,424.807614
1479.211377,425,425.404455
1333.102823,398,425.817813
1462.34567,417,426.252395
1891.880965,549,426.971175
961.471712,282,427.260007
1907.496847,554,427.976203
1683.257901,487,428.465317
2308.274912,689,429.282765
1490.652464,445,429.744044
1561.409792,473,430.35878
1748.616534,511,430.871647
2273.95681,689,431.671718
1315.805828,387,432.0459
3132.185738,936,433.140585
1640.77608,477,433.760802
1521.933638,457,434.213117
649.081682,202,434.422082
1886.4913,560,435.122424
1780.639741,530,435.650369
2563.17889,757,436.564915
1727.647698,508,437.194676
1953.364822,567,437.764321
2814.239298,832,438.709124
3089.041819,900,439.733762
1169.303463,338,440.041584
1867.484716,550,440.726939
1754.572304,510,441.208315
3335.836494,973,442.311954
1718.853629,492,442.973809
3280.803906,969,444.130388
2591.64991,758,444.870306
928.390775,297,445.303179
912.530761,273,445.563763
2521.078631,756,446.454077
970.762898,285,446.736345
2068.3792,623,447.491332
2296.842968,665,448.143937
1239.656426,380,448.682096
831.154227,241,448.910875
1759.456627,508,449.409746
2443.45292,712,450.265803
1093.662192,328,450.596331
1550.71331,463,451.194978
752.531742,227,451.420107
1246.746161,371,451.796834
1088.473498,313,452.259913
3295.774375,1000,453.430925
2569.239553,766,454.180368
1069.369868,312,454.640903
2278.147774,682,455.322697
2418.994771,710,456.164131
1362.773349,401,456.566978
1252.483113,367,457.073516
1329.875617,400,457.464541
1276.656218,377,457.97273
1711.496026,489,458.43925
1061.6201,302,458.735493
989.096609,286,459.159534
1248.360493,376,459.538506
1774.452228,517,460.049573
1194.689181,355,460.5477
1790.479381,535,461.073251
2669.683194,789,462.021486
1952.279136,562,462.732585
833.40193,239,462.976192
2553.176863,750,463.885996
1300.184173,390,464.278028
1505.115548,452,464.748947
3255.335173,1000,465.946866
2708.245378,797,466.849912
1448.823643,421,467.383363
938.493083,276,467.649826
2056.264936,606,468.231003
1855.730249,551,468.944711
675.627396,205,469.153176
1248.73018,371,469.678193
3251.638739,1000,470.854437
3200.020548,1000,471.998506
2259.697645,678,472.681905
3183.953674,1000,473.845407
3175.90666,1000,475.003009
1707.308876,513,475.691437
3253.45718,969,476.835742
1721.819991,523,477.374637
3119.924821,1000,478.550349
2237.657888,656,479.38095
3196.136776,1000,480.53229
1157.036585,341,480.857852
2897.144772,869,481.86639
1546.846782,448,482.299187
3230.365045,1000,483.411955
3184.09649,1000,484.587119
1397.139846,403,485.160365
2758.54594,826,486.014315
3152.910051,1000,487.147289
3186.766599,1000,488.347954
3185.007791,1000,489.522594
1327.268896,397,490.071236
912.431666,271,490.332646
3271.577888,1000,491.468017
2226.854893,670,492.250855
1730.242217,523,492.74806
3185.055886,1000,493.916481
3114.942604,1000,495.107404
2278.643901,729,495.998178
2900.579233,914,497.055476
2012.387059,634,497.699186
1737.840257,515,498.385282
1704.746808,505,498.887937
1986.905317,592,499.610837
1285.432277,413,500.021269
891.452011,256,500.436703
3030.125223,1000,501.551802
3211.431419,1000,502.692113
3164.49717,1000,503.870024
3156.633696,1000,504.895032
3159.490246,1000,506.038512
2330.570066,725,506.894298
3169.843788,1000,508.065275
3104.671066,1000,509.233911
3114.638281,1000,510.46116
3072.936798,1000,511.693038
3046.962981,1000,512.782578
349.909081,169,512.941576
2015.18832,594,513.624045
3105.629429,1000,514.735654
2939.150129,1000,515.901327
1392.466478,479,516.387544
316.076691,153,516.547137
2929.005504,1000,517.721331
2957.30678,1000,518.880395
3094.455333,1000,520.073544
733.659618,217,520.414412
897.202918,355,520.750522
3074.233466,948,521.822898
1426.143109,458,522.244662
2971.971744,1000,523.375601
901.348133,274,523.629995
3120.518726,1000,524.75724
2869.573798,1000,525.805547
2832.916525,1000,526.944279
1943.811186,634,527.745417
2772.216465,1000,528.906375
2615.737232,866,529.904492
13.067332,40,529.945864
2914.760828,1000,531.081833
2987.158393,1000,532.194583
1424.726803,557,532.713382
2933.32518,1000,533.828194
2951.835887,1000,534.986217
2945.502217,1000,536.139869
1382.971405,408,536.72284
338.109255,169,536.899784
2989.160419,982,538.060181
2861.118083,905,539.162721
2859.697957,1000,540.304621
2813.562565,893,541.377505
1854.01068,564,541.941306
1719.224214,560,542.624992
3139.615374,1000,543.729436
2954.665391,1000,544.814899
2265.678996,838,545.609134
1154.919401,354,546.075993
2016.079112,663,546.707055
2518.718895,779,547.582733
2999.784695,1000,548.674815
2966.960919,1000,549.834907
2954.1764,1000,550.983269
3078.118959,1000,552.131475
3130.999955,1000,553.270404
2919.178422,1000,554.406456
306.53173,120,554.522164
2852.69213,1000,555.653965
1960.223129,648,556.439091
2238.894363,677,557.12867
3103.157901,1000,558.254914
2212.872581,850,559.269144
13.453042,39,559.310443
3017.497496,1000,560.44959
821.95523,250,560.850797
2043.197086,666,561.52202
3031.579001,1000,562.685889
2222.6653,712,563.567263
2701.813395,912,564.625752
1574.290324,467,565.082041
3037.66528,1000,566.209862
197.990966,96,566.301248
1991.543203,600,567.044006
1674.145308,533,567.576084
2853.170819,1000,568.697132
3017.53506,1000,569.827425
3027.190955,1000,570.940941
2780.032734,1000,572.051882
2532.563155,778,572.96032
2943.126022,1000,574.111797
2890.013195,1000,575.266797
2972.435079,951,576.386182
2865.20751,926,577.457817
3008.967142,1000,578.600373
2684.348094,846,579.604779
3148.598276,1000,580.738453
1745.38604,521,581.234506
3118.745671,1000,582.31
2996.194624,1000,583.374269
3020.644706,1000,584.491393
973.573525,372,584.862897
3048.570479,1000,585.986849
921.746715,272,586.42112
1537.538901,571,587.00263
957.084603,281,587.28881
1659.832792,517,587.925988
3079.809544,1000,589.036348
976.898961,316,589.355654
3108.94873,1000,590.516616
3133.514722,1000,591.676837
1059.618588,313,592.143305
2023.216035,639,592.778755
1275.65259,389,593.316722
3026.7734,1000,594.355952
3160.357423,1000,595.5045
3139.662088,1000,596.637921
1955.561197,605,597.384756
3116.985442,1000,598.545593
3118.539623,1000,599.693425
3178.731373,1000,600.8049
3143.540307,1000,601.950359
3154.064116,1000,603.101049
1685.755816,499,603.607112
1290.416712,391,604.144168
3175.674686,1000,605.302669
3174.730313,972,606.397189
3150.633153,1000,607.558687
3044.550474,1000,608.693738
3037.432357,1000,609.797708
3128.993632,1000,610.920772
3128.581053,1000,612.028223
2921.390985,1000,613.121427
3131.577373,1000,614.259847
3041.022132,1000,615.391474
1349.683411,396,615.787823
3116.560871,1000,616.957476
1081.371237,315,617.284708
237.72532,106,617.396958
3151.296807,1000,618.591916
236.456389,115,618.713618
4.831219,31,618.746001
1842.830428,579,619.502759
3168.974562,1000,620.640451
3122.640312,1000,621.815446
3078.937482,1000,622.975181
3129.949951,1000,624.126966
3055.366335,1000,625.24272
1730.915321,567,625.800377
1179.142319,350,626.285094
3078.18628,1000,627.415641
3104.568214,1000,628.593515
3095.696309,1000,629.735873
2551.277629,760,630.479462
2900.634309,1000,631.622736
943.795806,290,632.057986
3098.554114,1000,633.215683
15.399875,41,633.258801
383.621252,148,633.411576
638.60496,206,633.628692
613.488701,182,633.817037
2961.088429,1000,634.992087
3088.426518,1000,636.117514
3125.832203,1000,637.279316
2060.6017,666,638.107175
2299.332591,691,638.758135
1497.566637,470,639.371179
230.111214,101,639.469372
2912.407534,929,640.572117
3122.196608,1000,641.713302
3169.316681,1000,642.82776
3041.894498,937,643.949078
3193.898442,1000,645.111384
3222.425219,1000,646.309992
3146.219424,1000,647.474866
2568.270655,782,648.420416
1279.543714,381,648.81002
3165.14488,1000,649.928068
1152.475347,339,650.254239
433.224255,153,650.406743
903.680565,280,650.832059
932.187615,277,651.111304
3081.462441,1000,652.225904
925.637584,294,652.515438
3160.276329,1000,653.623187
2899.951946,871,654.634754
1471.689484,433,655.054184
3175.283729,1000,656.199092
673.62019,217,656.553477
646.363485,212,656.75399
875.286776,256,656.997321
658.277145,215,657.218953
1098.286703,324,657.728001
2858.283628,867,658.606404
3124.428361,1000,659.741378
1528.72459,471,660.349039
1709.942976,528,660.873182
3107.622907,1000,662.011418
1876.726992,571,662.796313
3108.625563,1000,663.966655
991.353989,363,664.306655
1146.541235,329,664.75354
2864.264483,862,665.612631
3211.890398,1000,666.773152
820.234941,257,667.191782
3195.334011,1000,668.369928
657.626837,211,668.590689
668.79342,211,668.810647
1735.585374,532,669.508259
944.573044,288,669.801566
1727.832728,516,670.314963
629.971298,208,670.680588
3149.392116,976,671.745626
3170.108756,1000,672.877842
1172.847826,358,673.375437
3163.098753,1000,674.53428
841.931551,259,674.790275
3219.225007,1000,675.910939
3141.92346,1000,677.078492
461.133964,157,677.239265
675.369214,227,677.473274
2298.620191,694,678.318756
498.914468,161,678.47098
604.45157,202,678.662751
2527.013462,791,679.582526
2774.179717,863,680.580992
3038.601466,1000,681.720138
1165.488657,340,682.064207
3043.842007,1000,683.172915
923.446354,281,683.584147
668.448416,207,683.7899
2220.453185,658,684.457138
3098.078555,1000,685.599077
258.55868,112,685.710982
655.160292,211,686.045877
432.809199,149,686.199296
479.791306,163,686.356848
198.797268,94,686.447774
1749.236467,526,687.088964
3248.232751,1000,688.181857
1430.162592,415,688.604517
3162.655239,1000,689.722512
3026.493854,912,690.745044
927.435664,285,691.008451
3031.040841,1000,692.177861
3166.871846,1000,693.314096
1185.163758,362,693.68668
1185.752976,358,694.164467
940.890396,287,694.436143
3194.545938,1000,695.503636
388.986262,146,695.639495
445.777356,156,695.786705
895.629111,283,696.192307
182.464031,88,696.285065
3043.88051,1000,697.445334
2041.412577,637,698.070809
358.267713,132,698.209669
915.929336,274,698.645804
422.829712,171,698.818685
3099.126801,1000,699.988745
667.325307,214,700.227312
3036.210936,1000,701.493799
677.36847,220,701.722211
400.636811,144,701.87029
3096.191587,1000,703.039404
520.154914,199,703.381988
3044.459516,1000,704.528812
430.356462,147,704.677511
663.683271,219,704.899739
355.403854,133,705.034231
2164.953015,710,705.878673
2035.248145,636,706.565594
3100.37121,1000,707.749962
665.486167,212,708.100806
1171.351375,361,708.456841
2210.187751,671,709.267186
679.191086,218,709.481249
2512.128521,835,710.444433
655.102924,209,710.650265
384.431016,141,710.797057
658.842676,218,711.015402
2203.136131,698,711.831473
667.756839,216,712.040686
697.707361,223,712.250632
433.508282,157,712.397667
922.117112,278,712.813672
3084.941196,956,713.888026
2810.485936,866,714.766444
396.235975,145,715.070055
3072.806388,1000,716.223699
2236.231479,687,716.903171
673.964494,210,717.112144
3082.885162,1000,718.237829
446.23197,157,718.532302
1212.805704,366,718.891428
671.949328,208,719.097033
1181.695663,363,719.457046
320.408891,135,719.734439
439.775301,159,719.89792
668.961887,210,720.101609
2928.551724,1000,721.19902
467.121816,179,721.368814
660.295067,207,721.561784
1422.952594,430,722.10481
856.820112,249,722.348236
664.163228,202,722.536608
941.195039,288,722.822346
422.496731,152,723.122467
3144.266573,1000,724.282043
1868.377908,602,724.877517
3009.807256,1000,726.028294
3085.343592,1000,727.17922
2859.680223,1000,728.342046
2991.605379,1000,729.454678
678.864263,217,729.677102
3009.254049,1000,730.806604
3122.001493,1000,731.909184
447.747064,158,732.051968
2994.974514,1000,733.172843
864.018564,270,733.576864
404.688945,152,733.730763
402.658526,143,733.876168
373.331206,147,734.021731
1181.645228,359,734.378672
3246.857623,1000,735.538442
1123.221976,336,736.02008
2482.240385,783,736.799379
1182.587942,360,737.308661
597.960928,203,737.508326
2594.157511,822,738.427751
657.707219,210,738.63041
3066.558832,1000,739.716684
3048.219711,1000,740.810844
2354.390738,765,741.677756
3044.943766,1000,742.794089
357.854829,133,742.921057
869.966077,276,743.183449
336.53708,132,743.313773
237.235816,103,743.416027
3137.850105,1000,744.559291
167.491138,84,744.643134
1947.348248,593,745.395695
1429.440448,436,745.844635
1180.063433,365,746.385969
3115.032973,1000,747.541285
427.649738,152,747.696685
2125.311165,652,748.493832
2970.100357,1000,749.655533
660.857736,203,749.861886
2980.477362,924,750.931996
2974.426371,915,751.833032
3209.023673,998,752.948237
656.433728,211,753.303084
3090.539851,1000,754.481458
1718.636962,521,755.008412
3161.857198,1000,756.183635
586.27285,209,756.403709
848.287562,256,756.822235
679.821629,217,757.041547
781.858236,240,757.26825
397.39913,150,757.414574
2377.320201,731,758.282405
2250.430581,688,759.132861
850.522431,272,759.37893
383.547901,143,759.521922
690.646242,221,759.744654
930.720084,288,760.031189
1987.99909,613,760.742583
439.774797,150,760.890543
333.583399,137,761.020421
640.933206,210,761.364658
3090.46304,1000,762.484675
220.344683,97,762.580447
854.394121,269,762.846819
658.182535,205,763.04303
880.162256,295,763.326789
904.357809,289,763.765496
1771.808096,538,764.290782
2477.816356,765,765.120506
693.31463,211,765.330423
2448.794864,766,766.256123
737.531756,237,766.490717
660.876129,209,766.702866
405.023076,149,766.857476
1421.037977,424,767.420127
1948.710151,575,767.993467
1214.319424,364,768.500973
1486.750289,462,768.967225
676.806219,214,769.187867
1435.303624,436,769.766151
918.727018,274,770.047715
1961.101364,600,770.78665
2447.433069,736,771.519373
3136.142481,940,772.610125
385.110674,141,772.92002
667.14582,212,773.127847
562.404953,198,773.330857
2131.439649,665,774.169438
1380.267593,412,774.581031
1995.345523,620,775.309398
935.894375,283,775.593885
435.983997,153,775.747347
674.140094,215,775.965095
3118.706396,1000,777.115495
1214.698372,375,777.627521
2418.230378,750,778.39211
403.787941,148,778.541781
904.379035,276,778.967577
1696.65016,514,779.485597
3201.953723,1000,780.592739
1178.250986,355,781.083475
1718.157698,512,781.579304
2208.845746,690,782.413985
7.20501,34,782.449211
3160.803027,1000,783.619271
636.760932,212,783.834037
1423.371353,443,784.28254
1149.082325,333,784.769433
1679.720344,496,785.244156
1737.709111,518,785.899819
923.724653,286,786.175724
1681.678358,515,786.672298
471.183968,165,786.987739
1438.443305,443,787.408862
2169.820631,649,788.241123
672.138171,213,788.456655
637.329572,219,788.67655
413.786458,148,788.828192
1180.892395,358,789.300382
2996.487879,913,790.149338
656.289576,211,790.507955
3258.752559,968,791.643329
917.430026,277,791.923743
184.650903,91,792.010281
2288.920463,696,792.844695
905.690726,285,793.12559
2697.688169,793,794.045351
1963.035099,609,794.635956
1734.294565,524,795.304675
2038.483613,597,795.903155
827.638363,295,796.337249
419.253721,154,796.49172
1445.301277,435,796.925311
2452.35641,763,797.829272
1962.681898,585,798.558642
1179.954064,353,798.90583
3162.102995,1000,800.040584
913.825737,289,800.334174
2719.690887,845,801.311457
2535.443326,744,802.182455
3232.076708,1000,803.334739
773.385755,231,803.572492
434.631098,148,803.717098
909.861556,288,804.010419
391.807705,144,804.305198
1170.973645,360,804.680596
1676.91725,521,805.213631
660.765737,203,805.55978
1657.938283,503,806.057002
1204.144647,369,806.424378
1429.193186,415,806.983088
643.977501,216,807.199584
1448.24477,445,807.642308
1696.252224,518,808.299834
2168.935621,671,809.106501
1730.413181,515,809.623446
1722.331535,527,810.322574
608.293225,186,810.515404
980.242138,306,810.831317
1186.907208,345,811.188284
2950.871067,893,812.27296
2410.615157,720,813.171958
407.692245,146,813.325376
1193.648682,357,813.848132
2539.779115,767,814.603853
1182.953528,364,815.121676
3044.473388,947,816.212313
1445.232172,457,816.649196
334.357596,141,816.785825
671.632942,208,816.99322
1683.277061,529,817.672158
908.195055,271,817.929628
639.76844,205,818.112571
745.3141,240,818.503146
859.240191,268,818.76287
422.354283,152,818.906682
1407.004415,427,819.325899
1227.109976,373,819.869113
586.078384,189,820.053521
1471.784686,461,820.519419
682.841727,212,820.886543
405.289254,139,821.018044
903.3424,266,821.267398
2225.182914,655,822.039434
897.711863,275,822.302788
1424.792123,412,822.700562
628.631582,198,823.05632
2241.154312,674,823.732616
932.305874,275,824.006096
1237.483135,386,824.519787
1451.962285,433,824.909001
892.942534,276,825.325373
1228.271121,367,825.677332
1460.406256,456,826.10592
672.857121,204,826.445418
1235.443567,374,826.820702
2209.236899,657,827.61381
3182.564798,1000,828.642818
1351.223348,443,829.195102
961.682694,290,829.479455
685.386065,209,829.680665
1478.38313,442,830.232971
1170.118151,359,830.580816
1157.014515,340,831.050655
1513.023367,462,831.491135
1169.036753,342,831.830865
1170.599131,351,832.298972
2278.814445,694,832.978987
1239.855598,371,833.488885
961.663204,299,833.793579
2007.099146,604,834.546408
2702.116995,825,835.377829
1686.349654,515,836.0379
1677.477062,501,836.53408
1610.550311,474,837.149952
1155.13987,357,837.510502
1202.056179,378,838.044305
657.799624,198,838.245682
1710.691392,523,838.76262
1835.937959,560,839.447913
913.273418,269,839.705011
681.385741,212,839.914469
885.700299,261,840.287025
2061.228897,627,840.919023
1050.673846,305,841.236763
2003.971795,602,841.989887
3110.102189,1000,843.136138
1980.403399,635,843.923892
3323.079943,1000,845.114201
1338.364869,399,845.517367
1192.444599,360,845.878927
1085.08279,315,846.337258
58.979393,34,846.37228
1518.45846,462,846.832368
3119.464485,1000,847.953855
779.352636,227,848.172939
909.088197,267,848.608536
2022.039282,603,849.240108
2026.633489,599,850.001642
686.365973,208,850.215995
2815.286492,873,851.282903
1410.866589,422,851.717189
3020.380991,902,852.806271
1606.880379,481,853.471249
2541.557215,802,854.297565
1500.750601,452,854.902695
730.468215,226,855.113751
722.410753,218,855.324551
1910.49953,570,856.061783
638.905129,200,856.266374
918.934115,266,856.536552
1253.774981,382,857.089265
2488.355504,751,857.846078
733.564552,221,858.224034
787.819389,224,858.45244
3197.970412,1000,859.62484
1675.649395,542,860.155428
1618.957119,482,860.785957
1415.125618,427,861.194537
2847.185926,877,862.224391
811.869455,239,862.44915
623.747732,185,862.627692
1065.286974,315,863.099759
1469.107306,441,863.528527
1734.942146,518,864.202452
1319.955142,388,864.590937
2867.643565,864,865.558309
1003.408072,300,865.827952
1216.981807,361,866.33073
1913.628984,554,866.874291
2240.604756,691,867.691481
1312.063856,387,868.087677
3189.116645,1000,869.231632
1951.513241,594,869.983003
2454.610084,719,870.719898
1714.560243,507,871.388112
1574.577672,473,871.858747
1232.197412,374,872.376796
1599.157926,471,872.861337
1674.122209,489,873.509009
1082.82097,321,873.831721
1500.085306,455,874.295381
2279.73917,682,875.097572
1100.365195,317,875.407377
1329.095608,393,875.983461
2633.721776,789,876.95056
934.040345,278,877.218094
1255.520477,380,877.59601
1386.511185,417,878.134833
1872.746166,561,878.696209
1188.413194,359,879.198958
1102.080793,326,879.523607
1450.270956,423,879.9451
1115.457788,332,880.37883
2602.184153,789,881.167443
2643.719291,792,882.135289
746.334287,223,882.364661
3179.072451,1000,883.557825
703.599313,215,883.90467
1903.2821,552,884.441468
1707.031566,510,885.106855
2531.154781,764,885.852653
812.556327,239,886.227329
1434.983623,439,886.649582
761.706269,227,886.868104
1421.742494,413,887.414694
1758.105002,532,887.935104
1893.792417,560,888.630043
843.506343,243,888.862589
1843.678636,552,889.378631
2720.780816,807,890.317906
772.620086,227,890.538633
2739.72367,808,891.461113
1439.662101,417,892.028609
1734.233326,521,892.551152
3151.253085,1000,893.727231
2425.577904,717,894.575649
1963.504891,599,895.178607
3177.102982,1000,896.350941
789.134165,238,896.741212
3334.395571,1000,897.853181
2525.560504,773,898.637852
2095.507384,617,899.380771
1384.359743,415,899.804772
675.781141,207,900.173982
1991.547301,583,900.761892
1207.457874,354,901.097311
2171.886438,653,901.855917
2699.63514,803,902.745621
2393.822658,725,903.559976
732.269205,225,903.775144
3159.709775,1000,904.867869
3144.626178,1000,905.96943
626.416528,184,906.143124
914.595392,271,906.404903
1489.544585,448,906.964825
3183.489353,1000,908.062547
989.770152,298,908.341094
744.261636,222,908.536365
1111.888617,328,908.859293
2373.502061,704,909.66548
1177.948988,354,909.99486
2551.926935,779,910.946997
779.059878,235,911.182399
2820.634354,850,912.236673
1549.486932,458,912.858223
858.894622,253,913.097933
1839.987107,558,913.786332
777.53488,224,914.011464
1316.384895,389,914.38058
1695.332185,506,915.015192
794.573669,236,915.240084
1159.907129,350,915.569654
1080.307947,314,916.007801
800.75026,231,916.219376
1432.848418,433,916.641488
678.683337,205,916.840261
2191.08114,654,917.601514
889.653668,265,917.859953
2654.737666,809,918.738421
1352.779347,395,919.131556
1304.737529,397,919.65808
689.876267,204,919.852553
665.624058,200,920.042502
684.901033,201,920.237309
1477.08815,445,920.823516
2525.845953,758,921.765509
1777.477115,533,922.292752
2110.569037,628,923.074059
1416.837282,425,923.486393
1739.628044,545,924.173206
833.275836,258,924.413232
1541.813199,456,924.866359
3167.7882,1000,926.015533
1077.790356,320,926.501449
1295.465097,370,926.867944
810.545379,242,927.114559
851.056853,273,927.547571
